 R,T,C,P,IC,RC,CC
   2,   1,  14,     0.3182360936,   3,   3,   3
   2,   1,  15,     0.3182360936,   3,   3,   3
   2,   1,  16,     0.3182360936,   3,   3,   3
   2,   1,  17,     0.3182360936,   3,   3,   3
   2,   1,  18,     0.3182360936,   3,   3,   3
   2,   1,  19,     0.3182360936,   3,   3,   3
   2,   1,  20,     1.3480071739,   1,   1,   1
   2,   1,  21,     0.3182360936,   3,   3,   3
   2,   1,  22,     0.3182360936,   3,   3,   3
   2,   1,  23,     0.3182360936,   3,   3,   3
   2,   1,  24,     0.3182360936,   3,   3,   3
   2,   1,  25,     1.3480071739,   1,   1,   1
   2,   1,  26,     0.1120829490,   4,   4,   4
   2,   1,  27,     0.7312466485,   2,   2,   2
   2,   1,  28,     0.1049817512,   5,   5,   5
   2,   1,  29,     0.3182360936,   3,   3,   3
   2,   1,  30,     0.3182360936,   3,   3,   3
   2,   1,  31,     1.3480071739,   1,   1,   1
   2,   1,  32,     0.7312466485,   2,   2,   2
   2,   1,  33,     0.1120829490,   4,   4,   4
   2,   1,  34,     1.3480071739,   1,   1,   1
   2,   1,  35,     1.3480071739,   1,   1,   1
   2,   1,  36,     1.3480071739,   1,   1,   1
   2,   1,  37,     1.3480071739,   1,   1,   1
   2,   1,  38,     0.1120829490,   4,   4,   4
   2,   1,  39,     0.3182360936,   3,   3,   3
   2,   1,  40,     0.7312466485,   2,   2,   2
   2,   1,  41,     0.3182360936,   3,   3,   3
   2,   1,  42,     1.3480071739,   1,   1,   1
   2,   1,  43,     0.1120829490,   4,   4,   4
   2,   1,  44,     0.3182360936,   3,   3,   3
   2,   1,  45,     0.3182360936,   3,   3,   3
   2,   1,  46,     1.3480071739,   1,   1,   1
   2,   1,  47,     1.3480071739,   1,   1,   1
   2,   1,  48,     0.3182360936,   3,   3,   3
   2,   1,  49,     0.1120829490,   4,   4,   4
   2,   1,  50,     1.3480071739,   1,   1,   1
   2,   1,  51,     0.8232059613,   3,   3,   3
   2,   1,  52,    -0.8448371771,   1,   1,   1
   2,   1,  53,     0.8232059613,   3,   3,   3
   2,   1,  54,     0.9855582857,   4,   4,   4
   2,   1,  55,    -0.8448371771,   1,   1,   1
   2,   1,  56,     0.8232059613,   3,   3,   3
   2,   1,  57,     0.9855582857,   4,   4,   4
   2,   1,  58,     0.2423399287,   2,   2,   2
   2,   1,  59,     0.8232059613,   3,   3,   3
   2,   1,  60,     0.8232059613,   3,   3,   3
   2,   1,  61,     0.8232059613,   3,   3,   3
   2,   1,  62,     0.8232059613,   3,   3,   3
   2,   1,  63,     0.8232059613,   3,   3,   3
   2,   1,  64,    -0.8448371771,   1,   1,   1
   2,   1,  65,     0.9855582857,   4,   4,   4
   2,   1,  66,     0.8232059613,   3,   3,   3
   2,   1,  67,     0.2423399287,   2,   2,   2
   2,   1,  68,     0.8232059613,   3,   3,   3
   2,   1,  69,     0.8232059613,   3,   3,   3
   2,   1,  70,     0.2423399287,   2,   2,   2
   2,   1,  71,     0.8232059613,   3,   3,   3
   2,   1,  72,     0.8232059613,   3,   3,   3
   2,   1,  73,     0.8232059613,   3,   3,   3
   2,   1,  74,    -0.8448371771,   1,   1,   1
   2,   1,  75,     0.8232059613,   3,   3,   3
   2,   1,  76,     0.9918025610,   5,   5,   5
   2,   1,  77,     0.8232059613,   3,   3,   3
   2,   1,  78,     0.8232059613,   3,   3,   3
   2,   1,  79,     0.8232059613,   3,   3,   3
   2,   1,  80,     0.8232059613,   3,   3,   3
   2,   1,  81,     0.8232059613,   3,   3,   3
   2,   1,  82,     0.8232059613,   3,   3,   3
   2,   1,  83,     0.8232059613,   3,   3,   3
   2,   1,  84,     0.8232059613,   3,   3,   3
   2,   1,  85,     0.9855582857,   4,   4,   4
   2,   1,  86,     0.9855582857,   4,   4,   4
   2,   1,  87,     0.9855582857,   4,   4,   4
   2,   1,  88,     0.8232059613,   3,   3,   3
   2,   1,  89,     0.8232059613,   3,   3,   3
   2,   1,  90,     0.9855582857,   4,   4,   4
   3,   1,   1,     0.1977608586,   2,   2,   2
   3,   1,   2,     1.0870638067,   1,   1,   1
   3,   1,   3,     1.0870638067,   1,   1,   1
   3,   1,   4,     0.1977608586,   2,   2,   2
   3,   1,   5,     1.0870638067,   1,   1,   1
   3,   1,   6,     0.1977608586,   2,   2,   2
   3,   1,   7,     1.0870638067,   1,   1,   1
   3,   1,   8,     1.0870638067,   1,   1,   1
   3,   1,   9,     0.1977608586,   2,   2,   2
   3,   1,  10,     1.0870638067,   1,   1,   1
   3,   1,  11,     1.0870638067,   1,   1,   1
   3,   1,  12,     0.1977608586,   2,   2,   2
   3,   1,  13,     1.0870638067,   1,   1,   1
   3,   1,  14,     1.0870638067,   1,   1,   1
   3,   1,  15,     1.0870638067,   1,   1,   1
   3,   1,  16,     1.0870638067,   1,   1,   1
   3,   1,  17,     1.0870638067,   1,   1,   1
   3,   1,  18,    -0.1482794655,   3,   3,   3
   3,   1,  19,     1.0870638067,   1,   1,   1
   3,   1,  20,     1.0870638067,   1,   1,   1
   3,   1,  21,    -0.2157316635,   4,   4,   4
   3,   1,  22,     1.0870638067,   1,   1,   1
   3,   1,  23,     1.0870638067,   1,   1,   1
   3,   1,  24,     1.0870638067,   1,   1,   1
   3,   1,  25,     1.0870638067,   1,   1,   1
   3,   1,  26,     1.0870638067,   1,   1,   1
   3,   1,  27,     1.0870638067,   1,   1,   1
   3,   1,  28,     1.0870638067,   1,   1,   1
   3,   1,  29,     1.0870638067,   1,   1,   1
   3,   1,  30,     1.0870638067,   1,   1,   1
   3,   1,  31,     1.0870638067,   1,   1,   1
   3,   1,  32,     1.0870638067,   1,   1,   1
   3,   1,  33,     1.0870638067,   1,   1,   1
   3,   1,  34,     1.0870638067,   1,   1,   1
   3,   1,  35,     1.0870638067,   1,   1,   1
   3,   1,  36,     0.1977608586,   2,   2,   2
   3,   1,  37,     1.0870638067,   1,   1,   1
   3,   1,  38,     1.0870638067,   1,   1,   1
   3,   1,  39,     1.0870638067,   1,   1,   1
   3,   1,  40,     0.1977608586,   2,   2,   2
   3,   1,  41,     1.0870638067,   1,   1,   1
   3,   1,  42,     1.0870638067,   1,   1,   1
   3,   1,  43,     0.1977608586,   2,   2,   2
   3,   1,  44,     1.0870638067,   1,   1,   1
   3,   1,  45,     0.1977608586,   2,   2,   2
   3,   1,  46,     1.0870638067,   1,   1,   1
   3,   1,  47,     0.1977608586,   2,   2,   2
   3,   1,  48,     0.1977608586,   2,   2,   2
   3,   1,  49,     0.7959930878,   5,   5,   5
   3,   1,  50,     1.0870638067,   1,   1,   1
   3,   1,  51,    -0.0688593268,   1,   1,   1
   3,   1,  52,    -0.0688593268,   1,   1,   1
   3,   1,  53,     0.9920507880,   2,   2,   2
   3,   1,  54,     0.9920507880,   2,   2,   2
   3,   1,  55,    -0.0688593268,   1,   1,   1
   3,   1,  56,     1.0994424454,   5,   5,   5
   3,   1,  57,    -0.0688593268,   1,   1,   1
   3,   1,  58,     1.1698682443,   3,   3,   3
   3,   1,  59,    -0.0688593268,   1,   1,   1
   3,   1,  60,    -0.0688593268,   1,   1,   1
   3,   1,  61,    -0.0688593268,   1,   1,   1
   3,   1,  62,     1.1813856496,   4,   4,   4
   3,   1,  63,    -0.0688593268,   1,   1,   1
   3,   1,  64,     1.1813856496,   4,   4,   4
   3,   1,  65,     1.1813856496,   4,   4,   4
   3,   1,  66,     0.9920507880,   2,   2,   2
   3,   1,  67,     0.9920507880,   2,   2,   2
   3,   1,  68,     0.9920507880,   2,   2,   2
   3,   1,  69,     1.1698682443,   3,   3,   3
   3,   1,  70,     1.1698682443,   3,   3,   3
   3,   1,  71,     0.9920507880,   2,   2,   2
   3,   1,  72,     1.1698682443,   3,   3,   3
   3,   1,  73,     1.1698682443,   3,   3,   3
   3,   1,  74,     0.9920507880,   2,   2,   2
   3,   1,  75,     1.1698682443,   3,   3,   3
   3,   1,  76,     1.1813856496,   4,   4,   4
   3,   1,  77,     1.1813856496,   4,   4,   4
   3,   1,  78,     1.1813856496,   4,   4,   4
   3,   1,  79,     1.1813856496,   4,   4,   4
   3,   1,  80,    -0.0688593268,   1,   1,   1
   3,   1,  81,     0.9920507880,   2,   2,   2
   3,   1,  82,    -0.0688593268,   1,   1,   1
   3,   1,  83,     1.0994424454,   5,   5,   5
   3,   1,  84,     1.1813856496,   4,   4,   4
   3,   1,  85,     1.0994424454,   5,   5,   5
   3,   1,  86,     0.9920507880,   2,   2,   2
   3,   1,  87,     0.9920507880,   2,   2,   2
   3,   1,  88,     0.9920507880,   2,   2,   2
   3,   1,  89,     1.1698682443,   3,   3,   3
   3,   1,  90,     1.1813856496,   4,   4,   4
   4,   1,   1,     1.0836579290,   1,   1,   1
   4,   1,   2,     1.0836579290,   1,   1,   1
   4,   1,   3,     1.0836579290,   1,   1,   1
   4,   1,   4,     1.0836579290,   1,   1,   1
   4,   1,   5,     0.8797916767,   2,   2,   2
   4,   1,   6,     0.8797916767,   2,   2,   2
   4,   1,   7,     0.5052497647,   3,   3,   3
   4,   1,   8,     1.0836579290,   1,   1,   1
   4,   1,   9,     1.0836579290,   1,   1,   1
   4,   1,  10,     1.0836579290,   1,   1,   1
   4,   1,  11,     0.5052497647,   3,   3,   3
   4,   1,  12,     1.0836579290,   1,   1,   1
   4,   1,  13,     0.5052497647,   3,   3,   3
   4,   1,  14,     0.8797916767,   2,   2,   2
   4,   1,  15,     1.0836579290,   1,   1,   1
   4,   1,  16,     1.0836579290,   1,   1,   1
   4,   1,  17,     0.8797916767,   2,   2,   2
   4,   1,  18,     0.5052497647,   3,   3,   3
   4,   1,  19,     1.0836579290,   1,   1,   1
   4,   1,  20,     0.8797916767,   2,   2,   2
   4,   1,  21,     0.5052497647,   3,   3,   3
   4,   1,  22,     0.5052497647,   3,   3,   3
   4,   1,  23,     1.0836579290,   1,   1,   1
   4,   1,  24,     1.0836579290,   1,   1,   1
   4,   1,  25,     1.0836579290,   1,   1,   1
   4,   1,  26,     1.0836579290,   1,   1,   1
   4,   1,  27,     1.0836579290,   1,   1,   1
   4,   1,  28,     0.8797916767,   2,   2,   2
   4,   1,  29,     1.0836579290,   1,   1,   1
   4,   1,  30,     0.8797916767,   2,   2,   2
   4,   1,  31,     1.0836579290,   1,   1,   1
   4,   1,  32,     1.0836579290,   1,   1,   1
   4,   1,  33,     0.5052497647,   3,   3,   3
   4,   1,  34,     1.0836579290,   1,   1,   1
   4,   1,  35,     0.8797916767,   2,   2,   2
   4,   1,  36,     1.0836579290,   1,   1,   1
   4,   1,  37,     0.5052497647,   3,   3,   3
   4,   1,  38,     0.5052497647,   3,   3,   3
   4,   1,  39,     0.5052497647,   3,   3,   3
   4,   1,  40,     0.5052497647,   3,   3,   3
   4,   1,  41,     1.0836579290,   1,   1,   1
   4,   1,  42,     1.0836579290,   1,   1,   1
   4,   1,  43,    -0.2439602550,   4,   4,   4
   4,   1,  44,     1.0836579290,   1,   1,   1
   4,   1,  45,     0.8797916767,   2,   2,   2
   4,   1,  46,     0.8797916767,   2,   2,   2
   4,   1,  47,     0.8797916767,   2,   2,   2
   4,   1,  48,     0.8797916767,   2,   2,   2
   4,   1,  49,     0.8797916767,   2,   2,   2
   4,   1,  50,     0.8797916767,   2,   2,   2
   4,   1,  51,     1.1588562477,   4,   4,   4
   4,   1,  52,     0.3630889267,   2,   2,   2
   4,   1,  53,     0.3630889267,   2,   2,   2
   4,   1,  54,     0.9583412476,   3,   3,   3
   4,   1,  55,     0.9583412476,   3,   3,   3
   4,   1,  56,     0.9583412476,   3,   3,   3
   4,   1,  57,     1.1588562477,   4,   4,   4
   4,   1,  58,     0.3630889267,   2,   2,   2
   4,   1,  59,     1.1588562477,   4,   4,   4
   4,   1,  60,     0.9583412476,   3,   3,   3
   4,   1,  61,     1.1588562477,   4,   4,   4
   4,   1,  62,     0.9583412476,   3,   3,   3
   4,   1,  63,     0.3630889267,   2,   2,   2
   4,   1,  64,     1.1588562477,   4,   4,   4
   4,   1,  65,     0.9583412476,   3,   3,   3
   4,   1,  66,    -0.5684594094,   1,   1,   1
   4,   1,  67,     1.1588562477,   4,   4,   4
   4,   1,  68,     0.9583412476,   3,   3,   3
   4,   1,  69,    -0.5684594094,   1,   1,   1
   4,   1,  70,     1.1588562477,   4,   4,   4
   4,   1,  71,     0.9583412476,   3,   3,   3
   4,   1,  72,     1.1588562477,   4,   4,   4
   4,   1,  73,     0.9583412476,   3,   3,   3
   4,   1,  74,     1.1588562477,   4,   4,   4
   4,   1,  75,     1.1588562477,   4,   4,   4
   4,   1,  76,     0.9583412476,   3,   3,   3
   4,   1,  77,     1.1588562477,   4,   4,   4
   4,   1,  78,     0.9583412476,   3,   3,   3
   4,   1,  79,     1.1588562477,   4,   4,   4
   4,   1,  80,     0.3630889267,   2,   2,   2
   4,   1,  81,     1.1588562477,   4,   4,   4
   4,   1,  82,     1.1588562477,   4,   4,   4
   4,   1,  83,     1.1607180636,   5,   5,   5
   4,   1,  84,     0.9583412476,   3,   3,   3
   4,   1,  85,     0.3630889267,   2,   2,   2
   4,   1,  86,     1.1588562477,   4,   4,   4
   4,   1,  87,     1.1607180636,   5,   5,   5
   4,   1,  88,     1.1588562477,   4,   4,   4
   4,   1,  89,     0.3630889267,   2,   2,   2
   4,   1,  90,     1.1588562477,   4,   4,   4
   5,   1,   1,     1.0600913681,   2,   2,   2
   5,   1,   2,     1.0600913681,   2,   2,   2
   5,   1,   3,     1.0600913681,   2,   2,   2
   5,   1,   4,     1.0600913681,   2,   2,   2
   5,   1,   5,     1.1327945376,   1,   1,   1
   5,   1,   6,     1.1327945376,   1,   1,   1
   5,   1,   7,     0.4487924560,   3,   3,   3
   5,   1,   8,     1.1327945376,   1,   1,   1
   5,   1,   9,     1.1327945376,   1,   1,   1
   5,   1,  10,     1.0600913681,   2,   2,   2
   5,   1,  11,    -0.3841985239,   4,   4,   4
   5,   1,  12,     1.1327945376,   1,   1,   1
   5,   1,  13,     0.4487924560,   3,   3,   3
   5,   1,  14,     0.4487924560,   3,   3,   3
   5,   1,  15,     1.1327945376,   1,   1,   1
   5,   1,  16,     1.1327945376,   1,   1,   1
   5,   1,  17,     1.0600913681,   2,   2,   2
   5,   1,  18,     1.0600913681,   2,   2,   2
   5,   1,  19,     1.0600913681,   2,   2,   2
   5,   1,  20,     1.0600913681,   2,   2,   2
   5,   1,  21,    -1.0042283559,   5,   5,   5
   5,   1,  22,     0.4487924560,   3,   3,   3
   5,   1,  23,     1.0600913681,   2,   2,   2
   5,   1,  24,     1.1327945376,   1,   1,   1
   5,   1,  25,     1.1327945376,   1,   1,   1
   5,   1,  26,     1.1327945376,   1,   1,   1
   5,   1,  27,     0.4487924560,   3,   3,   3
   5,   1,  28,     1.0600913681,   2,   2,   2
   5,   1,  29,     0.4487924560,   3,   3,   3
   5,   1,  30,    -0.3841985239,   4,   4,   4
   5,   1,  31,     0.4487924560,   3,   3,   3
   5,   1,  32,     1.1327945376,   1,   1,   1
   5,   1,  33,     1.0600913681,   2,   2,   2
   5,   1,  34,     1.0600913681,   2,   2,   2
   5,   1,  35,     0.4487924560,   3,   3,   3
   5,   1,  36,     1.1327945376,   1,   1,   1
   5,   1,  37,     1.0600913681,   2,   2,   2
   5,   1,  38,     1.0600913681,   2,   2,   2
   5,   1,  39,     0.4487924560,   3,   3,   3
   5,   1,  40,     1.0600913681,   2,   2,   2
   5,   1,  41,     1.1327945376,   1,   1,   1
   5,   1,  42,     0.4487924560,   3,   3,   3
   5,   1,  43,     0.4487924560,   3,   3,   3
   5,   1,  44,     1.1327945376,   1,   1,   1
   5,   1,  45,     1.0600913681,   2,   2,   2
   5,   1,  46,     1.0600913681,   2,   2,   2
   5,   1,  47,     1.0600913681,   2,   2,   2
   5,   1,  48,     0.4487924560,   3,   3,   3
   5,   1,  49,     1.1327945376,   1,   1,   1
   5,   1,  50,     0.4487924560,   3,   3,   3
   5,   1,  51,     0.8456814544,   3,   3,   3
   5,   1,  52,     0.8456814544,   3,   3,   3
   5,   1,  53,     0.8456814544,   3,   3,   3
   5,   1,  54,     0.1315712952,   2,   2,   2
   5,   1,  55,     0.1315712952,   2,   2,   2
   5,   1,  56,     1.3035827332,   5,   5,   5
   5,   1,  57,     1.2010872721,   4,   4,   4
   5,   1,  58,     0.8456814544,   3,   3,   3
   5,   1,  59,     1.3035827332,   5,   5,   5
   5,   1,  60,     0.8456814544,   3,   3,   3
   5,   1,  61,     0.8456814544,   3,   3,   3
   5,   1,  62,     0.8456814544,   3,   3,   3
   5,   1,  63,     0.8456814544,   3,   3,   3
   5,   1,  64,     0.1315712952,   2,   2,   2
   5,   1,  65,     1.2010872721,   4,   4,   4
   5,   1,  66,     0.8456814544,   3,   3,   3
   5,   1,  67,     0.1315712952,   2,   2,   2
   5,   1,  68,     0.8456814544,   3,   3,   3
   5,   1,  69,     0.1315712952,   2,   2,   2
   5,   1,  70,     1.2010872721,   4,   4,   4
   5,   1,  71,     0.1315712952,   2,   2,   2
   5,   1,  72,     1.2010872721,   4,   4,   4
   5,   1,  73,     0.1315712952,   2,   2,   2
   5,   1,  74,     1.2010872721,   4,   4,   4
   5,   1,  75,     0.8456814544,   3,   3,   3
   5,   1,  76,     0.8456814544,   3,   3,   3
   5,   1,  77,     0.8456814544,   3,   3,   3
   5,   1,  78,     0.8456814544,   3,   3,   3
   5,   1,  79,     1.2010872721,   4,   4,   4
   5,   1,  80,     0.1315712952,   2,   2,   2
   5,   1,  81,     1.3035827332,   5,   5,   5
   5,   1,  82,     1.2010872721,   4,   4,   4
   5,   1,  83,     1.3035827332,   5,   5,   5
   5,   1,  84,     0.8456814544,   3,   3,   3
   5,   1,  85,     0.8456814544,   3,   3,   3
   5,   1,  86,     1.2010872721,   4,   4,   4
   5,   1,  87,     0.8456814544,   3,   3,   3
   5,   1,  88,     0.8456814544,   3,   3,   3
   5,   1,  89,     1.2010872721,   4,   4,   4
   5,   1,  90,     0.8456814544,   3,   3,   3
   6,   1,   1,     1.1620726605,   1,   1,   1
   6,   1,   2,     1.1620726605,   1,   1,   1
   6,   1,   3,     0.3105077762,   2,   2,   2
   6,   1,   4,     1.1620726605,   1,   1,   1
   6,   1,   5,     1.1620726605,   1,   1,   1
   6,   1,   6,     1.1620726605,   1,   1,   1
   6,   1,   7,     1.1620726605,   1,   1,   1
   6,   1,   8,     1.1620726605,   1,   1,   1
   6,   1,   9,     0.0250990976,   3,   3,   3
   6,   1,  10,     1.1620726605,   1,   1,   1
   6,   1,  11,     1.1620726605,   1,   1,   1
   6,   1,  12,     1.1620726605,   1,   1,   1
   6,   1,  13,     1.1620726605,   1,   1,   1
   6,   1,  14,     1.1620726605,   1,   1,   1
   6,   1,  15,     0.0250990976,   3,   3,   3
   6,   1,  16,     1.1620726605,   1,   1,   1
   6,   1,  17,     1.1620726605,   1,   1,   1
   6,   1,  18,     0.0250990976,   3,   3,   3
   6,   1,  19,     1.1620726605,   1,   1,   1
   6,   1,  20,     1.1620726605,   1,   1,   1
   6,   1,  21,    -0.5352645690,   4,   4,   4
   6,   1,  22,     1.1620726605,   1,   1,   1
   6,   1,  23,     1.1620726605,   1,   1,   1
   6,   1,  24,     0.0250990976,   3,   3,   3
   6,   1,  25,     1.1620726605,   1,   1,   1
   6,   1,  26,     1.1620726605,   1,   1,   1
   6,   1,  27,     0.0250990976,   3,   3,   3
   6,   1,  28,     1.1620726605,   1,   1,   1
   6,   1,  29,     1.1620726605,   1,   1,   1
   6,   1,  30,     0.0250990976,   3,   3,   3
   6,   1,  31,     1.1620726605,   1,   1,   1
   6,   1,  32,     1.1620726605,   1,   1,   1
   6,   1,  33,    -0.5352645690,   4,   4,   4
   6,   1,  34,     1.1620726605,   1,   1,   1
   6,   1,  35,     0.3105077762,   2,   2,   2
   6,   1,  36,     1.1620726605,   1,   1,   1
   6,   1,  37,     1.1620726605,   1,   1,   1
   6,   1,  38,     1.1620726605,   1,   1,   1
   6,   1,  39,     0.3105077762,   2,   2,   2
   6,   1,  40,     0.3105077762,   2,   2,   2
   6,   1,  41,     1.1620726605,   1,   1,   1
   6,   1,  42,     1.1620726605,   1,   1,   1
   6,   1,  43,     0.3105077762,   2,   2,   2
   6,   1,  44,     1.1620726605,   1,   1,   1
   6,   1,  45,     1.1620726605,   1,   1,   1
   6,   1,  46,     1.1620726605,   1,   1,   1
   6,   1,  47,     1.1620726605,   1,   1,   1
   6,   1,  48,     0.0250990976,   3,   3,   3
   6,   1,  49,     1.1620726605,   1,   1,   1
   6,   1,  50,     1.1620726605,   1,   1,   1
   6,   1,  51,     0.2379778060,   1,   1,   1
   6,   1,  52,     0.2379778060,   1,   1,   1
   6,   1,  53,     0.2379778060,   1,   1,   1
   6,   1,  54,     1.0352771286,   3,   3,   3
   6,   1,  55,     1.0352771286,   3,   3,   3
   6,   1,  56,     1.0352771286,   3,   3,   3
   6,   1,  57,     1.0688907749,   5,   5,   5
   6,   1,  58,     0.6615482348,   2,   2,   2
   6,   1,  59,     0.6615482348,   2,   2,   2
   6,   1,  60,     1.0352771286,   3,   3,   3
   6,   1,  61,     1.0352771286,   3,   3,   3
   6,   1,  62,     0.6615482348,   2,   2,   2
   6,   1,  63,     0.2379778060,   1,   1,   1
   6,   1,  64,     1.0352771286,   3,   3,   3
   6,   1,  65,     1.0666754536,   4,   4,   4
   6,   1,  66,     0.6615482348,   2,   2,   2
   6,   1,  67,     1.0666754536,   4,   4,   4
   6,   1,  68,     0.2379778060,   1,   1,   1
   6,   1,  69,     1.0352771286,   3,   3,   3
   6,   1,  70,     1.0352771286,   3,   3,   3
   6,   1,  71,     0.6615482348,   2,   2,   2
   6,   1,  72,     1.0688907749,   5,   5,   5
   6,   1,  73,     1.0352771286,   3,   3,   3
   6,   1,  74,     1.0352771286,   3,   3,   3
   6,   1,  75,     1.0688907749,   5,   5,   5
   6,   1,  76,     1.0352771286,   3,   3,   3
   6,   1,  77,     1.0352771286,   3,   3,   3
   6,   1,  78,     1.0666754536,   4,   4,   4
   6,   1,  79,     1.0666754536,   4,   4,   4
   6,   1,  80,     0.2379778060,   1,   1,   1
   6,   1,  81,     1.0666754536,   4,   4,   4
   6,   1,  82,     1.0352771286,   3,   3,   3
   6,   1,  83,     1.0352771286,   3,   3,   3
   6,   1,  84,     0.6615482348,   2,   2,   2
   6,   1,  85,     0.6615482348,   2,   2,   2
