 R,T,C,P,IC,RC,CC
   2,   1,  38,     0.9402278427,   2,   2,   2
   2,   1,  39,     0.9402278427,   2,   2,   2
   2,   1,  40,     0.9402278427,   2,   2,   2
   2,   1,  41,     0.9402278427,   2,   2,   2
   2,   1,  42,     0.9402278427,   2,   2,   2
   2,   1,  43,     0.9402278427,   2,   2,   2
   2,   1,  44,     0.9402278427,   2,   2,   2
   2,   1,  45,     0.9402278427,   2,   2,   2
   2,   1,  46,     0.9402278427,   2,   2,   2
   2,   1,  47,     0.9402278427,   2,   2,   2
   2,   1,  48,     0.9402278427,   2,   2,   2
   2,   1,  49,     0.9402278427,   2,   2,   2
   2,   1,  50,     0.9402278427,   2,   2,   2
   2,   1,  51,     0.9402278427,   2,   2,   2
   2,   1,  52,     0.9402278427,   2,   2,   2
   2,   1,  53,     0.9402278427,   2,   2,   2
   2,   1,  54,     0.9402278427,   2,   2,   2
   2,   1,  55,     0.9402278427,   2,   2,   2
   2,   1,  56,     0.9402278427,   2,   2,   2
   2,   1,  57,     0.9402278427,   2,   2,   2
   2,   1,  58,     0.9402278427,   2,   2,   2
   2,   1,  59,     0.9402278427,   2,   2,   2
   2,   1,  60,     0.9402278427,   2,   2,   2
   2,   1,  61,     0.9402278427,   2,   2,   2
   2,   1,  62,     0.9402278427,   2,   2,   2
   2,   1,  63,     0.9402278427,   2,   2,   2
   2,   1,  64,     0.9402278427,   2,   2,   2
   2,   1,  65,     0.9402278427,   2,   2,   2
   2,   1,  66,     0.9402278427,   2,   2,   2
   2,   1,  67,     0.9402278427,   2,   2,   2
   2,   1,  68,     0.9402278427,   2,   2,   2
   2,   1,  69,     0.9402278427,   2,   2,   2
   2,   1,  70,     0.9402278427,   2,   2,   2
   2,   1,  71,     0.9402278427,   2,   2,   2
   2,   1,  72,     0.9402278427,   2,   2,   2
   2,   1,  73,     0.9402278427,   2,   2,   2
   2,   1,  74,     0.9402278427,   2,   2,   2
   2,   1,  75,     0.9402278427,   2,   2,   2
   2,   1,  76,     0.9402278427,   2,   2,   2
   2,   1,  77,     0.9402278427,   2,   2,   2
   2,   1,  78,     0.9402278427,   2,   2,   2
   2,   1,  79,     0.9402278427,   2,   2,   2
   2,   1,  80,     0.9402278427,   2,   2,   2
   2,   1,  81,     0.9402278427,   2,   2,   2
   2,   1,  82,     0.9402278427,   2,   2,   2
   2,   1,  83,     0.9402278427,   2,   2,   2
   2,   1,  84,     0.9402278427,   2,   2,   2
   2,   1,  85,     0.9402278427,   2,   2,   2
   2,   1,  86,     0.9402278427,   2,   2,   2
   2,   1,  87,     0.9402278427,   2,   2,   2
   2,   1,  88,     0.9402278427,   2,   2,   2
   2,   1,  89,     0.9402278427,   2,   2,   2
   2,   1,  90,     0.9402278427,   2,   2,   2
   2,   1,  91,     0.7286397533,   3,   3,   3
   2,   1,  92,     0.7286397533,   3,   3,   3
   2,   1,  93,     0.7286397533,   3,   3,   3
   2,   1,  94,     0.7286397533,   3,   3,   3
   2,   1,  95,     0.7286397533,   3,   3,   3
   2,   1,  96,     0.7286397533,   3,   3,   3
   2,   1,  97,     0.7286397533,   3,   3,   3
   2,   1,  98,     0.7286397533,   3,   3,   3
   2,   1,  99,     0.7286397533,   3,   3,   3
   2,   1, 100,    -1.2135339005,   4,   4,   4
   2,   1, 101,     0.2481606075,   1,   1,   1
   2,   1, 102,     0.2481606075,   1,   1,   1
   2,   1, 103,     0.2481606075,   1,   1,   1
   2,   1, 104,     0.2481606075,   1,   1,   1
   2,   1, 105,     0.2481606075,   1,   1,   1
   2,   1, 106,     0.2481606075,   1,   1,   1
   2,   1, 107,     0.2481606075,   1,   1,   1
   2,   1, 108,     0.2481606075,   1,   1,   1
   2,   1, 109,     0.3227232971,   2,   2,   2
   2,   1, 110,     0.3227232971,   2,   2,   2
   2,   1, 111,     0.3227232971,   2,   2,   2
   2,   1, 112,     0.3227232971,   2,   2,   2
   2,   1, 113,     0.3227232971,   2,   2,   2
   2,   1, 114,     0.3227232971,   2,   2,   2
   2,   1, 115,     0.3227232971,   2,   2,   2
   2,   1, 116,     0.3227232971,   2,   2,   2
   2,   1, 117,     0.3227232971,   2,   2,   2
   2,   1, 118,     0.3227232971,   2,   2,   2
   2,   1, 119,     0.3227232971,   2,   2,   2
   2,   1, 120,     0.3227232971,   2,   2,   2
   2,   1, 121,     0.7136645084,   3,   3,   3
   2,   1, 122,     0.7136645084,   3,   3,   3
   2,   1, 123,     0.7136645084,   3,   3,   3
   2,   1, 124,     0.7136645084,   3,   3,   3
   2,   1, 125,     0.7136645084,   3,   3,   3
   2,   1, 126,     0.7136645084,   3,   3,   3
   2,   1, 127,     0.7136645084,   3,   3,   3
   2,   1, 128,     0.7136645084,   3,   3,   3
   2,   1, 129,     0.7136645084,   3,   3,   3
   2,   1, 130,     0.7136645084,   3,   3,   3
   2,   1, 131,     0.7136645084,   3,   3,   3
   2,   1, 132,     1.0894490205,   4,   4,   4
   2,   1, 133,     1.0894490205,   4,   4,   4
   2,   1, 134,     1.0894490205,   4,   4,   4
   2,   1, 135,     1.0894490205,   4,   4,   4
   2,   1, 136,     1.0894490205,   4,   4,   4
   2,   1, 137,     1.0894490205,   4,   4,   4
   2,   1, 138,     1.0894490205,   4,   4,   4
   2,   1, 139,     1.0894490205,   4,   4,   4
   2,   1, 140,     1.0894490205,   4,   4,   4
   2,   1, 141,     1.0894490205,   4,   4,   4
   2,   1, 142,     1.0894490205,   4,   4,   4
   2,   1, 143,     1.0894490205,   4,   4,   4
   2,   1, 144,     1.0894490205,   4,   4,   4
   2,   1, 145,     1.0894490205,   4,   4,   4
   2,   1, 146,     1.1098630825,   5,   5,   5
   2,   1, 147,     1.1098630825,   5,   5,   5
   2,   1, 148,     1.1098630825,   5,   5,   5
   2,   1, 149,     1.1098630825,   5,   5,   5
   2,   1, 150,     1.1098630825,   5,   5,   5
   2,   1, 151,     1.1098630825,   5,   5,   5
   2,   1, 152,     1.1098630825,   5,   5,   5
   2,   1, 153,     1.1098630825,   5,   5,   5
   2,   1, 154,     1.1098630825,   5,   5,   5
   2,   1, 155,     1.1098630825,   5,   5,   5
   2,   1, 156,     1.1098630825,   5,   5,   5
   2,   1, 157,     1.1098630825,   5,   5,   5
   2,   1, 158,     1.1098630825,   5,   5,   5
   2,   1, 159,     1.1098630825,   5,   5,   5
   2,   1, 160,     1.1098630825,   5,   5,   5
   2,   1, 161,     1.1098630825,   5,   5,   5
   2,   1, 162,     1.1098630825,   5,   5,   5
   2,   1, 163,     1.1098630825,   5,   5,   5
   2,   1, 164,     1.1098630825,   5,   5,   5
   2,   1, 165,     1.1098630825,   5,   5,   5
   2,   1, 166,     1.1098630825,   5,   5,   5
   2,   1, 167,     1.1098630825,   5,   5,   5
   2,   1, 168,     1.1098630825,   5,   5,   5
   2,   1, 169,     1.1098630825,   5,   5,   5
   2,   1, 170,     1.1098630825,   5,   5,   5
   2,   1, 171,     1.1098630825,   5,   5,   5
   2,   1, 172,     1.1098630825,   5,   5,   5
   2,   1, 173,     1.1098630825,   5,   5,   5
   2,   1, 174,     1.1098630825,   5,   5,   5
   2,   1, 175,     1.1098630825,   5,   5,   5
   2,   1, 176,     1.1098630825,   5,   5,   5
   2,   1, 177,     1.1098630825,   5,   5,   5
   2,   1, 178,     1.1098630825,   5,   5,   5
   2,   1, 179,     1.1098630825,   5,   5,   5
   2,   1, 180,     1.1098630825,   5,   5,   5
   2,   1, 181,     1.1098630825,   5,   5,   5
   2,   1, 182,     1.1098630825,   5,   5,   5
   2,   1, 183,     1.1098630825,   5,   5,   5
   2,   1, 184,     1.1098630825,   5,   5,   5
   2,   1, 185,     1.1098630825,   5,   5,   5
   2,   1, 186,     1.1098630825,   5,   5,   5
   2,   1, 187,     1.1098630825,   5,   5,   5
   2,   1, 188,     1.1098630825,   5,   5,   5
   2,   1, 189,     1.1098630825,   5,   5,   5
   2,   1, 190,     1.1098630825,   5,   5,   5
   2,   1, 191,     1.1098630825,   5,   5,   5
   2,   1, 192,     1.1098630825,   5,   5,   5
   2,   1, 193,     1.1098630825,   5,   5,   5
   2,   1, 194,     1.1098630825,   5,   5,   5
   2,   1, 195,     1.1098630825,   5,   5,   5
   2,   1, 196,     1.1098630825,   5,   5,   5
   2,   1, 197,     1.1098630825,   5,   5,   5
   2,   1, 198,     1.1098630825,   5,   5,   5
   2,   1, 199,     1.1098630825,   5,   5,   5
   2,   1, 200,     1.1098630825,   5,   5,   5
   3,   1,   1,     0.9818680663,   1,   1,   1
   3,   1,   2,     0.9818680663,   1,   1,   1
   3,   1,   3,     0.9451252599,   2,   2,   2
   3,   1,   4,     0.8040058271,   3,   3,   3
   3,   1,   5,     0.9451252599,   2,   2,   2
   3,   1,   6,     0.9818680663,   1,   1,   1
   3,   1,   7,     0.9451252599,   2,   2,   2
   3,   1,   8,     0.9451252599,   2,   2,   2
   3,   1,   9,     0.9451252599,   2,   2,   2
   3,   1,  10,     0.9818680663,   1,   1,   1
   3,   1,  11,     0.8040058271,   3,   3,   3
   3,   1,  12,     0.9451252599,   2,   2,   2
   3,   1,  13,     0.9451252599,   2,   2,   2
   3,   1,  14,     0.2171509764,   4,   4,   4
   3,   1,  15,     0.9818680663,   1,   1,   1
   3,   1,  16,     0.9451252599,   2,   2,   2
   3,   1,  17,     0.9451252599,   2,   2,   2
   3,   1,  18,     0.9818680663,   1,   1,   1
   3,   1,  19,     0.9818680663,   1,   1,   1
   3,   1,  20,     0.9451252599,   2,   2,   2
   3,   1,  21,     0.9451252599,   2,   2,   2
   3,   1,  22,     0.9451252599,   2,   2,   2
   3,   1,  23,     0.8040058271,   3,   3,   3
   3,   1,  24,     0.9451252599,   2,   2,   2
   3,   1,  25,     0.9451252599,   2,   2,   2
   3,   1,  26,     0.9451252599,   2,   2,   2
   3,   1,  27,     0.8040058271,   3,   3,   3
   3,   1,  28,     0.9451252599,   2,   2,   2
   3,   1,  29,     0.9451252599,   2,   2,   2
   3,   1,  30,     0.9818680663,   1,   1,   1
   3,   1,  31,     0.9818680663,   1,   1,   1
   3,   1,  32,     0.9818680663,   1,   1,   1
   3,   1,  33,     0.9451252599,   2,   2,   2
   3,   1,  34,     0.9451252599,   2,   2,   2
   3,   1,  35,     0.9818680663,   1,   1,   1
   3,   1,  36,     0.9451252599,   2,   2,   2
   3,   1,  37,     0.9451252599,   2,   2,   2
   3,   1,  38,     0.9451252599,   2,   2,   2
   3,   1,  39,     0.8040058271,   3,   3,   3
   3,   1,  40,     0.9451252599,   2,   2,   2
   3,   1,  41,     0.8040058271,   3,   3,   3
   3,   1,  42,     0.9818680663,   1,   1,   1
   3,   1,  43,     0.9451252599,   2,   2,   2
   3,   1,  44,     0.9818680663,   1,   1,   1
   3,   1,  45,     0.9818680663,   1,   1,   1
   3,   1,  46,     0.9451252599,   2,   2,   2
   3,   1,  47,     0.9818680663,   1,   1,   1
   3,   1,  48,     0.9451252599,   2,   2,   2
   3,   1,  49,     0.8040058271,   3,   3,   3
   3,   1,  50,     0.9818680663,   1,   1,   1
   3,   1,  51,     0.9818680663,   1,   1,   1
   3,   1,  52,     0.9818680663,   1,   1,   1
   3,   1,  53,     0.9818680663,   1,   1,   1
   3,   1,  54,     0.9451252599,   2,   2,   2
   3,   1,  55,     0.9451252599,   2,   2,   2
   3,   1,  56,     0.9451252599,   2,   2,   2
   3,   1,  57,     0.9818680663,   1,   1,   1
   3,   1,  58,     0.9451252599,   2,   2,   2
   3,   1,  59,     0.8040058271,   3,   3,   3
   3,   1,  60,     0.9451252599,   2,   2,   2
   3,   1,  61,     0.8040058271,   3,   3,   3
   3,   1,  62,     0.9818680663,   1,   1,   1
   3,   1,  63,    -1.9798515192,   5,   5,   5
   3,   1,  64,     0.8040058271,   3,   3,   3
   3,   1,  65,     0.8040058271,   3,   3,   3
   3,   1,  66,     0.9451252599,   2,   2,   2
   3,   1,  67,     0.9451252599,   2,   2,   2
   3,   1,  68,     0.9451252599,   2,   2,   2
   3,   1,  69,     0.8040058271,   3,   3,   3
   3,   1,  70,     0.9451252599,   2,   2,   2
   3,   1,  71,     0.9451252599,   2,   2,   2
   3,   1,  72,     0.9818680663,   1,   1,   1
   3,   1,  73,     0.9818680663,   1,   1,   1
   3,   1,  74,     0.8040058271,   3,   3,   3
   3,   1,  75,     0.9818680663,   1,   1,   1
   3,   1,  76,     0.9451252599,   2,   2,   2
   3,   1,  77,     0.2171509764,   4,   4,   4
   3,   1,  78,     0.9451252599,   2,   2,   2
   3,   1,  79,     0.9451252599,   2,   2,   2
   3,   1,  80,     0.9451252599,   2,   2,   2
   3,   1,  81,     0.9451252599,   2,   2,   2
   3,   1,  82,     0.9818680663,   1,   1,   1
   3,   1,  83,     0.9451252599,   2,   2,   2
   3,   1,  84,     0.8040058271,   3,   3,   3
   3,   1,  85,     0.9818680663,   1,   1,   1
   3,   1,  86,     0.9451252599,   2,   2,   2
   3,   1,  87,     0.8040058271,   3,   3,   3
   3,   1,  88,     0.2171509764,   4,   4,   4
   3,   1,  89,     0.9451252599,   2,   2,   2
   3,   1,  90,     0.9451252599,   2,   2,   2
   3,   1,  91,     0.9451252599,   2,   2,   2
   3,   1,  92,     0.9818680663,   1,   1,   1
   3,   1,  93,     0.9451252599,   2,   2,   2
   3,   1,  94,     0.9451252599,   2,   2,   2
   3,   1,  95,     0.9451252599,   2,   2,   2
   3,   1,  96,     0.9818680663,   1,   1,   1
   3,   1,  97,     0.8040058271,   3,   3,   3
   3,   1,  98,     0.9451252599,   2,   2,   2
   3,   1,  99,     0.9818680663,   1,   1,   1
   3,   1, 100,     0.8040058271,   3,   3,   3
   3,   1, 101,     1.1325856241,   5,   5,   5
   3,   1, 102,     0.6822073227,   3,   3,   3
   3,   1, 103,     1.1325856241,   5,   5,   5
   3,   1, 104,    -0.0630800785,   1,   1,   1
   3,   1, 105,     1.1325895674,   6,   6,   6
   3,   1, 106,     1.1325895674,   6,   6,   6
   3,   1, 107,     1.0672531956,   4,   4,   4
   3,   1, 108,     1.1325856241,   5,   5,   5
   3,   1, 109,     1.1325895674,   6,   6,   6
   3,   1, 110,     1.1325856241,   5,   5,   5
   3,   1, 111,     1.1325856241,   5,   5,   5
   3,   1, 112,     0.6822073227,   3,   3,   3
   3,   1, 113,    -0.0630800785,   1,   1,   1
   3,   1, 114,     1.0672531956,   4,   4,   4
   3,   1, 115,     0.1816028627,   2,   2,   2
   3,   1, 116,     0.1816028627,   2,   2,   2
   3,   1, 117,     0.6822073227,   3,   3,   3
   3,   1, 118,     1.1325895674,   6,   6,   6
   3,   1, 119,     1.1325895674,   6,   6,   6
   3,   1, 120,     0.1816028627,   2,   2,   2
   3,   1, 121,    -0.0630800785,   1,   1,   1
   3,   1, 122,     0.1816028627,   2,   2,   2
   3,   1, 123,     1.1325856241,   5,   5,   5
   3,   1, 124,     0.1816028627,   2,   2,   2
   3,   1, 125,     1.0672531956,   4,   4,   4
   3,   1, 126,     1.0672531956,   4,   4,   4
   3,   1, 127,     1.1325895674,   6,   6,   6
   3,   1, 128,     1.1325895674,   6,   6,   6
   3,   1, 129,     1.0672531956,   4,   4,   4
   3,   1, 130,     1.1325856241,   5,   5,   5
   3,   1, 131,     1.1325856241,   5,   5,   5
   3,   1, 132,     1.1325856241,   5,   5,   5
   3,   1, 133,     1.1325895674,   6,   6,   6
   3,   1, 134,     1.1325856241,   5,   5,   5
   3,   1, 135,     1.1325856241,   5,   5,   5
   3,   1, 136,     1.1325856241,   5,   5,   5
