 R,T,C,P,IC,RC,CC
   1,   1, 127,     1.0308739562,   5,   5,   5
   1,   1, 128,     1.0690542842,   6,   6,   6
   1,   1, 129,     1.0690542842,   6,   6,   6
   1,   1, 130,     1.0690542842,   6,   6,   6
   1,   1, 131,     0.5466970669,   3,   3,   3
   1,   1, 132,     1.0690542842,   6,   6,   6
   1,   1, 133,     1.0690542842,   6,   6,   6
   1,   1, 134,     1.0690542842,   6,   6,   6
   1,   1, 135,     1.0308739562,   5,   5,   5
   1,   1, 136,     1.0690542842,   6,   6,   6
   1,   1, 137,     1.0690542842,   6,   6,   6
   1,   1, 138,     1.0690542842,   6,   6,   6
   1,   1, 139,     1.0690542842,   6,   6,   6
   1,   1, 140,     1.0690542842,   6,   6,   6
   1,   1, 141,     0.5466970669,   3,   3,   3
   1,   1, 142,    -1.0171495473,   1,   1,   1
   1,   1, 143,     1.0690542842,   6,   6,   6
   1,   1, 144,     1.0690542842,   6,   6,   6
   1,   1, 145,     1.0690542842,   6,   6,   6
   1,   1, 146,     1.0690542842,   6,   6,   6
   1,   1, 147,    -0.1473767213,   2,   2,   2
   1,   1, 148,     1.0690542842,   6,   6,   6
   1,   1, 149,     1.0690542842,   6,   6,   6
   1,   1, 150,     0.5466970669,   3,   3,   3
   1,   1, 151,     1.0690542842,   6,   6,   6
   1,   1, 152,     0.9046782286,   4,   4,   4
   1,   1, 153,     1.0690542842,   6,   6,   6
   1,   1, 154,     1.0690542842,   6,   6,   6
   1,   1, 155,    -0.1473767213,   2,   2,   2
   1,   1, 156,     1.0690542842,   6,   6,   6
   1,   1, 157,     1.0690542842,   6,   6,   6
   1,   1, 158,     1.0690542842,   6,   6,   6
   1,   1, 159,     1.0690542842,   6,   6,   6
   1,   1, 160,    -0.1473767213,   2,   2,   2
   1,   1, 161,     1.0690542842,   6,   6,   6
   1,   1, 162,     1.0690542842,   6,   6,   6
   2,   1,   1,     1.0110443105,   1,   1,   1
   2,   1,   2,     1.0110443105,   1,   1,   1
   2,   1,   3,     1.0110443105,   1,   1,   1
   2,   1,   4,     1.0110443105,   1,   1,   1
   2,   1,   5,     1.0110443105,   1,   1,   1
   2,   1,   6,     1.0110443105,   1,   1,   1
   2,   1,   7,     1.0110443105,   1,   1,   1
   2,   1,   8,     1.0110443105,   1,   1,   1
   2,   1,   9,     1.0110443105,   1,   1,   1
   2,   1,  10,     1.0110443105,   1,   1,   1
   2,   1,  11,     1.0110443105,   1,   1,   1
   2,   1,  12,     1.0110443105,   1,   1,   1
   2,   1,  13,     1.0110443105,   1,   1,   1
   2,   1,  14,     1.0110443105,   1,   1,   1
   2,   1,  15,     1.0110443105,   1,   1,   1
   2,   1,  16,     1.0110443105,   1,   1,   1
   2,   1,  17,     1.0110443105,   1,   1,   1
   2,   1,  18,     1.0110443105,   1,   1,   1
   2,   1,  19,     1.0110443105,   1,   1,   1
   2,   1,  20,     1.0110443105,   1,   1,   1
   2,   1,  21,     1.0110443105,   1,   1,   1
   2,   1,  22,     1.0110443105,   1,   1,   1
   2,   1,  23,     1.0110443105,   1,   1,   1
   2,   1,  24,     1.0110443105,   1,   1,   1
   2,   1,  25,     1.0110443105,   1,   1,   1
   2,   1,  26,     1.0110443105,   1,   1,   1
   2,   1,  27,     1.0110443105,   1,   1,   1
   2,   1,  28,     1.0110443105,   1,   1,   1
   2,   1,  29,     1.0110443105,   1,   1,   1
   2,   1,  30,     1.0110443105,   1,   1,   1
   2,   1,  31,     1.0110443105,   1,   1,   1
   2,   1,  32,     1.0110443105,   1,   1,   1
   2,   1,  33,     1.0110443105,   1,   1,   1
   2,   1,  34,     1.0110443105,   1,   1,   1
   2,   1,  35,     1.0110443105,   1,   1,   1
   2,   1,  36,     1.0110443105,   1,   1,   1
   2,   1,  37,     1.0110443105,   1,   1,   1
   2,   1,  38,     1.0110443105,   1,   1,   1
   2,   1,  39,     1.0110443105,   1,   1,   1
   2,   1,  40,     1.0110443105,   1,   1,   1
   2,   1,  41,     1.0110443105,   1,   1,   1
   2,   1,  42,     1.0110443105,   1,   1,   1
   2,   1,  43,     1.0110443105,   1,   1,   1
   2,   1,  44,     1.0110443105,   1,   1,   1
   2,   1,  45,     1.0110443105,   1,   1,   1
   2,   1,  46,     1.0110443105,   1,   1,   1
   2,   1,  47,     1.0110443105,   1,   1,   1
   2,   1,  48,     1.0110443105,   1,   1,   1
   2,   1,  49,     1.0110443105,   1,   1,   1
   2,   1,  50,     1.0110443105,   1,   1,   1
   2,   1,  51,     1.0110443105,   1,   1,   1
   2,   1,  52,     1.0110443105,   1,   1,   1
   2,   1,  53,     1.0110443105,   1,   1,   1
   2,   1,  54,     1.0110443105,   1,   1,   1
   2,   1,  55,     1.0110443105,   1,   1,   1
   2,   1,  56,     1.0110443105,   1,   1,   1
   2,   1,  57,     1.0110443105,   1,   1,   1
   2,   1,  58,     1.0110443105,   1,   1,   1
   2,   1,  59,     1.0110443105,   1,   1,   1
   2,   1,  60,     1.0110443105,   1,   1,   1
   2,   1,  61,     1.0110443105,   1,   1,   1
   2,   1,  62,     1.0110443105,   1,   1,   1
   2,   1,  63,     1.0110443105,   1,   1,   1
   2,   1,  64,     1.0110443105,   1,   1,   1
   2,   1,  65,     1.0110443105,   1,   1,   1
   2,   1,  66,     1.0110443105,   1,   1,   1
   2,   1,  67,     1.0110443105,   1,   1,   1
   2,   1,  68,     1.0110443105,   1,   1,   1
   2,   1,  69,     1.0110443105,   1,   1,   1
   2,   1,  70,     1.0110443105,   1,   1,   1
   2,   1,  71,     1.0110443105,   1,   1,   1
   2,   1,  72,     1.0110443105,   1,   1,   1
   2,   1,  73,     1.0110443105,   1,   1,   1
   2,   1,  74,    -0.1600502272,   2,   2,   2
   2,   1,  75,    -0.1600502272,   2,   2,   2
   2,   1,  76,    -0.1600502272,   2,   2,   2
   2,   1,  77,    -0.1600502272,   2,   2,   2
   2,   1,  78,    -0.1600502272,   2,   2,   2
   2,   1,  79,     0.3337431689,   3,   3,   3
   2,   1,  80,     0.3337431689,   3,   3,   3
   2,   1,  81,     0.3337431689,   3,   3,   3
   2,   1,  82,    -0.0561217587,   1,   1,   1
   2,   1,  83,    -0.0561217587,   1,   1,   1
   2,   1,  84,    -0.0561217587,   1,   1,   1
   2,   1,  85,    -0.0561217587,   1,   1,   1
   2,   1,  86,    -0.0561217587,   1,   1,   1
   2,   1,  87,    -0.0561217587,   1,   1,   1
   2,   1,  88,    -0.0561217587,   1,   1,   1
   2,   1,  89,    -0.0561217587,   1,   1,   1
   2,   1,  90,    -0.0561217587,   1,   1,   1
   2,   1,  91,    -0.0561217587,   1,   1,   1
   2,   1,  92,    -0.0561217587,   1,   1,   1
   2,   1,  93,    -0.0561217587,   1,   1,   1
   2,   1,  94,    -0.0561217587,   1,   1,   1
   2,   1,  95,     1.4867911833,   2,   2,   2
   2,   1,  96,     1.4867911833,   2,   2,   2
   2,   1,  97,     1.4867911833,   2,   2,   2
   2,   1,  98,     1.4867911833,   2,   2,   2
   2,   1,  99,     1.4867911833,   2,   2,   2
   2,   1, 100,     1.4867911833,   2,   2,   2
   2,   1, 101,     1.4867911833,   2,   2,   2
   2,   1, 102,     1.4867911833,   2,   2,   2
   2,   1, 103,     1.4867911833,   2,   2,   2
   2,   1, 104,     1.4867911833,   2,   2,   2
   2,   1, 105,     1.2392592471,   3,   3,   3
   2,   1, 106,     1.2392592471,   3,   3,   3
   2,   1, 107,     1.2392592471,   3,   3,   3
   2,   1, 108,     1.2392592471,   3,   3,   3
   2,   1, 109,     1.2392592471,   3,   3,   3
   2,   1, 110,     1.0554941926,   4,   4,   4
   2,   1, 111,     1.0554941926,   4,   4,   4
   2,   1, 112,     1.0554941926,   4,   4,   4
   2,   1, 113,     1.0554941926,   4,   4,   4
   2,   1, 114,     1.0554941926,   4,   4,   4
   2,   1, 115,     1.0554941926,   4,   4,   4
   2,   1, 116,     1.0554941926,   4,   4,   4
   2,   1, 117,     1.0554941926,   4,   4,   4
   2,   1, 118,     1.0554941926,   4,   4,   4
   2,   1, 119,     1.0554941926,   4,   4,   4
   2,   1, 120,     1.0554941926,   4,   4,   4
   2,   1, 121,     1.0554941926,   4,   4,   4
   2,   1, 122,     1.0554941926,   4,   4,   4
   2,   1, 123,     1.0554941926,   4,   4,   4
   2,   1, 124,     1.0554941926,   4,   4,   4
   2,   1, 125,     1.0554941926,   4,   4,   4
   2,   1, 126,     1.0554941926,   4,   4,   4
   2,   1, 127,     1.0554941926,   4,   4,   4
   2,   1, 128,     1.0554941926,   4,   4,   4
   2,   1, 129,     1.0554941926,   4,   4,   4
   2,   1, 130,     1.0554941926,   4,   4,   4
   2,   1, 131,     1.0554941926,   4,   4,   4
   2,   1, 132,     1.0554941926,   4,   4,   4
   2,   1, 133,     1.0554941926,   4,   4,   4
   2,   1, 134,     1.0554941926,   4,   4,   4
   2,   1, 135,     1.0554941926,   4,   4,   4
   2,   1, 136,     1.0554941926,   4,   4,   4
   2,   1, 137,     1.0554941926,   4,   4,   4
   2,   1, 138,     1.0554941926,   4,   4,   4
   2,   1, 139,     1.0554941926,   4,   4,   4
   2,   1, 140,     1.0554941926,   4,   4,   4
   2,   1, 141,     1.0554941926,   4,   4,   4
   2,   1, 142,     1.0554941926,   4,   4,   4
   2,   1, 143,     1.0554941926,   4,   4,   4
   2,   1, 144,     1.0554941926,   4,   4,   4
   2,   1, 145,     1.0554941926,   4,   4,   4
   2,   1, 146,     1.0554941926,   4,   4,   4
   2,   1, 147,     1.0554941926,   4,   4,   4
   2,   1, 148,     1.0554941926,   4,   4,   4
   2,   1, 149,     1.0554941926,   4,   4,   4
   2,   1, 150,     1.0554941926,   4,   4,   4
   2,   1, 151,     1.0554941926,   4,   4,   4
   2,   1, 152,     1.0554941926,   4,   4,   4
   2,   1, 153,     1.0554941926,   4,   4,   4
   2,   1, 154,     1.0554941926,   4,   4,   4
   2,   1, 155,     1.0554941926,   4,   4,   4
   2,   1, 156,     1.0554941926,   4,   4,   4
   2,   1, 157,     1.0554941926,   4,   4,   4
   2,   1, 158,     1.0554941926,   4,   4,   4
   2,   1, 159,     1.0554941926,   4,   4,   4
   2,   1, 160,     1.0554941926,   4,   4,   4
   2,   1, 161,     1.0554941926,   4,   4,   4
   2,   1, 162,     1.0554941926,   4,   4,   4
   3,   1,   1,     1.0461773709,   1,   1,   1
   3,   1,   2,     1.0461773709,   1,   1,   1
   3,   1,   3,     1.0461773709,   1,   1,   1
   3,   1,   4,     1.0461773709,   1,   1,   1
   3,   1,   5,     1.0461773709,   1,   1,   1
   3,   1,   6,     0.7428201426,   3,   3,   3
   3,   1,   7,     1.0461773709,   1,   1,   1
   3,   1,   8,     0.8833469478,   2,   2,   2
   3,   1,   9,     1.0461773709,   1,   1,   1
   3,   1,  10,     0.8833469478,   2,   2,   2
   3,   1,  11,     1.0461773709,   1,   1,   1
   3,   1,  12,     1.0461773709,   1,   1,   1
   3,   1,  13,     1.0461773709,   1,   1,   1
   3,   1,  14,     1.0461773709,   1,   1,   1
   3,   1,  15,     1.0461773709,   1,   1,   1
   3,   1,  16,     1.0461773709,   1,   1,   1
   3,   1,  17,     0.8833469478,   2,   2,   2
   3,   1,  18,     1.0461773709,   1,   1,   1
   3,   1,  19,     1.0461773709,   1,   1,   1
   3,   1,  20,     1.0461773709,   1,   1,   1
   3,   1,  21,     1.0461773709,   1,   1,   1
   3,   1,  22,     1.0461773709,   1,   1,   1
   3,   1,  23,     1.0461773709,   1,   1,   1
   3,   1,  24,     1.0461773709,   1,   1,   1
   3,   1,  25,     1.0461773709,   1,   1,   1
   3,   1,  26,    -0.0916739277,   6,   6,   6
   3,   1,  27,     1.0461773709,   1,   1,   1
   3,   1,  28,     1.0461773709,   1,   1,   1
   3,   1,  29,     1.0461773709,   1,   1,   1
   3,   1,  30,     1.0461773709,   1,   1,   1
   3,   1,  31,     0.8833469478,   2,   2,   2
   3,   1,  32,     1.0461773709,   1,   1,   1
   3,   1,  33,     1.0461773709,   1,   1,   1
   3,   1,  34,     1.0461773709,   1,   1,   1
   3,   1,  35,     1.0461773709,   1,   1,   1
   3,   1,  36,     0.7428201426,   3,   3,   3
   3,   1,  37,     1.0461773709,   1,   1,   1
   3,   1,  38,     1.0461773709,   1,   1,   1
   3,   1,  39,     0.7428201426,   3,   3,   3
   3,   1,  40,    -0.0916739277,   6,   6,   6
   3,   1,  41,     1.0461773709,   1,   1,   1
   3,   1,  42,     1.0461773709,   1,   1,   1
   3,   1,  43,     1.0461773709,   1,   1,   1
   3,   1,  44,     1.0461773709,   1,   1,   1
   3,   1,  45,     0.2615832515,   5,   5,   5
   3,   1,  46,     1.0461773709,   1,   1,   1
   3,   1,  47,     1.0461773709,   1,   1,   1
   3,   1,  48,     1.0461773709,   1,   1,   1
   3,   1,  49,     0.7428201426,   3,   3,   3
   3,   1,  50,     0.7428201426,   3,   3,   3
   3,   1,  51,     0.8833469478,   2,   2,   2
   3,   1,  52,     0.7428201426,   3,   3,   3
   3,   1,  53,     1.0461773709,   1,   1,   1
   3,   1,  54,     1.0461773709,   1,   1,   1
   3,   1,  55,     1.0461773709,   1,   1,   1
   3,   1,  56,     1.0461773709,   1,   1,   1
   3,   1,  57,     1.0461773709,   1,   1,   1
   3,   1,  58,     1.0461773709,   1,   1,   1
   3,   1,  59,     0.8833469478,   2,   2,   2
   3,   1,  60,     1.0461773709,   1,   1,   1
   3,   1,  61,     0.8833469478,   2,   2,   2
   3,   1,  62,     1.0461773709,   1,   1,   1
   3,   1,  63,     1.0461773709,   1,   1,   1
   3,   1,  64,     1.0461773709,   1,   1,   1
   3,   1,  65,     1.0461773709,   1,   1,   1
   3,   1,  66,    -0.0916739277,   6,   6,   6
   3,   1,  67,     1.0461773709,   1,   1,   1
   3,   1,  68,     1.0461773709,   1,   1,   1
   3,   1,  69,     0.4950474995,   4,   4,   4
   3,   1,  70,     0.7428201426,   3,   3,   3
   3,   1,  71,     1.0461773709,   1,   1,   1
   3,   1,  72,     1.0461773709,   1,   1,   1
   3,   1,  73,     1.0461773709,   1,   1,   1
   3,   1,  74,     1.0461773709,   1,   1,   1
   3,   1,  75,     1.0461773709,   1,   1,   1
   3,   1,  76,     1.0461773709,   1,   1,   1
   3,   1,  77,     1.0461773709,   1,   1,   1
   3,   1,  78,     1.0461773709,   1,   1,   1
   3,   1,  79,     1.0461773709,   1,   1,   1
   3,   1,  80,     1.0461773709,   1,   1,   1
   3,   1,  81,     1.0461773709,   1,   1,   1
   3,   1,  82,     0.6131299805,   2,   2,   2
   3,   1,  83,     1.0423079092,   6,   6,   6
   3,   1,  84,     0.9516883855,   4,   4,   4
   3,   1,  85,     1.0423079092,   6,   6,   6
   3,   1,  86,     1.0423079092,   6,   6,   6
   3,   1,  87,     1.0423079092,   6,   6,   6
   3,   1,  88,     1.0423079092,   6,   6,   6
   3,   1,  89,     0.9768122309,   5,   5,   5
   3,   1,  90,     1.0423079092,   6,   6,   6
   3,   1,  91,     1.0423079092,   6,   6,   6
   3,   1,  92,     1.0423079092,   6,   6,   6
   3,   1,  93,     0.9516883855,   4,   4,   4
   3,   1,  94,     1.0423079092,   6,   6,   6
   3,   1,  95,     1.0423079092,   6,   6,   6
   3,   1,  96,     1.0423079092,   6,   6,   6
   3,   1,  97,     0.9516883855,   4,   4,   4
   3,   1,  98,     1.0423079092,   6,   6,   6
   3,   1,  99,     1.0423079092,   6,   6,   6
   3,   1, 100,     0.6131299805,   2,   2,   2
   3,   1, 101,     0.9516883855,   4,   4,   4
   3,   1, 102,     0.8464902731,   3,   3,   3
   3,   1, 103,     1.0423079092,   6,   6,   6
   3,   1, 104,     0.9768122309,   5,   5,   5
   3,   1, 105,     0.2682881985,   1,   1,   1
   3,   1, 106,     0.8464902731,   3,   3,   3
   3,   1, 107,     1.0423079092,   6,   6,   6
   3,   1, 108,     1.0423079092,   6,   6,   6
   3,   1, 109,     1.0423079092,   6,   6,   6
   3,   1, 110,     1.0423079092,   6,   6,   6
   3,   1, 111,     1.0423079092,   6,   6,   6
   3,   1, 112,     1.0423079092,   6,   6,   6
   3,   1, 113,     0.9768122309,   5,   5,   5
   3,   1, 114,     1.0423079092,   6,   6,   6
   3,   1, 115,     1.0423079092,   6,   6,   6
   3,   1, 116,     0.9768122309,   5,   5,   5
   3,   1, 117,     0.9516883855,   4,   4,   4
   3,   1, 118,     0.9516883855,   4,   4,   4
   3,   1, 119,     1.0423079092,   6,   6,   6
   3,   1, 120,     1.0423079092,   6,   6,   6
   3,   1, 121,     1.0423079092,   6,   6,   6
   3,   1, 122,     1.0423079092,   6,   6,   6
   3,   1, 123,     1.0423079092,   6,   6,   6
   3,   1, 124,     0.9516883855,   4,   4,   4
   3,   1, 125,     0.9768122309,   5,   5,   5
   3,   1, 126,     1.0423079092,   6,   6,   6
   3,   1, 127,     0.8464902731,   3,   3,   3
   3,   1, 128,     0.9768122309,   5,   5,   5
   3,   1, 129,     0.9516883855,   4,   4,   4
   3,   1, 130,     1.0423079092,   6,   6,   6
   3,   1, 131,     0.9768122309,   5,   5,   5
   3,   1, 132,     1.0423079092,   6,   6,   6
   3,   1, 133,     1.0423079092,   6,   6,   6
   3,   1, 134,     0.9768122309,   5,   5,   5
   3,   1, 135,     0.2682881985,   1,   1,   1
   3,   1, 136,     1.0423079092,   6,   6,   6
   3,   1, 137,     1.0423079092,   6,   6,   6
   3,   1, 138,     0.8464902731,   3,   3,   3
   3,   1, 139,     1.0423079092,   6,   6,   6
   3,   1, 140,     1.0423079092,   6,   6,   6
   3,   1, 141,     0.2682881985,   1,   1,   1
   3,   1, 142,     0.2682881985,   1,   1,   1
   3,   1, 143,     1.0423079092,   6,   6,   6
   3,   1, 144,     0.8464902731,   3,   3,   3
   3,   1, 145,     1.0423079092,   6,   6,   6
   3,   1, 146,     1.0423079092,   6,   6,   6
   3,   1, 147,     0.2682881985,   1,   1,   1
   3,   1, 148,     0.8464902731,   3,   3,   3
   3,   1, 149,     0.9768122309,   5,   5,   5
   3,   1, 150,     0.6131299805,   2,   2,   2
   3,   1, 151,     1.0423079092,   6,   6,   6
   3,   1, 152,     0.8464902731,   3,   3,   3
   3,   1, 153,     1.0423079092,   6,   6,   6
   3,   1, 154,     1.0423079092,   6,   6,   6
   3,   1, 155,     0.9768122309,   5,   5,   5
   3,   1, 156,     1.0423079092,   6,   6,   6
   3,   1, 157,     1.0423079092,   6,   6,   6
   3,   1, 158,     1.0423079092,   6,   6,   6
   3,   1, 159,     1.0423079092,   6,   6,   6
   3,   1, 160,     1.0423079092,   6,   6,   6
   3,   1, 161,     0.9768122309,   5,   5,   5
   3,   1, 162,     1.0423079092,   6,   6,   6
   4,   1,   1,     1.0401365183,   1,   1,   1
   4,   1,   2,     1.0401365183,   1,   1,   1
   4,   1,   3,     1.0401365183,   1,   1,   1
   4,   1,   4,     1.0401365183,   1,   1,   1
   4,   1,   5,     1.0401365183,   1,   1,   1
   4,   1,   6,     1.0401365183,   1,   1,   1
   4,   1,   7,     1.0401365183,   1,   1,   1
   4,   1,   8,     1.0401365183,   1,   1,   1
   4,   1,   9,     1.0401365183,   1,   1,   1
   4,   1,  10,     1.0401365183,   1,   1,   1
   4,   1,  11,     1.0401365183,   1,   1,   1
   4,   1,  12,     1.0401365183,   1,   1,   1
   4,   1,  13,     1.0401365183,   1,   1,   1
   4,   1,  14,     1.0401365183,   1,   1,   1
   4,   1,  15,     1.0401365183,   1,   1,   1
   4,   1,  16,     1.0401365183,   1,   1,   1
   4,   1,  17,     1.0401365183,   1,   1,   1
   4,   1,  18,     1.0401365183,   1,   1,   1
   4,   1,  19,     1.0401365183,   1,   1,   1
   4,   1,  20,     1.0401365183,   1,   1,   1
   4,   1,  21,     1.0401365183,   1,   1,   1
   4,   1,  22,     1.0401365183,   1,   1,   1
   4,   1,  23,     1.0401365183,   1,   1,   1
   4,   1,  24,     1.0401365183,   1,   1,   1
   4,   1,  25,     1.0401365183,   1,   1,   1
   4,   1,  26,     1.0401365183,   1,   1,   1
   4,   1,  27,     1.0401365183,   1,   1,   1
   4,   1,  28,     1.0401365183,   1,   1,   1
   4,   1,  29,     1.0401365183,   1,   1,   1
   4,   1,  30,     1.0401365183,   1,   1,   1
   4,   1,  31,     1.0401365183,   1,   1,   1
   4,   1,  32,     1.0401365183,   1,   1,   1
   4,   1,  33,     1.0401365183,   1,   1,   1
   4,   1,  34,     1.0401365183,   1,   1,   1
   4,   1,  35,     1.0401365183,   1,   1,   1
   4,   1,  36,     1.0401365183,   1,   1,   1
   4,   1,  37,     1.0401365183,   1,   1,   1
   4,   1,  38,     1.0401365183,   1,   1,   1
   4,   1,  39,     1.0401365183,   1,   1,   1
   4,   1,  40,     1.0401365183,   1,   1,   1
   4,   1,  41,     1.0401365183,   1,   1,   1
   4,   1,  42,     1.0401365183,   1,   1,   1
   4,   1,  43,     1.0401365183,   1,   1,   1
   4,   1,  44,     1.0401365183,   1,   1,   1
   4,   1,  45,     1.0401365183,   1,   1,   1
   4,   1,  46,     1.0401365183,   1,   1,   1
   4,   1,  47,     1.0401365183,   1,   1,   1
   4,   1,  48,     1.0401365183,   1,   1,   1
   4,   1,  49,     1.0401365183,   1,   1,   1
   4,   1,  50,     1.0401365183,   1,   1,   1
