 R,T,C,P,IC,RC,CC
   1,   1,  62,     0.4181838934,   5,   5,   5
   1,   1,  63,     0.7886777067,   6,   6,   6
   1,   1,  64,     0.7886777067,   6,   6,   6
   1,   1,  65,     0.7886777067,   6,   6,   6
   1,   1,  66,     1.1602968310,   7,   7,   7
   1,   1,  67,     1.1602968310,   7,   7,   7
   1,   1,  68,     1.1602968310,   7,   7,   7
   1,   1,  69,     1.1602968310,   7,   7,   7
   1,   1,  70,     1.1602968310,   7,   7,   7
   1,   1,  71,     1.1602968310,   7,   7,   7
   1,   1,  72,     1.1602968310,   7,   7,   7
   1,   1,  73,     1.1602968310,   7,   7,   7
   1,   1,  74,     1.1602968310,   7,   7,   7
   1,   1,  75,     1.1602968310,   7,   7,   7
   1,   1,  76,     1.1602968310,   7,   7,   7
   1,   1,  77,     1.1602968310,   7,   7,   7
   1,   1,  78,     1.1602968310,   7,   7,   7
   1,   1,  79,     1.1602968310,   7,   7,   7
   1,   1,  80,     1.1602968310,   7,   7,   7
   1,   1,  81,     1.1602968310,   7,   7,   7
   1,   1,  82,     1.1602968310,   7,   7,   7
   1,   1,  83,     1.1602968310,   7,   7,   7
   1,   1,  84,     1.1602968310,   7,   7,   7
   1,   1,  85,     1.1602968310,   7,   7,   7
   1,   1,  86,     1.1602968310,   7,   7,   7
   1,   1,  87,     1.1602968310,   7,   7,   7
   1,   1,  88,     1.1602968310,   7,   7,   7
   1,   1,  89,     1.1602968310,   7,   7,   7
   1,   1,  90,     1.1602968310,   7,   7,   7
   1,   1,  91,     1.1602968310,   7,   7,   7
   1,   1,  92,     1.1602968310,   7,   7,   7
   2,   1,   1,     1.0643661008,   1,   1,   1
   2,   1,   2,     1.0643661008,   1,   1,   1
   2,   1,   3,     1.0643661008,   1,   1,   1
   2,   1,   4,     1.0643661008,   1,   1,   1
   2,   1,   5,     1.0643661008,   1,   1,   1
   2,   1,   6,     1.0643661008,   1,   1,   1
   2,   1,   7,     1.0643661008,   1,   1,   1
   2,   1,   8,     1.0643661008,   1,   1,   1
   2,   1,   9,     1.0643661008,   1,   1,   1
   2,   1,  10,     1.0643661008,   1,   1,   1
   2,   1,  11,     1.0643661008,   1,   1,   1
   2,   1,  12,     1.0643661008,   1,   1,   1
   2,   1,  13,     1.0643661008,   1,   1,   1
   2,   1,  14,     1.0643661008,   1,   1,   1
   2,   1,  15,     1.0643661008,   1,   1,   1
   2,   1,  16,     1.0643661008,   1,   1,   1
   2,   1,  17,     1.0643661008,   1,   1,   1
   2,   1,  18,     1.0643661008,   1,   1,   1
   2,   1,  19,     1.0643661008,   1,   1,   1
   2,   1,  20,     1.0643661008,   1,   1,   1
   2,   1,  21,     1.0643661008,   1,   1,   1
   2,   1,  22,     1.0643661008,   1,   1,   1
   2,   1,  23,     1.0643661008,   1,   1,   1
   2,   1,  24,     1.0643661008,   1,   1,   1
   2,   1,  25,     1.0643661008,   1,   1,   1
   2,   1,  26,     1.0643661008,   1,   1,   1
   2,   1,  27,     1.0643661008,   1,   1,   1
   2,   1,  28,     1.0643661008,   1,   1,   1
   2,   1,  29,     1.0643661008,   1,   1,   1
   2,   1,  30,     1.0643661008,   1,   1,   1
   2,   1,  31,     1.0643661008,   1,   1,   1
   2,   1,  32,     1.0643661008,   1,   1,   1
   2,   1,  33,     1.0643661008,   1,   1,   1
   2,   1,  34,     1.0643661008,   1,   1,   1
   2,   1,  35,     1.0643661008,   1,   1,   1
   2,   1,  36,     1.0643661008,   1,   1,   1
   2,   1,  37,     1.0643661008,   1,   1,   1
   2,   1,  38,     1.0643661008,   1,   1,   1
   2,   1,  39,     1.0643661008,   1,   1,   1
   2,   1,  40,     1.0643661008,   1,   1,   1
   2,   1,  41,     1.0643661008,   1,   1,   1
   2,   1,  42,    -0.7113178968,   2,   2,   2
   2,   1,  43,    -0.5228888092,   3,   3,   3
   2,   1,  44,    -0.5228888092,   3,   3,   3
   2,   1,  45,     0.0090777329,   4,   4,   4
   2,   1,  46,    -0.0716245114,   1,   1,   1
   2,   1,  47,    -0.0716245114,   1,   1,   1
   2,   1,  48,    -0.0716245114,   1,   1,   1
   2,   1,  49,    -0.0716245114,   1,   1,   1
   2,   1,  50,    -0.0716245114,   1,   1,   1
   2,   1,  51,    -0.0716245114,   1,   1,   1
   2,   1,  52,    -0.0716245114,   1,   1,   1
   2,   1,  53,    -0.0716245114,   1,   1,   1
   2,   1,  54,     0.6661387066,   2,   2,   2
   2,   1,  55,     0.6661387066,   2,   2,   2
   2,   1,  56,     0.8029876002,   3,   3,   3
   2,   1,  57,     1.1381563443,   4,   4,   4
   2,   1,  58,     1.1381563443,   4,   4,   4
   2,   1,  59,     1.1381563443,   4,   4,   4
   2,   1,  60,     1.1381563443,   4,   4,   4
   2,   1,  61,     1.1381563443,   4,   4,   4
   2,   1,  62,     1.1381563443,   4,   4,   4
   2,   1,  63,     1.1381563443,   4,   4,   4
   2,   1,  64,     1.1381563443,   4,   4,   4
   2,   1,  65,     1.1381563443,   4,   4,   4
   2,   1,  66,     1.1381563443,   4,   4,   4
   2,   1,  67,     1.1381563443,   4,   4,   4
   2,   1,  68,     1.1381563443,   4,   4,   4
   2,   1,  69,     1.1381563443,   4,   4,   4
   2,   1,  70,     1.1381563443,   4,   4,   4
   2,   1,  71,     1.1381563443,   4,   4,   4
   2,   1,  72,     1.1381563443,   4,   4,   4
   2,   1,  73,     1.1381563443,   4,   4,   4
   2,   1,  74,     1.1381563443,   4,   4,   4
   2,   1,  75,     1.1381563443,   4,   4,   4
   2,   1,  76,     1.1381563443,   4,   4,   4
   2,   1,  77,     1.1381563443,   4,   4,   4
   2,   1,  78,     1.1381563443,   4,   4,   4
   2,   1,  79,     1.1381563443,   4,   4,   4
   2,   1,  80,     1.1381563443,   4,   4,   4
   2,   1,  81,     1.1381563443,   4,   4,   4
   2,   1,  82,     1.1381563443,   4,   4,   4
   2,   1,  83,     1.1381563443,   4,   4,   4
   2,   1,  84,     1.1381563443,   4,   4,   4
   2,   1,  85,     1.1381563443,   4,   4,   4
   2,   1,  86,     1.1381563443,   4,   4,   4
   2,   1,  87,     1.1381563443,   4,   4,   4
   2,   1,  88,     1.1381563443,   4,   4,   4
   2,   1,  89,     1.1381563443,   4,   4,   4
   2,   1,  90,     1.1381563443,   4,   4,   4
   2,   1,  91,     1.1381563443,   4,   4,   4
   2,   1,  92,     1.1381563443,   4,   4,   4
   3,   1,   1,     1.0453943055,   1,   1,   1
   3,   1,   2,     1.0453943055,   1,   1,   1
   3,   1,   3,     1.0453943055,   1,   1,   1
   3,   1,   4,     1.0453943055,   1,   1,   1
   3,   1,   5,     1.0453943055,   1,   1,   1
   3,   1,   6,     1.0453943055,   1,   1,   1
   3,   1,   7,     1.0453943055,   1,   1,   1
   3,   1,   8,     1.0453943055,   1,   1,   1
   3,   1,   9,     1.0453943055,   1,   1,   1
   3,   1,  10,     1.0453943055,   1,   1,   1
   3,   1,  11,     1.0453943055,   1,   1,   1
   3,   1,  12,     1.0453943055,   1,   1,   1
   3,   1,  13,     1.0453943055,   1,   1,   1
   3,   1,  14,     1.0453943055,   1,   1,   1
   3,   1,  15,     1.0453943055,   1,   1,   1
   3,   1,  16,     1.0453943055,   1,   1,   1
   3,   1,  17,     1.0453943055,   1,   1,   1
   3,   1,  18,     1.0453943055,   1,   1,   1
   3,   1,  19,     1.0453943055,   1,   1,   1
   3,   1,  20,     1.0453943055,   1,   1,   1
   3,   1,  21,     1.0453943055,   1,   1,   1
   3,   1,  22,     1.0453943055,   1,   1,   1
   3,   1,  23,     1.0453943055,   1,   1,   1
   3,   1,  24,     1.0453943055,   1,   1,   1
   3,   1,  25,     1.0453943055,   1,   1,   1
   3,   1,  26,     1.0453943055,   1,   1,   1
   3,   1,  27,     1.0453943055,   1,   1,   1
   3,   1,  28,     1.0453943055,   1,   1,   1
   3,   1,  29,     1.0453943055,   1,   1,   1
   3,   1,  30,     1.0453943055,   1,   1,   1
   3,   1,  31,     0.7890870857,   2,   2,   2
   3,   1,  32,     0.7890870857,   2,   2,   2
   3,   1,  33,     0.7890870857,   2,   2,   2
   3,   1,  34,     0.7890870857,   2,   2,   2
   3,   1,  35,     0.6380593217,   3,   3,   3
   3,   1,  36,     0.6380593217,   3,   3,   3
   3,   1,  37,     0.6380593217,   3,   3,   3
   3,   1,  38,     0.6380593217,   3,   3,   3
   3,   1,  39,     0.6380593217,   3,   3,   3
   3,   1,  40,     0.6380593217,   3,   3,   3
   3,   1,  41,     0.6380593217,   3,   3,   3
   3,   1,  42,     0.6380593217,   3,   3,   3
   3,   1,  43,     0.3239620904,   4,   4,   4
   3,   1,  44,     0.3239620904,   4,   4,   4
   3,   1,  45,     0.3239620904,   4,   4,   4
   3,   1,  46,    -0.2698363666,   1,   1,   1
   3,   1,  47,    -0.2698363666,   1,   1,   1
   3,   1,  48,    -0.2698363666,   1,   1,   1
   3,   1,  49,    -0.2698363666,   1,   1,   1
   3,   1,  50,    -0.2698363666,   1,   1,   1
   3,   1,  51,     0.5150070245,   2,   2,   2
   3,   1,  52,     0.8887560762,   3,   3,   3
   3,   1,  53,     0.8887560762,   3,   3,   3
   3,   1,  54,     0.8887560762,   3,   3,   3
   3,   1,  55,     0.8887560762,   3,   3,   3
   3,   1,  56,     0.8887560762,   3,   3,   3
   3,   1,  57,     0.8887560762,   3,   3,   3
   3,   1,  58,     0.8887560762,   3,   3,   3
   3,   1,  59,     1.0927045367,   4,   4,   4
   3,   1,  60,     1.0927045367,   4,   4,   4
   3,   1,  61,     1.0927045367,   4,   4,   4
   3,   1,  62,     1.0927045367,   4,   4,   4
   3,   1,  63,     1.0927045367,   4,   4,   4
   3,   1,  64,     1.0927045367,   4,   4,   4
   3,   1,  65,     1.0927045367,   4,   4,   4
   3,   1,  66,     1.0927045367,   4,   4,   4
   3,   1,  67,     1.0927045367,   4,   4,   4
   3,   1,  68,     1.0927045367,   4,   4,   4
   3,   1,  69,     1.0927045367,   4,   4,   4
   3,   1,  70,     1.0927045367,   4,   4,   4
   3,   1,  71,     1.0927045367,   4,   4,   4
   3,   1,  72,     1.0927045367,   4,   4,   4
   3,   1,  73,     1.0927045367,   4,   4,   4
   3,   1,  74,     1.0927045367,   4,   4,   4
   3,   1,  75,     1.0927045367,   4,   4,   4
   3,   1,  76,     1.0927045367,   4,   4,   4
   3,   1,  77,     1.0897358878,   5,   5,   5
   3,   1,  78,     1.0897358878,   5,   5,   5
   3,   1,  79,     1.0897358878,   5,   5,   5
   3,   1,  80,     1.0897358878,   5,   5,   5
   3,   1,  81,     1.0897358878,   5,   5,   5
   3,   1,  82,     1.0897358878,   5,   5,   5
   3,   1,  83,     1.0897358878,   5,   5,   5
   3,   1,  84,     1.0897358878,   5,   5,   5
   3,   1,  85,     1.0897358878,   5,   5,   5
   3,   1,  86,     1.0897358878,   5,   5,   5
   3,   1,  87,     1.0897358878,   5,   5,   5
   3,   1,  88,     1.0897358878,   5,   5,   5
   3,   1,  89,     1.0897358878,   5,   5,   5
   3,   1,  90,     1.0897358878,   5,   5,   5
   3,   1,  91,     1.0897358878,   5,   5,   5
   3,   1,  92,     1.0897358878,   5,   5,   5
   4,   1,   1,     0.8994353736,   1,   1,   1
   4,   1,   2,     0.8994353736,   1,   1,   1
   4,   1,   3,     0.8994353736,   1,   1,   1
   4,   1,   4,     0.8994353736,   1,   1,   1
   4,   1,   5,     0.8994353736,   1,   1,   1
   4,   1,   6,     0.8994353736,   1,   1,   1
   4,   1,   7,     0.8994353736,   1,   1,   1
   4,   1,   8,     0.8994353736,   1,   1,   1
   4,   1,   9,     0.8994353736,   1,   1,   1
   4,   1,  10,     0.8994353736,   1,   1,   1
   4,   1,  11,     0.8994353736,   1,   1,   1
   4,   1,  12,     0.8994353736,   1,   1,   1
   4,   1,  13,     0.8994353736,   1,   1,   1
   4,   1,  14,     0.8994353736,   1,   1,   1
   4,   1,  15,     0.8994353736,   1,   1,   1
   4,   1,  16,     0.8994353736,   1,   1,   1
   4,   1,  17,     0.8994353736,   1,   1,   1
   4,   1,  18,     0.8994353736,   1,   1,   1
   4,   1,  19,     0.8994353736,   1,   1,   1
   4,   1,  20,     0.8994353736,   1,   1,   1
   4,   1,  21,     0.8994353736,   1,   1,   1
   4,   1,  22,     0.8994353736,   1,   1,   1
   4,   1,  23,     0.8994353736,   1,   1,   1
   4,   1,  24,     0.8994353736,   1,   1,   1
   4,   1,  25,     0.8994353736,   1,   1,   1
   4,   1,  26,     0.8994353736,   1,   1,   1
   4,   1,  27,     0.8414118064,   2,   2,   2
   4,   1,  28,     0.8414118064,   2,   2,   2
   4,   1,  29,     0.8414118064,   2,   2,   2
   4,   1,  30,     0.7934187081,   3,   3,   3
   4,   1,  31,     0.7934187081,   3,   3,   3
   4,   1,  32,     0.7934187081,   3,   3,   3
   4,   1,  33,     0.7934187081,   3,   3,   3
   4,   1,  34,     0.7253569915,   4,   4,   4
   4,   1,  35,     0.7253569915,   4,   4,   4
   4,   1,  36,     0.7253569915,   4,   4,   4
   4,   1,  37,     0.7253569915,   4,   4,   4
   4,   1,  38,     0.7253569915,   4,   4,   4
   4,   1,  39,     0.6073018702,   5,   5,   5
   4,   1,  40,     0.6073018702,   5,   5,   5
   4,   1,  41,     0.6073018702,   5,   5,   5
   4,   1,  42,     0.6073018702,   5,   5,   5
   4,   1,  43,     0.3675740347,   6,   6,   6
   4,   1,  44,     0.0424338537,   7,   7,   7
   4,   1,  45,     0.0424338537,   7,   7,   7
   4,   1,  46,     0.2023642323,   1,   1,   1
   4,   1,  47,     0.2023642323,   1,   1,   1
   4,   1,  48,     0.2023642323,   1,   1,   1
   4,   1,  49,     0.2023642323,   1,   1,   1
   4,   1,  50,     0.2023642323,   1,   1,   1
   4,   1,  51,     0.2023642323,   1,   1,   1
   4,   1,  52,     0.2023642323,   1,   1,   1
   4,   1,  53,     0.2023642323,   1,   1,   1
   4,   1,  54,     0.2023642323,   1,   1,   1
   4,   1,  55,     0.2023642323,   1,   1,   1
   4,   1,  56,     0.2023642323,   1,   1,   1
   4,   1,  57,     0.2023642323,   1,   1,   1
   4,   1,  58,     0.2023642323,   1,   1,   1
   4,   1,  59,     0.2023642323,   1,   1,   1
   4,   1,  60,     0.2935844427,   2,   2,   2
   4,   1,  61,     0.3480095930,   3,   3,   3
   4,   1,  62,     0.3480095930,   3,   3,   3
   4,   1,  63,     0.3480095930,   3,   3,   3
   4,   1,  64,     0.3480095930,   3,   3,   3
   4,   1,  65,     0.3480095930,   3,   3,   3
   4,   1,  66,     0.4557553147,   4,   4,   4
   4,   1,  67,     0.6572512077,   5,   5,   5
   4,   1,  68,     0.6572512077,   5,   5,   5
   4,   1,  69,     0.6572512077,   5,   5,   5
   4,   1,  70,     0.6572512077,   5,   5,   5
   4,   1,  71,     0.8372986743,   6,   6,   6
   4,   1,  72,     1.0937343513,   7,   7,   7
   4,   1,  73,     1.0937343513,   7,   7,   7
   4,   1,  74,     1.0937343513,   7,   7,   7
   4,   1,  75,     1.2854736645,   8,   8,   8
   4,   1,  76,     1.2854736645,   8,   8,   8
   4,   1,  77,     1.2854736645,   8,   8,   8
   4,   1,  78,     1.2854736645,   8,   8,   8
   4,   1,  79,     1.2854736645,   8,   8,   8
   4,   1,  80,     1.2854736645,   8,   8,   8
   4,   1,  81,     1.2854736645,   8,   8,   8
   4,   1,  82,     1.2854736645,   8,   8,   8
   4,   1,  83,     1.2854736645,   8,   8,   8
   4,   1,  84,     1.2854736645,   8,   8,   8
   4,   1,  85,     1.2854736645,   8,   8,   8
   4,   1,  86,     1.2854736645,   8,   8,   8
   4,   1,  87,     1.2854736645,   8,   8,   8
   4,   1,  88,     1.2854736645,   8,   8,   8
   4,   1,  89,     1.2854736645,   8,   8,   8
   4,   1,  90,     1.2854736645,   8,   8,   8
   4,   1,  91,     1.2854736645,   8,   8,   8
   4,   1,  92,     1.2854736645,   8,   8,   8
   5,   1,   1,     0.6910807531,   2,   2,   2
   5,   1,   2,     0.6910807531,   2,   2,   2
   5,   1,   3,     1.2090727620,   1,   1,   1
   5,   1,   4,     1.2090727620,   1,   1,   1
   5,   1,   5,     1.2090727620,   1,   1,   1
   5,   1,   6,     1.2090727620,   1,   1,   1
   5,   1,   7,     0.6910807531,   2,   2,   2
   5,   1,   8,    -0.0834795229,   6,   6,   6
   5,   1,   9,     1.2090727620,   1,   1,   1
   5,   1,  10,     0.4806998394,   3,   3,   3
   5,   1,  11,     1.2090727620,   1,   1,   1
   5,   1,  12,     1.2090727620,   1,   1,   1
   5,   1,  13,    -0.3671218240,   7,   7,   7
   5,   1,  14,     1.2090727620,   1,   1,   1
   5,   1,  15,    -0.3671218240,   7,   7,   7
   5,   1,  16,     0.3537780813,   4,   4,   4
   5,   1,  17,    -0.0834795229,   6,   6,   6
   5,   1,  18,     0.4806998394,   3,   3,   3
   5,   1,  19,     0.6910807531,   2,   2,   2
   5,   1,  20,     0.6910807531,   2,   2,   2
   5,   1,  21,    -0.0834795229,   6,   6,   6
   5,   1,  22,     1.2090727620,   1,   1,   1
   5,   1,  23,     1.2090727620,   1,   1,   1
   5,   1,  24,     0.4806998394,   3,   3,   3
   5,   1,  25,     1.2090727620,   1,   1,   1
   5,   1,  26,     1.2090727620,   1,   1,   1
   5,   1,  27,     0.1610243483,   5,   5,   5
   5,   1,  28,     0.3537780813,   4,   4,   4
   5,   1,  29,     1.2090727620,   1,   1,   1
   5,   1,  30,     0.1610243483,   5,   5,   5
   5,   1,  31,     1.2090727620,   1,   1,   1
   5,   1,  32,     0.6910807531,   2,   2,   2
   5,   1,  33,     1.2090727620,   1,   1,   1
   5,   1,  34,     1.2090727620,   1,   1,   1
   5,   1,  35,     1.2090727620,   1,   1,   1
   5,   1,  36,     0.1610243483,   5,   5,   5
   5,   1,  37,     1.2090727620,   1,   1,   1
   5,   1,  38,     1.2090727620,   1,   1,   1
   5,   1,  39,     0.6910807531,   2,   2,   2
   5,   1,  40,     0.3537780813,   4,   4,   4
   5,   1,  41,     0.4806998394,   3,   3,   3
   5,   1,  42,     1.2090727620,   1,   1,   1
   5,   1,  43,     0.3537780813,   4,   4,   4
   5,   1,  44,     0.6910807531,   2,   2,   2
   5,   1,  45,    -0.0834795229,   6,   6,   6
   5,   1,  46,    -0.3498862323,   1,   1,   1
   5,   1,  47,     1.2229762370,   7,   7,   7
   5,   1,  48,    -0.3498862323,   1,   1,   1
   5,   1,  49,     1.1052612500,   6,   6,   6
   5,   1,  50,     1.2545022885,   8,   8,   8
   5,   1,  51,     0.9768407449,   5,   5,   5
   5,   1,  52,     1.2545022885,   8,   8,   8
   5,   1,  53,     1.2229762370,   7,   7,   7
   5,   1,  54,     0.8499127301,   4,   4,   4
   5,   1,  55,     1.2229762370,   7,   7,   7
   5,   1,  56,     0.4741687316,   2,   2,   2
   5,   1,  57,     1.2229762370,   7,   7,   7
   5,   1,  58,    -0.3498862323,   1,   1,   1
   5,   1,  59,     1.1052612500,   6,   6,   6
   5,   1,  60,    -0.3498862323,   1,   1,   1
   5,   1,  61,     0.9768407449,   5,   5,   5
   5,   1,  62,     1.1052612500,   6,   6,   6
   5,   1,  63,     0.4741687316,   2,   2,   2
   5,   1,  64,     0.4741687316,   2,   2,   2
   5,   1,  65,     1.1052612500,   6,   6,   6
   5,   1,  66,     0.4741687316,   2,   2,   2
   5,   1,  67,     0.9768407449,   5,   5,   5
   5,   1,  68,     0.4741687316,   2,   2,   2
   5,   1,  69,     0.8499127301,   4,   4,   4
   5,   1,  70,     1.1052612500,   6,   6,   6
   5,   1,  71,     0.7019463087,   3,   3,   3
   5,   1,  72,     0.7019463087,   3,   3,   3
   5,   1,  73,    -0.3498862323,   1,   1,   1
   5,   1,  74,     0.9768407449,   5,   5,   5
   5,   1,  75,     0.9768407449,   5,   5,   5
   5,   1,  76,     0.4741687316,   2,   2,   2
   5,   1,  77,     0.9768407449,   5,   5,   5
   5,   1,  78,     1.2229762370,   7,   7,   7
   5,   1,  79,    -0.3498862323,   1,   1,   1
   5,   1,  80,     1.1052612500,   6,   6,   6
   5,   1,  81,     1.1052612500,   6,   6,   6
   5,   1,  82,    -0.3498862323,   1,   1,   1
   5,   1,  83,     0.9768407449,   5,   5,   5
   5,   1,  84,     1.2229762370,   7,   7,   7
   5,   1,  85,     1.2229762370,   7,   7,   7
   5,   1,  86,     0.4741687316,   2,   2,   2
   5,   1,  87,     0.7019463087,   3,   3,   3
   5,   1,  88,     0.8499127301,   4,   4,   4
   5,   1,  89,     0.8499127301,   4,   4,   4
   5,   1,  90,     1.2229762370,   7,   7,   7
   5,   1,  91,     1.2545022885,   8,   8,   8
   5,   1,  92,    -0.3498862323,   1,   1,   1
   6,   1,   1,     1.0298645229,   1,   1,   1
   6,   1,   2,     1.0298645229,   1,   1,   1
   6,   1,   3,     1.0298645229,   1,   1,   1
   6,   1,   4,     1.0298645229,   1,   1,   1
   6,   1,   5,     1.0298645229,   1,   1,   1
   6,   1,   6,     1.0298645229,   1,   1,   1
   6,   1,   7,     1.0298645229,   1,   1,   1
   6,   1,   8,     1.0298645229,   1,   1,   1
   6,   1,   9,     1.0298645229,   1,   1,   1
   6,   1,  10,     1.0298645229,   1,   1,   1
   6,   1,  11,     1.0298645229,   1,   1,   1
   6,   1,  12,     1.0298645229,   1,   1,   1
   6,   1,  13,     1.0298645229,   1,   1,   1
   6,   1,  14,     1.0298645229,   1,   1,   1
   6,   1,  15,     1.0298645229,   1,   1,   1
   6,   1,  16,     1.0298645229,   1,   1,   1
   6,   1,  17,     1.0298645229,   1,   1,   1
   6,   1,  18,     1.0298645229,   1,   1,   1
   6,   1,  19,     1.0298645229,   1,   1,   1
   6,   1,  20,     1.0298645229,   1,   1,   1
   6,   1,  21,     1.0298645229,   1,   1,   1
   6,   1,  22,     1.0298645229,   1,   1,   1
   6,   1,  23,     1.0298645229,   1,   1,   1
   6,   1,  24,     1.0298645229,   1,   1,   1
   6,   1,  25,     1.0298645229,   1,   1,   1
   6,   1,  26,     1.0298645229,   1,   1,   1
   6,   1,  27,     1.0298645229,   1,   1,   1
   6,   1,  28,     1.0298645229,   1,   1,   1
   6,   1,  29,     1.0298645229,   1,   1,   1
   6,   1,  30,     0.8661272327,   2,   2,   2
   6,   1,  31,     0.8661272327,   2,   2,   2
   6,   1,  32,     0.8661272327,   2,   2,   2
   6,   1,  33,     0.8661272327,   2,   2,   2
   6,   1,  34,     0.8661272327,   2,   2,   2
   6,   1,  35,     0.8661272327,   2,   2,   2
   6,   1,  36,     0.7441613369,   3,   3,   3
   6,   1,  37,     0.7441613369,   3,   3,   3
   6,   1,  38,     0.7055897068,   4,   4,   4
   6,   1,  39,     0.7055897068,   4,   4,   4
   6,   1,  40,     0.7055897068,   4,   4,   4
   6,   1,  41,     0.7055897068,   4,   4,   4
   6,   1,  42,     0.7055897068,   4,   4,   4
   6,   1,  43,     0.5723632124,   5,   5,   5
   6,   1,  44,     0.5723632124,   5,   5,   5
   6,   1,  45,     1.4844227381,   6,   6,   6
   6,   1,  46,    -0.1595777323,   1,   1,   1
   6,   1,  47,    -0.1595777323,   1,   1,   1
   6,   1,  48,     0.5134096470,   2,   2,   2
   6,   1,  49,     0.5134096470,   2,   2,   2
   6,   1,  50,     0.5134096470,   2,   2,   2
   6,   1,  51,     0.5134096470,   2,   2,   2
   6,   1,  52,     0.6592187701,   3,   3,   3
   6,   1,  53,     0.8203864628,   4,   4,   4
   6,   1,  54,     0.9970269402,   5,   5,   5
   6,   1,  55,     0.9970269402,   5,   5,   5
   6,   1,  56,     0.9970269402,   5,   5,   5
   6,   1,  57,     0.9970269402,   5,   5,   5
   6,   1,  58,     0.9970269402,   5,   5,   5
   6,   1,  59,     1.0427601863,   6,   6,   6
   6,   1,  60,     1.0427601863,   6,   6,   6
   6,   1,  61,     1.0427601863,   6,   6,   6
   6,   1,  62,     1.0427601863,   6,   6,   6
   6,   1,  63,     1.0427601863,   6,   6,   6
   6,   1,  64,     1.0427601863,   6,   6,   6
   6,   1,  65,     1.0427601863,   6,   6,   6
   6,   1,  66,     1.0427601863,   6,   6,   6
   6,   1,  67,     1.0427601863,   6,   6,   6
   6,   1,  68,     1.0427601863,   6,   6,   6
   6,   1,  69,     1.0427601863,   6,   6,   6
   6,   1,  70,     1.0427601863,   6,   6,   6
   6,   1,  71,     1.0427601863,   6,   6,   6
   6,   1,  72,     1.0427601863,   6,   6,   6
   6,   1,  73,     1.0427601863,   6,   6,   6
   6,   1,  74,     1.0427601863,   6,   6,   6
   6,   1,  75,     1.0427601863,   6,   6,   6
