 R,T,C,P,IC,RC,CC
   2,   1,  43,     1.0530787392,   4,   4,   4
   2,   1,  44,     0.7233162916,   3,   3,   3
   2,   1,  45,     1.0530787392,   4,   4,   4
   2,   1,  46,     1.0530787392,   4,   4,   4
   2,   1,  47,     1.0530787392,   4,   4,   4
   2,   1,  48,    -0.2013926312,   1,   1,   1
   2,   1,  49,     0.7233162916,   3,   3,   3
   2,   1,  50,     0.7233162916,   3,   3,   3
   2,   1,  51,     1.0530787392,   4,   4,   4
   2,   1,  52,     1.0530787392,   4,   4,   4
   2,   1,  53,     1.0530787392,   4,   4,   4
   2,   1,  54,     1.0530787392,   4,   4,   4
   2,   1,  55,     1.0530787392,   4,   4,   4
   2,   1,  56,     1.0530787392,   4,   4,   4
   2,   1,  57,     1.0530787392,   4,   4,   4
   2,   1,  58,     1.0530787392,   4,   4,   4
   2,   1,  59,     0.7233162916,   3,   3,   3
   2,   1,  60,     1.0530787392,   4,   4,   4
   2,   1,  61,     0.2683453238,   2,   2,   2
   2,   1,  62,     0.7233162916,   3,   3,   3
   2,   1,  63,     1.0530787392,   4,   4,   4
   2,   1,  64,     0.2683453238,   2,   2,   2
   2,   1,  65,     1.0530787392,   4,   4,   4
   2,   1,  66,     1.0530787392,   4,   4,   4
   2,   1,  67,     1.0530787392,   4,   4,   4
   2,   1,  68,     1.0530787392,   4,   4,   4
   2,   1,  69,     1.0530787392,   4,   4,   4
   2,   1,  70,     1.0530787392,   4,   4,   4
   2,   1,  71,     1.0530787392,   4,   4,   4
   2,   1,  72,     1.0530787392,   4,   4,   4
   2,   1,  73,     1.0530787392,   4,   4,   4
   2,   1,  74,     1.0530787392,   4,   4,   4
   2,   1,  75,     1.0530787392,   4,   4,   4
   2,   1,  76,     1.0530787392,   4,   4,   4
   2,   1,  77,     1.0530787392,   4,   4,   4
   2,   1,  78,     1.0530787392,   4,   4,   4
   2,   1,  79,     1.0530787392,   4,   4,   4
   2,   1,  80,     1.0530787392,   4,   4,   4
   2,   1,  81,     0.7233162916,   3,   3,   3
   2,   1,  82,     1.0530787392,   4,   4,   4
   2,   1,  83,    -0.2013926312,   1,   1,   1
   2,   1,  84,    -0.2013926312,   1,   1,   1
   2,   1,  85,     1.0530787392,   4,   4,   4
   2,   1,  86,     1.0530787392,   4,   4,   4
   2,   1,  87,     1.0530787392,   4,   4,   4
   2,   1,  88,     1.0530787392,   4,   4,   4
   2,   1,  89,     1.0530787392,   4,   4,   4
   2,   1,  90,     0.7233162916,   3,   3,   3
   2,   1,  91,     0.7233162916,   3,   3,   3
   2,   1,  92,     1.0530787392,   4,   4,   4
   2,   1,  93,     0.2683453238,   2,   2,   2
   2,   1,  94,     1.0530787392,   4,   4,   4
   2,   1,  95,     1.0530787392,   4,   4,   4
   2,   1,  96,     1.0530787392,   4,   4,   4
   2,   1,  97,     1.0530787392,   4,   4,   4
   2,   1,  98,     0.2683453238,   2,   2,   2
   2,   1,  99,     1.0530787392,   4,   4,   4
   2,   1, 100,     0.7233162916,   3,   3,   3
   3,   1,   1,     0.4431788981,   3,   3,   3
   3,   1,   2,     1.2874465880,   1,   1,   1
   3,   1,   3,     1.0216757160,   2,   2,   2
   3,   1,   4,     1.0216757160,   2,   2,   2
   3,   1,   5,     1.0216757160,   2,   2,   2
   3,   1,   6,     1.2874465880,   1,   1,   1
   3,   1,   7,    -0.4706587973,   5,   5,   5
   3,   1,   8,    -0.0005992509,   4,   4,   4
   3,   1,   9,     1.0216757160,   2,   2,   2
   3,   1,  10,     1.2874465880,   1,   1,   1
   3,   1,  11,     0.4431788981,   3,   3,   3
   3,   1,  12,     1.0216757160,   2,   2,   2
   3,   1,  13,     1.2874465880,   1,   1,   1
   3,   1,  14,     0.4431788981,   3,   3,   3
   3,   1,  15,     0.4431788981,   3,   3,   3
   3,   1,  16,     1.0216757160,   2,   2,   2
   3,   1,  17,     1.0216757160,   2,   2,   2
   3,   1,  18,    -0.0005992509,   4,   4,   4
   3,   1,  19,     1.2874465880,   1,   1,   1
   3,   1,  20,     1.0216757160,   2,   2,   2
   3,   1,  21,     1.2874465880,   1,   1,   1
   3,   1,  22,     1.0216757160,   2,   2,   2
   3,   1,  23,     1.0216757160,   2,   2,   2
   3,   1,  24,     1.0216757160,   2,   2,   2
   3,   1,  25,     1.0216757160,   2,   2,   2
   3,   1,  26,     1.0216757160,   2,   2,   2
   3,   1,  27,     1.0216757160,   2,   2,   2
   3,   1,  28,     1.2874465880,   1,   1,   1
   3,   1,  29,     1.0216757160,   2,   2,   2
   3,   1,  30,     0.4431788981,   3,   3,   3
   3,   1,  31,     1.0216757160,   2,   2,   2
   3,   1,  32,     1.0216757160,   2,   2,   2
   3,   1,  33,     1.0216757160,   2,   2,   2
   3,   1,  34,     1.0581913113,   5,   5,   5
   3,   1,  35,     1.0581913113,   5,   5,   5
   3,   1,  36,     1.0581913113,   5,   5,   5
   3,   1,  37,     1.0581913113,   5,   5,   5
   3,   1,  38,     1.0581913113,   5,   5,   5
   3,   1,  39,     1.0581913113,   5,   5,   5
   3,   1,  40,     1.0581913113,   5,   5,   5
   3,   1,  41,     0.4163905417,   2,   2,   2
   3,   1,  42,    -0.7632990711,   1,   1,   1
   3,   1,  43,     1.0581913113,   5,   5,   5
   3,   1,  44,     0.4163905417,   2,   2,   2
   3,   1,  45,     1.0581913113,   5,   5,   5
   3,   1,  46,     0.8225666915,   3,   3,   3
   3,   1,  47,     1.0581913113,   5,   5,   5
   3,   1,  48,     0.4163905417,   2,   2,   2
   3,   1,  49,     0.9774079747,   4,   4,   4
   3,   1,  50,     0.8225666915,   3,   3,   3
   3,   1,  51,     1.0581913113,   5,   5,   5
   3,   1,  52,     1.0581913113,   5,   5,   5
   3,   1,  53,     1.0581913113,   5,   5,   5
   3,   1,  54,     1.0581913113,   5,   5,   5
   3,   1,  55,     1.0581913113,   5,   5,   5
   3,   1,  56,     1.0581913113,   5,   5,   5
   3,   1,  57,     1.0581913113,   5,   5,   5
   3,   1,  58,     1.0581913113,   5,   5,   5
   3,   1,  59,     0.9774079747,   4,   4,   4
   3,   1,  60,     0.9774079747,   4,   4,   4
   3,   1,  61,     0.8225666915,   3,   3,   3
   3,   1,  62,     0.8225666915,   3,   3,   3
   3,   1,  63,     1.0581913113,   5,   5,   5
   3,   1,  64,     0.8225666915,   3,   3,   3
   3,   1,  65,     1.0581913113,   5,   5,   5
   3,   1,  66,     0.4163905417,   2,   2,   2
   3,   1,  67,     0.4163905417,   2,   2,   2
   3,   1,  68,     0.4163905417,   2,   2,   2
   3,   1,  69,     1.0581913113,   5,   5,   5
   3,   1,  70,     0.8225666915,   3,   3,   3
   3,   1,  71,     1.0581913113,   5,   5,   5
   3,   1,  72,     1.0581913113,   5,   5,   5
   3,   1,  73,     0.4163905417,   2,   2,   2
   3,   1,  74,     0.4163905417,   2,   2,   2
   3,   1,  75,     1.0581913113,   5,   5,   5
   3,   1,  76,     1.0581913113,   5,   5,   5
   3,   1,  77,     1.0581913113,   5,   5,   5
   3,   1,  78,     1.0581913113,   5,   5,   5
   3,   1,  79,     0.9774079747,   4,   4,   4
   3,   1,  80,     1.0581913113,   5,   5,   5
   3,   1,  81,     1.0581913113,   5,   5,   5
   3,   1,  82,     0.4163905417,   2,   2,   2
   3,   1,  83,     0.4163905417,   2,   2,   2
   3,   1,  84,     0.9774079747,   4,   4,   4
   3,   1,  85,     0.9774079747,   4,   4,   4
   3,   1,  86,     1.0581913113,   5,   5,   5
   3,   1,  87,     1.0581913113,   5,   5,   5
   3,   1,  88,     0.9774079747,   4,   4,   4
   3,   1,  89,     1.0581913113,   5,   5,   5
   3,   1,  90,     0.9774079747,   4,   4,   4
   3,   1,  91,     0.9774079747,   4,   4,   4
   3,   1,  92,     0.9774079747,   4,   4,   4
   3,   1,  93,     0.4163905417,   2,   2,   2
   3,   1,  94,     1.0581913113,   5,   5,   5
   3,   1,  95,     0.8225666915,   3,   3,   3
   3,   1,  96,     1.0581913113,   5,   5,   5
   3,   1,  97,     1.0581913113,   5,   5,   5
   3,   1,  98,     0.4163905417,   2,   2,   2
   3,   1,  99,     0.8225666915,   3,   3,   3
   3,   1, 100,     1.0581913113,   5,   5,   5
   4,   1,   1,     0.0165559790,   4,   4,   4
   4,   1,   2,     0.4491642547,   2,   2,   2
   4,   1,   3,     1.2275987183,   1,   1,   1
   4,   1,   4,     1.2275987183,   1,   1,   1
   4,   1,   5,     1.2275987183,   1,   1,   1
   4,   1,   6,     1.2275987183,   1,   1,   1
   4,   1,   7,    -0.2622814143,   5,   5,   5
   4,   1,   8,     0.4491642547,   2,   2,   2
   4,   1,   9,     1.2275987183,   1,   1,   1
   4,   1,  10,     1.2275987183,   1,   1,   1
   4,   1,  11,     0.0165559790,   4,   4,   4
   4,   1,  12,     1.2275987183,   1,   1,   1
   4,   1,  13,     1.2275987183,   1,   1,   1
   4,   1,  14,     1.2275987183,   1,   1,   1
   4,   1,  15,     1.2275987183,   1,   1,   1
   4,   1,  16,     1.2275987183,   1,   1,   1
   4,   1,  17,    -0.2622814143,   5,   5,   5
   4,   1,  18,     0.4491642547,   2,   2,   2
   4,   1,  19,     1.2275987183,   1,   1,   1
   4,   1,  20,     1.2275987183,   1,   1,   1
   4,   1,  21,     0.4491642547,   2,   2,   2
   4,   1,  22,     0.2556809172,   3,   3,   3
   4,   1,  23,     1.2275987183,   1,   1,   1
   4,   1,  24,     0.2556809172,   3,   3,   3
   4,   1,  25,     1.2275987183,   1,   1,   1
   4,   1,  26,     1.2275987183,   1,   1,   1
   4,   1,  27,     0.0165559790,   4,   4,   4
   4,   1,  28,     1.2275987183,   1,   1,   1
   4,   1,  29,     1.2275987183,   1,   1,   1
   4,   1,  30,     1.2275987183,   1,   1,   1
   4,   1,  31,     0.0165559790,   4,   4,   4
   4,   1,  32,     1.2275987183,   1,   1,   1
   4,   1,  33,     1.2275987183,   1,   1,   1
   4,   1,  34,     0.9873146478,   4,   4,   4
   4,   1,  35,     0.8532380644,   3,   3,   3
   4,   1,  36,     1.0584228692,   5,   5,   5
   4,   1,  37,     1.0584228692,   5,   5,   5
   4,   1,  38,     1.0584228692,   5,   5,   5
   4,   1,  39,     1.0584228692,   5,   5,   5
   4,   1,  40,     1.0584228692,   5,   5,   5
   4,   1,  41,     0.0181806894,   1,   1,   1
   4,   1,  42,     0.9873146478,   4,   4,   4
   4,   1,  43,     0.8532380644,   3,   3,   3
   4,   1,  44,     0.0181806894,   1,   1,   1
   4,   1,  45,     1.0584228692,   5,   5,   5
   4,   1,  46,     0.9873146478,   4,   4,   4
   4,   1,  47,     1.0584228692,   5,   5,   5
   4,   1,  48,     0.0181806894,   1,   1,   1
   4,   1,  49,     0.7285020268,   2,   2,   2
   4,   1,  50,     0.9873146478,   4,   4,   4
   4,   1,  51,     1.0584228692,   5,   5,   5
   4,   1,  52,     1.0584228692,   5,   5,   5
   4,   1,  53,     0.0181806894,   1,   1,   1
   4,   1,  54,     1.0584228692,   5,   5,   5
   4,   1,  55,     1.0584228692,   5,   5,   5
   4,   1,  56,     1.0584228692,   5,   5,   5
   4,   1,  57,     1.0584228692,   5,   5,   5
   4,   1,  58,     1.0584228692,   5,   5,   5
   4,   1,  59,     1.0584228692,   5,   5,   5
   4,   1,  60,     1.0584228692,   5,   5,   5
   4,   1,  61,     0.0181806894,   1,   1,   1
   4,   1,  62,     0.7285020268,   2,   2,   2
   4,   1,  63,     1.0584228692,   5,   5,   5
   4,   1,  64,     0.0181806894,   1,   1,   1
   4,   1,  65,     1.0584228692,   5,   5,   5
   4,   1,  66,     0.9873146478,   4,   4,   4
   4,   1,  67,     0.9873146478,   4,   4,   4
   4,   1,  68,     0.9873146478,   4,   4,   4
   4,   1,  69,     1.0584228692,   5,   5,   5
   4,   1,  70,     0.7285020268,   2,   2,   2
   4,   1,  71,     1.0584228692,   5,   5,   5
   4,   1,  72,     1.0584228692,   5,   5,   5
   4,   1,  73,     0.0181806894,   1,   1,   1
   4,   1,  74,     0.9873146478,   4,   4,   4
   4,   1,  75,     1.0584228692,   5,   5,   5
   4,   1,  76,     1.0584228692,   5,   5,   5
   4,   1,  77,     1.0584228692,   5,   5,   5
   4,   1,  78,     1.0584228692,   5,   5,   5
   4,   1,  79,     0.9873146478,   4,   4,   4
   4,   1,  80,     1.0584228692,   5,   5,   5
   4,   1,  81,     0.9873146478,   4,   4,   4
   4,   1,  82,     0.0181806894,   1,   1,   1
   4,   1,  83,     0.7285020268,   2,   2,   2
   4,   1,  84,     0.7285020268,   2,   2,   2
   4,   1,  85,     0.0181806894,   1,   1,   1
   4,   1,  86,     1.0584228692,   5,   5,   5
   4,   1,  87,     1.0584228692,   5,   5,   5
   4,   1,  88,     1.0584228692,   5,   5,   5
   4,   1,  89,     1.0584228692,   5,   5,   5
   4,   1,  90,     1.0584228692,   5,   5,   5
   4,   1,  91,     0.7285020268,   2,   2,   2
   4,   1,  92,     1.0584228692,   5,   5,   5
   4,   1,  93,     0.0181806894,   1,   1,   1
   4,   1,  94,     0.9873146478,   4,   4,   4
   4,   1,  95,     1.0584228692,   5,   5,   5
   4,   1,  96,     1.0584228692,   5,   5,   5
   4,   1,  97,     1.0584228692,   5,   5,   5
   4,   1,  98,     0.0181806894,   1,   1,   1
   4,   1,  99,     0.9873146478,   4,   4,   4
   4,   1, 100,     0.9873146478,   4,   4,   4
   1,   2,   1,     0.6612180524,   3,   3,   3
   1,   2,   2,     0.6612180524,   3,   3,   3
   1,   2,   3,     0.0973778248,   4,   4,   4
   1,   2,   4,     0.6612180524,   3,   3,   3
   1,   2,   5,     1.2317798052,   1,   1,   1
   1,   2,   6,     1.2317798052,   1,   1,   1
   1,   2,   7,    -0.3303600952,   5,   5,   5
   1,   2,   8,     0.0973778248,   4,   4,   4
   1,   2,   9,     1.2317798052,   1,   1,   1
   1,   2,  10,     1.0176615343,   2,   2,   2
   1,   2,  11,     0.6612180524,   3,   3,   3
   1,   2,  12,     1.2317798052,   1,   1,   1
   1,   2,  13,     1.2317798052,   1,   1,   1
   1,   2,  14,     1.0176615343,   2,   2,   2
   1,   2,  15,     1.0176615343,   2,   2,   2
   1,   2,  16,     1.0176615343,   2,   2,   2
   1,   2,  17,     1.2317798052,   1,   1,   1
   1,   2,  18,     0.6612180524,   3,   3,   3
   1,   2,  19,     1.2317798052,   1,   1,   1
   1,   2,  20,     1.0176615343,   2,   2,   2
   1,   2,  21,     1.0176615343,   2,   2,   2
   1,   2,  22,     0.6612180524,   3,   3,   3
   1,   2,  23,     1.0176615343,   2,   2,   2
   1,   2,  24,     1.0176615343,   2,   2,   2
   1,   2,  25,     1.2317798052,   1,   1,   1
   1,   2,  26,     1.0176615343,   2,   2,   2
   1,   2,  27,     1.0176615343,   2,   2,   2
   1,   2,  28,     1.0176615343,   2,   2,   2
   1,   2,  29,     1.0176615343,   2,   2,   2
   1,   2,  30,     1.0176615343,   2,   2,   2
   1,   2,  31,     1.0176615343,   2,   2,   2
   1,   2,  32,     0.0973778248,   4,   4,   4
   1,   2,  33,     0.6612180524,   3,   3,   3
   1,   2,  34,     1.0684911813,   5,   5,   5
   1,   2,  35,     0.2903627598,   2,   2,   2
   1,   2,  36,     1.0684911813,   5,   5,   5
   1,   2,  37,     1.0684911813,   5,   5,   5
   1,   2,  38,     0.9678419529,   4,   4,   4
   1,   2,  39,     1.0684911813,   5,   5,   5
   1,   2,  40,     0.9678419529,   4,   4,   4
   1,   2,  41,    -0.3420313456,   1,   1,   1
   1,   2,  42,     1.0684911813,   5,   5,   5
   1,   2,  43,     1.0684911813,   5,   5,   5
   1,   2,  44,    -0.3420313456,   1,   1,   1
   1,   2,  45,     1.0684911813,   5,   5,   5
   1,   2,  46,     0.2903627598,   2,   2,   2
   1,   2,  47,     0.9678419529,   4,   4,   4
   1,   2,  48,    -0.3420313456,   1,   1,   1
   1,   2,  49,     0.9678419529,   4,   4,   4
   1,   2,  50,     0.9678419529,   4,   4,   4
   1,   2,  51,     0.7308374919,   3,   3,   3
   1,   2,  52,     1.0684911813,   5,   5,   5
   1,   2,  53,     1.0684911813,   5,   5,   5
   1,   2,  54,     0.7308374919,   3,   3,   3
   1,   2,  55,     1.0684911813,   5,   5,   5
   1,   2,  56,     1.0684911813,   5,   5,   5
   1,   2,  57,     1.0684911813,   5,   5,   5
   1,   2,  58,     1.0684911813,   5,   5,   5
   1,   2,  59,     1.0684911813,   5,   5,   5
   1,   2,  60,     0.7308374919,   3,   3,   3
   1,   2,  61,     0.2903627598,   2,   2,   2
   1,   2,  62,     0.2903627598,   2,   2,   2
   1,   2,  63,     1.0684911813,   5,   5,   5
   1,   2,  64,     0.7308374919,   3,   3,   3
   1,   2,  65,     1.0684911813,   5,   5,   5
   1,   2,  66,     1.0684911813,   5,   5,   5
   1,   2,  67,     0.9678419529,   4,   4,   4
   1,   2,  68,     0.7308374919,   3,   3,   3
   1,   2,  69,     1.0684911813,   5,   5,   5
   1,   2,  70,     0.7308374919,   3,   3,   3
   1,   2,  71,     1.0684911813,   5,   5,   5
   1,   2,  72,     1.0684911813,   5,   5,   5
   1,   2,  73,     0.9678419529,   4,   4,   4
   1,   2,  74,     1.0684911813,   5,   5,   5
   1,   2,  75,     1.0684911813,   5,   5,   5
   1,   2,  76,     0.9678419529,   4,   4,   4
   1,   2,  77,     1.0684911813,   5,   5,   5
   1,   2,  78,     1.0684911813,   5,   5,   5
   1,   2,  79,     1.0684911813,   5,   5,   5
   1,   2,  80,     1.0684911813,   5,   5,   5
   1,   2,  81,     1.0684911813,   5,   5,   5
   1,   2,  82,     0.2903627598,   2,   2,   2
   1,   2,  83,     0.9678419529,   4,   4,   4
   1,   2,  84,     0.9678419529,   4,   4,   4
   1,   2,  85,     0.9678419529,   4,   4,   4
   1,   2,  86,     1.0684911813,   5,   5,   5
   1,   2,  87,     1.0684911813,   5,   5,   5
   1,   2,  88,     1.0684911813,   5,   5,   5
   1,   2,  89,     1.0684911813,   5,   5,   5
   1,   2,  90,     0.7308374919,   3,   3,   3
   1,   2,  91,     0.2903627598,   2,   2,   2
   1,   2,  92,     1.0684911813,   5,   5,   5
   1,   2,  93,     0.9678419529,   4,   4,   4
   1,   2,  94,     0.9678419529,   4,   4,   4
   1,   2,  95,     0.2903627598,   2,   2,   2
   1,   2,  96,     1.0684911813,   5,   5,   5
   1,   2,  97,     1.0684911813,   5,   5,   5
   1,   2,  98,     0.7308374919,   3,   3,   3
   1,   2,  99,     0.7308374919,   3,   3,   3
   1,   2, 100,     0.9678419529,   4,   4,   4
   2,   2,   1,     0.4959852410,   3,   3,   3
   2,   2,   2,     1.2110681504,   1,   1,   1
   2,   2,   3,     1.2110681504,   1,   1,   1
   2,   2,   4,     1.2110681504,   1,   1,   1
   2,   2,   5,     1.2110681504,   1,   1,   1
   2,   2,   6,     1.2110681504,   1,   1,   1
   2,   2,   7,     0.4959852410,   3,   3,   3
   2,   2,   8,    -0.4390304505,   4,   4,   4
   2,   2,   9,     0.8480482223,   2,   2,   2
   2,   2,  10,     1.2110681504,   1,   1,   1
   2,   2,  11,     1.2110681504,   1,   1,   1
   2,   2,  12,     1.2110681504,   1,   1,   1
   2,   2,  13,     1.2110681504,   1,   1,   1
   2,   2,  14,     1.2110681504,   1,   1,   1
   2,   2,  15,     1.2110681504,   1,   1,   1
   2,   2,  16,     1.2110681504,   1,   1,   1
   2,   2,  17,     1.2110681504,   1,   1,   1
   2,   2,  18,     0.4959852410,   3,   3,   3
   2,   2,  19,     0.4959852410,   3,   3,   3
   2,   2,  20,     1.2110681504,   1,   1,   1
   2,   2,  21,     0.4959852410,   3,   3,   3
   2,   2,  22,     0.4959852410,   3,   3,   3
   2,   2,  23,    -0.4390304505,   4,   4,   4
   2,   2,  24,     0.4959852410,   3,   3,   3
   2,   2,  25,     1.2110681504,   1,   1,   1
   2,   2,  26,     1.2110681504,   1,   1,   1
   2,   2,  27,     0.4959852410,   3,   3,   3
   2,   2,  28,     1.2110681504,   1,   1,   1
   2,   2,  29,     0.4959852410,   3,   3,   3
   2,   2,  30,     1.2110681504,   1,   1,   1
   2,   2,  31,     1.2110681504,   1,   1,   1
   2,   2,  32,     0.4959852410,   3,   3,   3
   2,   2,  33,     0.8480482223,   2,   2,   2
   2,   2,  34,     1.0528336245,   4,   4,   4
   2,   2,  35,     0.4623149590,   2,   2,   2
   2,   2,  36,     1.0528336245,   4,   4,   4
