 R,T,C,P,IC,RC,CC
   1,   1,  55,    -0.0360121684,   1,   1,   1
   1,   1,  56,    -0.0360121684,   1,   1,   1
   1,   1,  57,    -0.0360121684,   1,   1,   1
   1,   1,  58,    -0.0360121684,   1,   1,   1
   1,   1,  59,     0.1609256548,   2,   2,   2
   1,   1,  60,     0.1609256548,   2,   2,   2
   1,   1,  61,     0.1609256548,   2,   2,   2
   1,   1,  62,     0.4197299023,   3,   3,   3
   1,   1,  63,     0.4197299023,   3,   3,   3
   1,   1,  64,     0.4197299023,   3,   3,   3
   1,   1,  65,     0.4197299023,   3,   3,   3
   1,   1,  66,     1.2719893459,   4,   4,   4
   1,   1,  67,     1.2719893459,   4,   4,   4
   1,   1,  68,     1.2719893459,   4,   4,   4
   1,   1,  69,     1.2719893459,   4,   4,   4
   1,   1,  70,     1.2719893459,   4,   4,   4
   1,   1,  71,     1.2719893459,   4,   4,   4
   1,   1,  72,     1.2719893459,   4,   4,   4
   1,   1,  73,     1.2719893459,   4,   4,   4
   1,   1,  74,     1.2719893459,   4,   4,   4
   1,   1,  75,     1.2719893459,   4,   4,   4
   1,   1,  76,     1.2719893459,   4,   4,   4
   1,   1,  77,     1.2719893459,   4,   4,   4
   1,   1,  78,     1.2719893459,   4,   4,   4
   1,   1,  79,     1.2719893459,   4,   4,   4
   1,   1,  80,     1.2719893459,   4,   4,   4
   1,   1,  81,     1.2719893459,   4,   4,   4
   1,   1,  82,     1.2719893459,   4,   4,   4
   1,   1,  83,     1.2719893459,   4,   4,   4
   1,   1,  84,     1.2719893459,   4,   4,   4
   1,   1,  85,     1.2719893459,   4,   4,   4
   1,   1,  86,     1.2719893459,   4,   4,   4
   1,   1,  87,     1.2719893459,   4,   4,   4
   1,   1,  88,     1.2719893459,   4,   4,   4
   1,   1,  89,     1.2719893459,   4,   4,   4
   2,   1,   1,     0.8915073749,   1,   1,   1
   2,   1,   2,     0.8915073749,   1,   1,   1
   2,   1,   3,     0.6382657390,   3,   3,   3
   2,   1,   4,     0.8915073749,   1,   1,   1
   2,   1,   5,     0.8915073749,   1,   1,   1
   2,   1,   6,     0.7835771782,   2,   2,   2
   2,   1,   7,     0.1287248144,   4,   4,   4
   2,   1,   8,     0.8915073749,   1,   1,   1
   2,   1,   9,     0.1287248144,   4,   4,   4
   2,   1,  10,     0.8915073749,   1,   1,   1
   2,   1,  11,     0.8915073749,   1,   1,   1
   2,   1,  12,     0.8915073749,   1,   1,   1
   2,   1,  13,     0.8915073749,   1,   1,   1
   2,   1,  14,     0.8915073749,   1,   1,   1
   2,   1,  15,     0.8915073749,   1,   1,   1
   2,   1,  16,     0.8915073749,   1,   1,   1
   2,   1,  17,     0.7835771782,   2,   2,   2
   2,   1,  18,     0.8915073749,   1,   1,   1
   2,   1,  19,     0.8915073749,   1,   1,   1
   2,   1,  20,     0.8915073749,   1,   1,   1
   2,   1,  21,     0.8915073749,   1,   1,   1
   2,   1,  22,     0.6382657390,   3,   3,   3
   2,   1,  23,     0.8915073749,   1,   1,   1
   2,   1,  24,     0.8915073749,   1,   1,   1
   2,   1,  25,     0.8915073749,   1,   1,   1
   2,   1,  26,     0.8915073749,   1,   1,   1
   2,   1,  27,     0.8915073749,   1,   1,   1
   2,   1,  28,     0.7835771782,   2,   2,   2
   2,   1,  29,     0.8915073749,   1,   1,   1
   2,   1,  30,     0.8915073749,   1,   1,   1
   2,   1,  31,     0.8915073749,   1,   1,   1
   2,   1,  32,     0.6382657390,   3,   3,   3
   2,   1,  33,     0.1287248144,   4,   4,   4
   2,   1,  34,     0.8915073749,   1,   1,   1
   2,   1,  35,     0.8915073749,   1,   1,   1
   2,   1,  36,     0.8915073749,   1,   1,   1
   2,   1,  37,     0.8915073749,   1,   1,   1
   2,   1,  38,     0.7835771782,   2,   2,   2
   2,   1,  39,     0.8915073749,   1,   1,   1
   2,   1,  40,     0.6382657390,   3,   3,   3
   2,   1,  41,     0.7835771782,   2,   2,   2
   2,   1,  42,     0.6382657390,   3,   3,   3
   2,   1,  43,     0.8915073749,   1,   1,   1
   2,   1,  44,     0.1287248144,   4,   4,   4
   2,   1,  45,     0.8915073749,   1,   1,   1
   2,   1,  46,     0.8915073749,   1,   1,   1
   2,   1,  47,     0.8915073749,   1,   1,   1
   2,   1,  48,     0.2101182397,   1,   1,   1
   2,   1,  49,     1.0457298215,   4,   4,   4
   2,   1,  50,     0.2101182397,   1,   1,   1
   2,   1,  51,     0.3767824972,   2,   2,   2
   2,   1,  52,     1.0457298215,   4,   4,   4
   2,   1,  53,     0.3767824972,   2,   2,   2
   2,   1,  54,     0.2101182397,   1,   1,   1
   2,   1,  55,     1.0457298215,   4,   4,   4
   2,   1,  56,     1.3139874354,   5,   5,   5
   2,   1,  57,     1.0457298215,   4,   4,   4
   2,   1,  58,     1.3139874354,   5,   5,   5
   2,   1,  59,     0.3767824972,   2,   2,   2
   2,   1,  60,     1.0457298215,   4,   4,   4
   2,   1,  61,     0.2101182397,   1,   1,   1
   2,   1,  62,     0.5465748261,   3,   3,   3
   2,   1,  63,     1.3139874354,   5,   5,   5
   2,   1,  64,     1.3139874354,   5,   5,   5
   2,   1,  65,     0.3767824972,   2,   2,   2
   2,   1,  66,     0.2101182397,   1,   1,   1
   2,   1,  67,     1.3139874354,   5,   5,   5
   2,   1,  68,     1.3139874354,   5,   5,   5
   2,   1,  69,     1.0457298215,   4,   4,   4
   2,   1,  70,     0.2101182397,   1,   1,   1
   2,   1,  71,     1.3139874354,   5,   5,   5
   2,   1,  72,     0.2101182397,   1,   1,   1
   2,   1,  73,     0.5465748261,   3,   3,   3
   2,   1,  74,     1.3139874354,   5,   5,   5
   2,   1,  75,     1.3139874354,   5,   5,   5
   2,   1,  76,     1.3139874354,   5,   5,   5
   2,   1,  77,     0.5465748261,   3,   3,   3
   2,   1,  78,     1.3139874354,   5,   5,   5
   2,   1,  79,     1.3139874354,   5,   5,   5
   2,   1,  80,     1.3139874354,   5,   5,   5
   2,   1,  81,     0.2101182397,   1,   1,   1
   2,   1,  82,     0.2101182397,   1,   1,   1
   2,   1,  83,     0.2101182397,   1,   1,   1
   2,   1,  84,     0.2101182397,   1,   1,   1
   2,   1,  85,     0.5465748261,   3,   3,   3
   2,   1,  86,     1.3139874354,   5,   5,   5
   2,   1,  87,     1.0457298215,   4,   4,   4
   2,   1,  88,     0.2101182397,   1,   1,   1
   2,   1,  89,     0.3767824972,   2,   2,   2
   3,   1,   1,     0.8172714710,   2,   2,   2
   3,   1,   2,     0.7457439029,   3,   3,   3
   3,   1,   3,     0.8885214155,   1,   1,   1
   3,   1,   4,     0.5481255623,   4,   4,   4
   3,   1,   5,     0.8885214155,   1,   1,   1
   3,   1,   6,     0.5481255623,   4,   4,   4
   3,   1,   7,     0.7457439029,   3,   3,   3
   3,   1,   8,     0.8885214155,   1,   1,   1
   3,   1,   9,     0.8885214155,   1,   1,   1
   3,   1,  10,     0.8885214155,   1,   1,   1
   3,   1,  11,     0.5481255623,   4,   4,   4
   3,   1,  12,     0.5481255623,   4,   4,   4
   3,   1,  13,     0.8885214155,   1,   1,   1
   3,   1,  14,     0.7457439029,   3,   3,   3
   3,   1,  15,     0.8885214155,   1,   1,   1
   3,   1,  16,     0.8885214155,   1,   1,   1
   3,   1,  17,     0.8885214155,   1,   1,   1
   3,   1,  18,     0.8885214155,   1,   1,   1
   3,   1,  19,     0.8885214155,   1,   1,   1
   3,   1,  20,     0.5481255623,   4,   4,   4
   3,   1,  21,     0.8172714710,   2,   2,   2
   3,   1,  22,     0.8885214155,   1,   1,   1
   3,   1,  23,     0.8885214155,   1,   1,   1
   3,   1,  24,     0.7457439029,   3,   3,   3
   3,   1,  25,     0.5481255623,   4,   4,   4
   3,   1,  26,     0.5481255623,   4,   4,   4
   3,   1,  27,     0.8172714710,   2,   2,   2
   3,   1,  28,     0.8885214155,   1,   1,   1
   3,   1,  29,     0.8885214155,   1,   1,   1
   3,   1,  30,     0.8885214155,   1,   1,   1
   3,   1,  31,     0.8885214155,   1,   1,   1
   3,   1,  32,     0.8885214155,   1,   1,   1
   3,   1,  33,     0.8885214155,   1,   1,   1
   3,   1,  34,     0.7457439029,   3,   3,   3
   3,   1,  35,     0.8885214155,   1,   1,   1
   3,   1,  36,     0.8885214155,   1,   1,   1
   3,   1,  37,     0.8885214155,   1,   1,   1
   3,   1,  38,     0.5481255623,   4,   4,   4
   3,   1,  39,     0.8885214155,   1,   1,   1
   3,   1,  40,     0.7457439029,   3,   3,   3
   3,   1,  41,     0.8885214155,   1,   1,   1
   3,   1,  42,     0.5481255623,   4,   4,   4
   3,   1,  43,     0.5481255623,   4,   4,   4
   3,   1,  44,     0.8172714710,   2,   2,   2
   3,   1,  45,     0.7457439029,   3,   3,   3
   3,   1,  46,     0.8885214155,   1,   1,   1
   3,   1,  47,     0.8172714710,   2,   2,   2
   3,   1,  48,     0.1086317380,   1,   1,   1
   3,   1,  49,     1.3756089071,   5,   5,   5
   3,   1,  50,     0.2115297750,   2,   2,   2
   3,   1,  51,     0.1086317380,   1,   1,   1
   3,   1,  52,     0.1086317380,   1,   1,   1
   3,   1,  53,     0.8408612172,   4,   4,   4
   3,   1,  54,     0.8408612172,   4,   4,   4
   3,   1,  55,     1.3756089071,   5,   5,   5
   3,   1,  56,     1.3756089071,   5,   5,   5
   3,   1,  57,     1.3756089071,   5,   5,   5
   3,   1,  58,     0.3241310037,   3,   3,   3
   3,   1,  59,     0.1086317380,   1,   1,   1
   3,   1,  60,     0.3241310037,   3,   3,   3
   3,   1,  61,     0.1086317380,   1,   1,   1
   3,   1,  62,     0.3241310037,   3,   3,   3
   3,   1,  63,     1.3756089071,   5,   5,   5
   3,   1,  64,     1.3756089071,   5,   5,   5
   3,   1,  65,     0.2115297750,   2,   2,   2
   3,   1,  66,     0.1086317380,   1,   1,   1
   3,   1,  67,     1.3756089071,   5,   5,   5
   3,   1,  68,     1.3756089071,   5,   5,   5
   3,   1,  69,     0.8408612172,   4,   4,   4
   3,   1,  70,     0.1086317380,   1,   1,   1
   3,   1,  71,     1.3756089071,   5,   5,   5
   3,   1,  72,     0.1086317380,   1,   1,   1
   3,   1,  73,     0.1086317380,   1,   1,   1
   3,   1,  74,     1.3756089071,   5,   5,   5
   3,   1,  75,     1.3756089071,   5,   5,   5
   3,   1,  76,     1.3756089071,   5,   5,   5
   3,   1,  77,     0.2115297750,   2,   2,   2
   3,   1,  78,     1.3756089071,   5,   5,   5
   3,   1,  79,     1.3756089071,   5,   5,   5
   3,   1,  80,     1.3756089071,   5,   5,   5
   3,   1,  81,     0.2115297750,   2,   2,   2
   3,   1,  82,     0.3241310037,   3,   3,   3
   3,   1,  83,     0.1086317380,   1,   1,   1
   3,   1,  84,     0.1086317380,   1,   1,   1
   3,   1,  85,     0.8408612172,   4,   4,   4
   3,   1,  86,     1.3756089071,   5,   5,   5
   3,   1,  87,     0.8408612172,   4,   4,   4
   3,   1,  88,     0.1086317380,   1,   1,   1
   3,   1,  89,     0.1086317380,   1,   1,   1
   4,   1,   1,    -0.0277871396,   3,   3,   3
   4,   1,   2,     1.0934875753,   1,   1,   1
   4,   1,   3,    -0.0277871396,   3,   3,   3
   4,   1,   4,     1.0934875753,   1,   1,   1
   4,   1,   5,     1.0934875753,   1,   1,   1
   4,   1,   6,     1.0934875753,   1,   1,   1
   4,   1,   7,    -0.1320670879,   4,   4,   4
   4,   1,   8,     1.0934875753,   1,   1,   1
   4,   1,   9,     0.3678909329,   5,   5,   5
   4,   1,  10,     1.0934875753,   1,   1,   1
   4,   1,  11,    -0.0277871396,   3,   3,   3
   4,   1,  12,     1.0934875753,   1,   1,   1
   4,   1,  13,     1.0934875753,   1,   1,   1
   4,   1,  14,     1.0934875753,   1,   1,   1
   4,   1,  15,     1.0934875753,   1,   1,   1
   4,   1,  16,     1.0934875753,   1,   1,   1
   4,   1,  17,     1.0934875753,   1,   1,   1
   4,   1,  18,     1.0934875753,   1,   1,   1
   4,   1,  19,     0.1351352762,   2,   2,   2
   4,   1,  20,     1.0934875753,   1,   1,   1
   4,   1,  21,     0.1351352762,   2,   2,   2
   4,   1,  22,     1.0934875753,   1,   1,   1
   4,   1,  23,     1.0934875753,   1,   1,   1
   4,   1,  24,     1.0934875753,   1,   1,   1
   4,   1,  25,     1.0934875753,   1,   1,   1
   4,   1,  26,     1.0934875753,   1,   1,   1
   4,   1,  27,     1.0934875753,   1,   1,   1
   4,   1,  28,    -0.0277871396,   3,   3,   3
   4,   1,  29,     1.0934875753,   1,   1,   1
   4,   1,  30,     1.0934875753,   1,   1,   1
   4,   1,  31,     1.0934875753,   1,   1,   1
   4,   1,  32,    -0.1320670879,   4,   4,   4
   4,   1,  33,     0.1351352762,   2,   2,   2
   4,   1,  34,     1.0934875753,   1,   1,   1
   4,   1,  35,     1.0934875753,   1,   1,   1
   4,   1,  36,     1.0934875753,   1,   1,   1
   4,   1,  37,     1.0934875753,   1,   1,   1
   4,   1,  38,     1.0934875753,   1,   1,   1
   4,   1,  39,     1.0934875753,   1,   1,   1
   4,   1,  40,    -0.0277871396,   3,   3,   3
   4,   1,  41,     0.3678909329,   5,   5,   5
   4,   1,  42,    -0.1320670879,   4,   4,   4
   4,   1,  43,     1.0934875753,   1,   1,   1
   4,   1,  44,     1.0934875753,   1,   1,   1
   4,   1,  45,     1.0934875753,   1,   1,   1
   4,   1,  46,     1.0934875753,   1,   1,   1
   4,   1,  47,     1.0934875753,   1,   1,   1
   4,   1,  48,     1.2370596853,   4,   4,   4
   4,   1,  49,     1.2370596853,   4,   4,   4
   4,   1,  50,     1.2370596853,   4,   4,   4
   4,   1,  51,    -0.1292981124,   1,   1,   1
   4,   1,  52,     1.2370596853,   4,   4,   4
   4,   1,  53,    -0.1292981124,   1,   1,   1
   4,   1,  54,     0.9797931668,   2,   2,   2
   4,   1,  55,     1.1352762959,   5,   5,   5
   4,   1,  56,     1.1352762959,   5,   5,   5
   4,   1,  57,     1.2370596853,   4,   4,   4
   4,   1,  58,     1.1352762959,   5,   5,   5
   4,   1,  59,     1.1389211401,   3,   3,   3
   4,   1,  60,    -0.1292981124,   1,   1,   1
   4,   1,  61,    -0.1292981124,   1,   1,   1
   4,   1,  62,     1.1389211401,   3,   3,   3
   4,   1,  63,     1.1352762959,   5,   5,   5
   4,   1,  64,     1.2370596853,   4,   4,   4
   4,   1,  65,     0.9797931668,   2,   2,   2
   4,   1,  66,    -0.1292981124,   1,   1,   1
   4,   1,  67,     1.1352762959,   5,   5,   5
   4,   1,  68,     1.1352762959,   5,   5,   5
   4,   1,  69,     1.1352762959,   5,   5,   5
   4,   1,  70,     0.9797931668,   2,   2,   2
   4,   1,  71,     1.1352762959,   5,   5,   5
   4,   1,  72,     0.9797931668,   2,   2,   2
   4,   1,  73,     0.9797931668,   2,   2,   2
   4,   1,  74,     1.1352762959,   5,   5,   5
   4,   1,  75,     1.1352762959,   5,   5,   5
   4,   1,  76,     1.2370596853,   4,   4,   4
   4,   1,  77,     1.2370596853,   4,   4,   4
   4,   1,  78,     1.1352762959,   5,   5,   5
   4,   1,  79,     1.1352762959,   5,   5,   5
   4,   1,  80,     1.1352762959,   5,   5,   5
   4,   1,  81,    -0.1292981124,   1,   1,   1
   4,   1,  82,    -0.1292981124,   1,   1,   1
   4,   1,  83,    -0.1292981124,   1,   1,   1
   4,   1,  84,    -0.1292981124,   1,   1,   1
   4,   1,  85,     1.1389211401,   3,   3,   3
   4,   1,  86,     1.1352762959,   5,   5,   5
   4,   1,  87,     1.2370596853,   4,   4,   4
   4,   1,  88,    -0.1292981124,   1,   1,   1
   4,   1,  89,    -0.1292981124,   1,   1,   1
   1,   2,   1,     0.8436731928,   1,   1,   1
   1,   2,   2,     0.0915363783,   4,   4,   4
   1,   2,   3,     0.6416180339,   2,   2,   2
   1,   2,   4,     0.8436731928,   1,   1,   1
   1,   2,   5,     0.6416180339,   2,   2,   2
   1,   2,   6,     0.8436731928,   1,   1,   1
   1,   2,   7,     0.6416180339,   2,   2,   2
   1,   2,   8,     0.8436731928,   1,   1,   1
   1,   2,   9,     0.8436731928,   1,   1,   1
   1,   2,  10,     0.8436731928,   1,   1,   1
   1,   2,  11,     0.3796708775,   3,   3,   3
   1,   2,  12,     0.8436731928,   1,   1,   1
   1,   2,  13,     0.8436731928,   1,   1,   1
   1,   2,  14,     0.8436731928,   1,   1,   1
   1,   2,  15,     0.0915363783,   4,   4,   4
   1,   2,  16,     0.6416180339,   2,   2,   2
   1,   2,  17,     0.3796708775,   3,   3,   3
   1,   2,  18,     0.8436731928,   1,   1,   1
   1,   2,  19,     0.8436731928,   1,   1,   1
   1,   2,  20,     0.8436731928,   1,   1,   1
   1,   2,  21,    -1.1442853263,   5,   5,   5
   1,   2,  22,     0.8436731928,   1,   1,   1
   1,   2,  23,     0.8436731928,   1,   1,   1
   1,   2,  24,     0.8436731928,   1,   1,   1
   1,   2,  25,     0.8436731928,   1,   1,   1
   1,   2,  26,     0.6416180339,   2,   2,   2
   1,   2,  27,     0.8436731928,   1,   1,   1
   1,   2,  28,     0.3796708775,   3,   3,   3
   1,   2,  29,     0.8436731928,   1,   1,   1
   1,   2,  30,     0.8436731928,   1,   1,   1
   1,   2,  31,     0.8436731928,   1,   1,   1
   1,   2,  32,     0.8436731928,   1,   1,   1
   1,   2,  33,     0.6416180339,   2,   2,   2
   1,   2,  34,     0.8436731928,   1,   1,   1
   1,   2,  35,     0.8436731928,   1,   1,   1
   1,   2,  36,     0.6416180339,   2,   2,   2
   1,   2,  37,     0.8436731928,   1,   1,   1
   1,   2,  38,     0.8436731928,   1,   1,   1
   1,   2,  39,     0.8436731928,   1,   1,   1
   1,   2,  40,     0.6416180339,   2,   2,   2
   1,   2,  41,     0.8436731928,   1,   1,   1
   1,   2,  42,     0.3796708775,   3,   3,   3
   1,   2,  43,     0.8436731928,   1,   1,   1
   1,   2,  44,     0.0915363783,   4,   4,   4
   1,   2,  45,     0.8436731928,   1,   1,   1
   1,   2,  46,     0.8436731928,   1,   1,   1
   1,   2,  47,     0.8436731928,   1,   1,   1
   1,   2,  48,     0.1892440207,   1,   1,   1
   1,   2,  49,     0.1892440207,   1,   1,   1
   1,   2,  50,     0.1892440207,   1,   1,   1
   1,   2,  51,     0.1892440207,   1,   1,   1
   1,   2,  52,     0.4630672665,   2,   2,   2
   1,   2,  53,     0.7265717751,   3,   3,   3
   1,   2,  54,     0.1892440207,   1,   1,   1
   1,   2,  55,     0.1892440207,   1,   1,   1
   1,   2,  56,     1.5273963447,   5,   5,   5
   1,   2,  57,     1.5273963447,   5,   5,   5
   1,   2,  58,     0.7265717751,   3,   3,   3
   1,   2,  59,     0.1892440207,   1,   1,   1
   1,   2,  60,     0.1892440207,   1,   1,   1
   1,   2,  61,     0.1892440207,   1,   1,   1
   1,   2,  62,     0.1892440207,   1,   1,   1
   1,   2,  63,     1.5273963447,   5,   5,   5
   1,   2,  64,     1.5273963447,   5,   5,   5
   1,   2,  65,     0.4630672665,   2,   2,   2
   1,   2,  66,     0.1892440207,   1,   1,   1
   1,   2,  67,     1.5273963447,   5,   5,   5
   1,   2,  68,     1.5273963447,   5,   5,   5
   1,   2,  69,     1.5273963447,   5,   5,   5
   1,   2,  70,     0.1892440207,   1,   1,   1
   1,   2,  71,     0.4630672665,   2,   2,   2
   1,   2,  72,     0.7265717751,   3,   3,   3
   1,   2,  73,     0.1892440207,   1,   1,   1
   1,   2,  74,     0.1892440207,   1,   1,   1
   1,   2,  75,     1.5273963447,   5,   5,   5
   1,   2,  76,     1.5273963447,   5,   5,   5
   1,   2,  77,     0.1892440207,   1,   1,   1
   1,   2,  78,     1.5273963447,   5,   5,   5
   1,   2,  79,     0.7265717751,   3,   3,   3
   1,   2,  80,     1.0582250767,   4,   4,   4
   1,   2,  81,     0.7265717751,   3,   3,   3
   1,   2,  82,     0.4630672665,   2,   2,   2
   1,   2,  83,     0.1892440207,   1,   1,   1
   1,   2,  84,     0.1892440207,   1,   1,   1
   1,   2,  85,     0.4630672665,   2,   2,   2
   1,   2,  86,     1.5273963447,   5,   5,   5
   1,   2,  87,     0.1892440207,   1,   1,   1
   1,   2,  88,     0.1892440207,   1,   1,   1
   1,   2,  89,     0.4630672665,   2,   2,   2
   2,   2,   1,     0.8244584242,   1,   1,   1
   2,   2,   2,     0.8244584242,   1,   1,   1
   2,   2,   3,     0.5936580976,   2,   2,   2
   2,   2,   4,     0.8244584242,   1,   1,   1
   2,   2,   5,     0.8244584242,   1,   1,   1
   2,   2,   6,     0.8244584242,   1,   1,   1
   2,   2,   7,     0.8244584242,   1,   1,   1
   2,   2,   8,     0.8244584242,   1,   1,   1
   2,   2,   9,     0.2713131204,   3,   3,   3
   2,   2,  10,     0.8244584242,   1,   1,   1
   2,   2,  11,    -0.4160692692,   4,   4,   4
   2,   2,  12,     0.8244584242,   1,   1,   1
   2,   2,  13,     0.8244584242,   1,   1,   1
   2,   2,  14,     0.8244584242,   1,   1,   1
   2,   2,  15,     0.8244584242,   1,   1,   1
   2,   2,  16,     0.5936580976,   2,   2,   2
   2,   2,  17,     0.8244584242,   1,   1,   1
   2,   2,  18,     0.8244584242,   1,   1,   1
   2,   2,  19,     0.8244584242,   1,   1,   1
   2,   2,  20,    -0.4160692692,   4,   4,   4
   2,   2,  21,     0.8244584242,   1,   1,   1
   2,   2,  22,     0.8244584242,   1,   1,   1
   2,   2,  23,     0.8244584242,   1,   1,   1
   2,   2,  24,     0.8244584242,   1,   1,   1
   2,   2,  25,     0.5936580976,   2,   2,   2
   2,   2,  26,     0.8244584242,   1,   1,   1
   2,   2,  27,     0.8244584242,   1,   1,   1
   2,   2,  28,     0.5936580976,   2,   2,   2
   2,   2,  29,     0.5936580976,   2,   2,   2
   2,   2,  30,     0.5936580976,   2,   2,   2
   2,   2,  31,     0.8244584242,   1,   1,   1
   2,   2,  32,     0.2713131204,   3,   3,   3
   2,   2,  33,     0.8244584242,   1,   1,   1
   2,   2,  34,     0.8244584242,   1,   1,   1
   2,   2,  35,     0.8244584242,   1,   1,   1
   2,   2,  36,     0.8244584242,   1,   1,   1
   2,   2,  37,     0.5936580976,   2,   2,   2
   2,   2,  38,     0.8244584242,   1,   1,   1
   2,   2,  39,     0.8244584242,   1,   1,   1
   2,   2,  40,     0.8244584242,   1,   1,   1
   2,   2,  41,     0.2713131204,   3,   3,   3
   2,   2,  42,     0.2713131204,   3,   3,   3
   2,   2,  43,     0.8244584242,   1,   1,   1
   2,   2,  44,     0.5936580976,   2,   2,   2
   2,   2,  45,     0.8244584242,   1,   1,   1
   2,   2,  46,     0.8244584242,   1,   1,   1
   2,   2,  47,     0.8244584242,   1,   1,   1
   2,   2,  48,     0.2181434037,   1,   1,   1
   2,   2,  49,     0.2181434037,   1,   1,   1
   2,   2,  50,     0.5421792810,   2,   2,   2
   2,   2,  51,     0.2181434037,   1,   1,   1
   2,   2,  52,     0.5421792810,   2,   2,   2
   2,   2,  53,     0.5421792810,   2,   2,   2
   2,   2,  54,     0.2181434037,   1,   1,   1
   2,   2,  55,     0.8922259111,   3,   3,   3
   2,   2,  56,     1.3202736264,   4,   4,   4
   2,   2,  57,     1.5841764030,   5,   5,   5
   2,   2,  58,     0.8922259111,   3,   3,   3
   2,   2,  59,     0.2181434037,   1,   1,   1
   2,   2,  60,     0.2181434037,   1,   1,   1
   2,   2,  61,     0.2181434037,   1,   1,   1
   2,   2,  62,     0.2181434037,   1,   1,   1
   2,   2,  63,     1.5841764030,   5,   5,   5
   2,   2,  64,     0.8922259111,   3,   3,   3
   2,   2,  65,     0.2181434037,   1,   1,   1
   2,   2,  66,     0.2181434037,   1,   1,   1
   2,   2,  67,     1.5841764030,   5,   5,   5
   2,   2,  68,     0.8922259111,   3,   3,   3
   2,   2,  69,     1.5841764030,   5,   5,   5
   2,   2,  70,     0.2181434037,   1,   1,   1
   2,   2,  71,     1.5841764030,   5,   5,   5
   2,   2,  72,     0.2181434037,   1,   1,   1
   2,   2,  73,     0.2181434037,   1,   1,   1
   2,   2,  74,     1.5841764030,   5,   5,   5
   2,   2,  75,     1.5841764030,   5,   5,   5
   2,   2,  76,     0.8922259111,   3,   3,   3
   2,   2,  77,     0.2181434037,   1,   1,   1
   2,   2,  78,     0.8922259111,   3,   3,   3
   2,   2,  79,     0.2181434037,   1,   1,   1
   2,   2,  80,     1.5841764030,   5,   5,   5
   2,   2,  81,     0.2181434037,   1,   1,   1
   2,   2,  82,     0.2181434037,   1,   1,   1
   2,   2,  83,     0.2181434037,   1,   1,   1
   2,   2,  84,     0.2181434037,   1,   1,   1
   2,   2,  85,     0.2181434037,   1,   1,   1
   2,   2,  86,     1.3202736264,   4,   4,   4
   2,   2,  87,     0.5421792810,   2,   2,   2
   2,   2,  88,     0.2181434037,   1,   1,   1
   2,   2,  89,     0.2181434037,   1,   1,   1
   3,   2,   1,     0.9423942681,   1,   1,   1
