 R,T,C,P,IC,RC,CC
   1,   1,  68,     1.0456422116,   1,   1,   1
   1,   1,  69,     0.8798872809,   3,   3,   3
   1,   1,  70,     1.0456422116,   1,   1,   1
   1,   1,  71,     0.5656681311,   4,   4,   4
   1,   1,  72,     0.9956465579,   2,   2,   2
   1,   1,  73,     0.8798872809,   3,   3,   3
   1,   1,  74,     1.0456422116,   1,   1,   1
   1,   1,  75,     0.9956465579,   2,   2,   2
   1,   1,  76,     1.0456422116,   1,   1,   1
   1,   1,  77,     1.0456422116,   1,   1,   1
   1,   1,  78,     0.8798872809,   3,   3,   3
   1,   1,  79,     0.9956465579,   2,   2,   2
   1,   1,  80,     1.0456422116,   1,   1,   1
   1,   1,  81,     0.5656681311,   4,   4,   4
   1,   1,  82,     1.0456422116,   1,   1,   1
   1,   1,  83,     1.0456422116,   1,   1,   1
   1,   1,  84,     0.8798872809,   3,   3,   3
   1,   1,  85,     0.9956465579,   2,   2,   2
   1,   1,  86,     1.0456422116,   1,   1,   1
   1,   1,  87,     1.0456422116,   1,   1,   1
   1,   1,  88,     1.0456422116,   1,   1,   1
   1,   1,  89,     1.0456422116,   1,   1,   1
   1,   1,  90,     1.0456422116,   1,   1,   1
   1,   1,  91,     1.0456422116,   1,   1,   1
   1,   1,  92,     1.0456422116,   1,   1,   1
   1,   1,  93,     0.5656681311,   4,   4,   4
   1,   1,  94,     1.0456422116,   1,   1,   1
   1,   1,  95,     1.0456422116,   1,   1,   1
   1,   1,  96,     0.8798872809,   3,   3,   3
   1,   1,  97,     0.5656681311,   4,   4,   4
   1,   1,  98,     1.0456422116,   1,   1,   1
   1,   1,  99,     1.0456422116,   1,   1,   1
   1,   1, 100,     1.0456422116,   1,   1,   1
   1,   1, 101,     1.1249671726,   5,   5,   5
   1,   1, 102,     1.1163191560,   6,   6,   6
   1,   1, 103,     1.1163191560,   6,   6,   6
   1,   1, 104,    -0.3961591060,   1,   1,   1
   1,   1, 105,     1.1163191560,   6,   6,   6
   1,   1, 106,     1.1163191560,   6,   6,   6
   1,   1, 107,     0.3965770931,   3,   3,   3
   1,   1, 108,     0.7277559003,   4,   4,   4
   1,   1, 109,     0.7277559003,   4,   4,   4
   1,   1, 110,     1.1163191560,   6,   6,   6
   1,   1, 111,     1.1163191560,   6,   6,   6
   1,   1, 112,    -0.3961591060,   1,   1,   1
   1,   1, 113,    -0.3961591060,   1,   1,   1
   1,   1, 114,     0.3965770931,   3,   3,   3
   1,   1, 115,     0.3965770931,   3,   3,   3
   1,   1, 116,     1.1249671726,   5,   5,   5
   1,   1, 117,     1.1249671726,   5,   5,   5
   1,   1, 118,     1.1249671726,   5,   5,   5
   1,   1, 119,     1.1163191560,   6,   6,   6
   1,   1, 120,     1.1249671726,   5,   5,   5
   1,   1, 121,     1.1249671726,   5,   5,   5
   1,   1, 122,     1.1163191560,   6,   6,   6
   1,   1, 123,     1.1163191560,   6,   6,   6
   1,   1, 124,     1.1249671726,   5,   5,   5
   1,   1, 125,     1.1163191560,   6,   6,   6
   1,   1, 126,     1.1249671726,   5,   5,   5
   1,   1, 127,     1.1163191560,   6,   6,   6
   1,   1, 128,     1.1163191560,   6,   6,   6
   1,   1, 129,     0.7277559003,   4,   4,   4
   1,   1, 130,     1.1163191560,   6,   6,   6
   1,   1, 131,     1.1249671726,   5,   5,   5
   1,   1, 132,     1.1163191560,   6,   6,   6
   1,   1, 133,     1.1163191560,   6,   6,   6
   1,   1, 134,     1.1163191560,   6,   6,   6
   1,   1, 135,     1.1163191560,   6,   6,   6
   1,   1, 136,     1.1163191560,   6,   6,   6
   1,   1, 137,    -0.3961591060,   1,   1,   1
   1,   1, 138,     0.3965770931,   3,   3,   3
   1,   1, 139,     1.1249671726,   5,   5,   5
   1,   1, 140,     1.1249671726,   5,   5,   5
   1,   1, 141,     1.1249671726,   5,   5,   5
   1,   1, 142,     0.7277559003,   4,   4,   4
   1,   1, 143,     1.1163191560,   6,   6,   6
   1,   1, 144,     1.1163191560,   6,   6,   6
   1,   1, 145,     1.1249671726,   5,   5,   5
   1,   1, 146,     1.1163191560,   6,   6,   6
   1,   1, 147,     0.7277559003,   4,   4,   4
   1,   1, 148,     0.3965770931,   3,   3,   3
   1,   1, 149,     1.1163191560,   6,   6,   6
   1,   1, 150,     1.1163191560,   6,   6,   6
   1,   1, 151,     1.1163191560,   6,   6,   6
   1,   1, 152,     1.1163191560,   6,   6,   6
   1,   1, 153,     1.1163191560,   6,   6,   6
   1,   1, 154,     1.1249671726,   5,   5,   5
   1,   1, 155,     1.1249671726,   5,   5,   5
   1,   1, 156,     1.1163191560,   6,   6,   6
   1,   1, 157,     1.1249671726,   5,   5,   5
   1,   1, 158,     0.3965770931,   3,   3,   3
   1,   1, 159,     1.1249671726,   5,   5,   5
   1,   1, 160,     1.1249671726,   5,   5,   5
   1,   1, 161,     1.1163191560,   6,   6,   6
   1,   1, 162,     1.1249671726,   5,   5,   5
   1,   1, 163,     1.1249671726,   5,   5,   5
   1,   1, 164,    -0.3961591060,   1,   1,   1
   1,   1, 165,     1.1163191560,   6,   6,   6
   1,   1, 166,     0.7277559003,   4,   4,   4
   1,   1, 167,     1.1163191560,   6,   6,   6
   1,   1, 168,    -0.3961591060,   1,   1,   1
   1,   1, 169,     1.1163191560,   6,   6,   6
   1,   1, 170,     1.1249671726,   5,   5,   5
   1,   1, 171,     1.1163191560,   6,   6,   6
   1,   1, 172,     1.1163191560,   6,   6,   6
   1,   1, 173,     0.0091845884,   2,   2,   2
   1,   1, 174,     1.1249671726,   5,   5,   5
   1,   1, 175,     1.1163191560,   6,   6,   6
   1,   1, 176,     1.1163191560,   6,   6,   6
   1,   1, 177,     1.1163191560,   6,   6,   6
   1,   1, 178,     0.7277559003,   4,   4,   4
   1,   1, 179,     1.1163191560,   6,   6,   6
   1,   1, 180,    -0.3961591060,   1,   1,   1
   1,   1, 181,    -0.3961591060,   1,   1,   1
   1,   1, 182,     1.1163191560,   6,   6,   6
   1,   1, 183,     1.1163191560,   6,   6,   6
   1,   1, 184,     0.7277559003,   4,   4,   4
   1,   1, 185,     1.1249671726,   5,   5,   5
   1,   1, 186,     1.1249671726,   5,   5,   5
   1,   1, 187,     1.1249671726,   5,   5,   5
   1,   1, 188,     1.1163191560,   6,   6,   6
   1,   1, 189,     1.1163191560,   6,   6,   6
   1,   1, 190,     1.1249671726,   5,   5,   5
   1,   1, 191,     1.1163191560,   6,   6,   6
   1,   1, 192,     1.1163191560,   6,   6,   6
   1,   1, 193,     1.1163191560,   6,   6,   6
   1,   1, 194,     1.1163191560,   6,   6,   6
   1,   1, 195,     1.1249671726,   5,   5,   5
   1,   1, 196,     0.3965770931,   3,   3,   3
   1,   1, 197,     0.3965770931,   3,   3,   3
   1,   1, 198,     1.1163191560,   6,   6,   6
   1,   1, 199,     1.1163191560,   6,   6,   6
   1,   1, 200,     1.1163191560,   6,   6,   6
   2,   1,   1,     0.9149054510,   1,   1,   1
   2,   1,   2,     0.9149054510,   1,   1,   1
   2,   1,   3,     0.9149054510,   1,   1,   1
   2,   1,   4,     0.9149054510,   1,   1,   1
   2,   1,   5,     0.9149054510,   1,   1,   1
   2,   1,   6,     0.9149054510,   1,   1,   1
   2,   1,   7,     0.9149054510,   1,   1,   1
   2,   1,   8,     0.7714544494,   2,   2,   2
   2,   1,   9,     0.9149054510,   1,   1,   1
   2,   1,  10,     0.7714544494,   2,   2,   2
   2,   1,  11,     0.9149054510,   1,   1,   1
   2,   1,  12,     0.6903429952,   3,   3,   3
   2,   1,  13,     0.9149054510,   1,   1,   1
   2,   1,  14,     0.7714544494,   2,   2,   2
   2,   1,  15,     0.9149054510,   1,   1,   1
   2,   1,  16,     0.9149054510,   1,   1,   1
   2,   1,  17,     0.9149054510,   1,   1,   1
   2,   1,  18,     0.9149054510,   1,   1,   1
   2,   1,  19,     0.9149054510,   1,   1,   1
   2,   1,  20,     0.9149054510,   1,   1,   1
   2,   1,  21,     0.9149054510,   1,   1,   1
   2,   1,  22,     0.7714544494,   2,   2,   2
   2,   1,  23,    -0.0241566230,   4,   4,   4
   2,   1,  24,     0.9149054510,   1,   1,   1
   2,   1,  25,     0.9149054510,   1,   1,   1
   2,   1,  26,     0.9149054510,   1,   1,   1
   2,   1,  27,     0.9149054510,   1,   1,   1
   2,   1,  28,     0.9149054510,   1,   1,   1
   2,   1,  29,     0.9149054510,   1,   1,   1
   2,   1,  30,     0.9149054510,   1,   1,   1
   2,   1,  31,     0.9149054510,   1,   1,   1
   2,   1,  32,     0.9149054510,   1,   1,   1
   2,   1,  33,     0.6903429952,   3,   3,   3
   2,   1,  34,     0.9149054510,   1,   1,   1
   2,   1,  35,     0.9149054510,   1,   1,   1
   2,   1,  36,     0.6903429952,   3,   3,   3
   2,   1,  37,     0.9149054510,   1,   1,   1
   2,   1,  38,     0.9149054510,   1,   1,   1
   2,   1,  39,     0.9149054510,   1,   1,   1
   2,   1,  40,     0.9149054510,   1,   1,   1
   2,   1,  41,     0.9149054510,   1,   1,   1
   2,   1,  42,     0.9149054510,   1,   1,   1
   2,   1,  43,     0.7714544494,   2,   2,   2
   2,   1,  44,     0.9149054510,   1,   1,   1
   2,   1,  45,     0.9149054510,   1,   1,   1
   2,   1,  46,     0.6903429952,   3,   3,   3
   2,   1,  47,     0.9149054510,   1,   1,   1
   2,   1,  48,     0.9149054510,   1,   1,   1
   2,   1,  49,     0.9149054510,   1,   1,   1
   2,   1,  50,     0.9149054510,   1,   1,   1
   2,   1,  51,     0.9149054510,   1,   1,   1
   2,   1,  52,     0.9149054510,   1,   1,   1
   2,   1,  53,     0.9149054510,   1,   1,   1
   2,   1,  54,     0.9149054510,   1,   1,   1
   2,   1,  55,     0.9149054510,   1,   1,   1
   2,   1,  56,     0.9149054510,   1,   1,   1
   2,   1,  57,     0.9149054510,   1,   1,   1
   2,   1,  58,     0.7714544494,   2,   2,   2
   2,   1,  59,     0.9149054510,   1,   1,   1
   2,   1,  60,     0.9149054510,   1,   1,   1
   2,   1,  61,     0.9149054510,   1,   1,   1
   2,   1,  62,     0.9149054510,   1,   1,   1
   2,   1,  63,     0.9149054510,   1,   1,   1
   2,   1,  64,     0.9149054510,   1,   1,   1
   2,   1,  65,     0.6903429952,   3,   3,   3
   2,   1,  66,     0.9149054510,   1,   1,   1
   2,   1,  67,     0.9149054510,   1,   1,   1
   2,   1,  68,     0.9149054510,   1,   1,   1
   2,   1,  69,     0.9149054510,   1,   1,   1
   2,   1,  70,     0.9149054510,   1,   1,   1
   2,   1,  71,    -0.0241566230,   4,   4,   4
   2,   1,  72,     0.9149054510,   1,   1,   1
   2,   1,  73,     0.7714544494,   2,   2,   2
   2,   1,  74,     0.9149054510,   1,   1,   1
   2,   1,  75,     0.9149054510,   1,   1,   1
   2,   1,  76,     0.9149054510,   1,   1,   1
   2,   1,  77,     0.9149054510,   1,   1,   1
   2,   1,  78,     0.9149054510,   1,   1,   1
   2,   1,  79,     0.9149054510,   1,   1,   1
   2,   1,  80,     0.9149054510,   1,   1,   1
   2,   1,  81,     0.9149054510,   1,   1,   1
   2,   1,  82,     0.9149054510,   1,   1,   1
   2,   1,  83,     0.9149054510,   1,   1,   1
   2,   1,  84,     0.9149054510,   1,   1,   1
   2,   1,  85,     0.9149054510,   1,   1,   1
   2,   1,  86,     0.9149054510,   1,   1,   1
   2,   1,  87,     0.9149054510,   1,   1,   1
   2,   1,  88,     0.7714544494,   2,   2,   2
   2,   1,  89,     0.9149054510,   1,   1,   1
   2,   1,  90,     0.7714544494,   2,   2,   2
   2,   1,  91,     0.9149054510,   1,   1,   1
   2,   1,  92,     0.9149054510,   1,   1,   1
   2,   1,  93,     0.6903429952,   3,   3,   3
   2,   1,  94,    -0.0241566230,   4,   4,   4
   2,   1,  95,     0.9149054510,   1,   1,   1
   2,   1,  96,     0.9149054510,   1,   1,   1
   2,   1,  97,    -0.0241566230,   4,   4,   4
   2,   1,  98,     0.9149054510,   1,   1,   1
   2,   1,  99,     0.9149054510,   1,   1,   1
   2,   1, 100,     0.9149054510,   1,   1,   1
   2,   1, 101,     1.1068907789,   4,   4,   4
   2,   1, 102,     1.1068907789,   4,   4,   4
   2,   1, 103,     1.1879064423,   5,   5,   5
   2,   1, 104,     0.2328191565,   1,   1,   1
   2,   1, 105,     1.1879064423,   5,   5,   5
   2,   1, 106,     1.1879064423,   5,   5,   5
   2,   1, 107,     0.4584762002,   2,   2,   2
   2,   1, 108,     0.2328191565,   1,   1,   1
   2,   1, 109,     0.2328191565,   1,   1,   1
   2,   1, 110,     1.1879064423,   5,   5,   5
   2,   1, 111,     0.2328191565,   1,   1,   1
   2,   1, 112,     0.2328191565,   1,   1,   1
   2,   1, 113,     0.2328191565,   1,   1,   1
   2,   1, 114,     0.2328191565,   1,   1,   1
   2,   1, 115,     0.2328191565,   1,   1,   1
   2,   1, 116,     1.1068907789,   4,   4,   4
   2,   1, 117,     0.2328191565,   1,   1,   1
   2,   1, 118,     1.1879064423,   5,   5,   5
   2,   1, 119,     1.1879064423,   5,   5,   5
   2,   1, 120,     1.1068907789,   4,   4,   4
   2,   1, 121,     0.2328191565,   1,   1,   1
   2,   1, 122,     1.1879064423,   5,   5,   5
   2,   1, 123,     1.1879064423,   5,   5,   5
   2,   1, 124,     0.2328191565,   1,   1,   1
   2,   1, 125,     1.1879064423,   5,   5,   5
   2,   1, 126,     0.4584762002,   2,   2,   2
   2,   1, 127,     1.1879064423,   5,   5,   5
   2,   1, 128,     1.1879064423,   5,   5,   5
   2,   1, 129,     1.1879064423,   5,   5,   5
   2,   1, 130,     0.2328191565,   1,   1,   1
   2,   1, 131,     1.1068907789,   4,   4,   4
   2,   1, 132,     1.1879064423,   5,   5,   5
   2,   1, 133,     1.1879064423,   5,   5,   5
   2,   1, 134,     1.1068907789,   4,   4,   4
   2,   1, 135,     1.1879064423,   5,   5,   5
   2,   1, 136,     1.1879064423,   5,   5,   5
   2,   1, 137,     1.1879064423,   5,   5,   5
   2,   1, 138,     0.2328191565,   1,   1,   1
   2,   1, 139,     0.6561588904,   3,   3,   3
   2,   1, 140,     1.1879064423,   5,   5,   5
   2,   1, 141,     0.2328191565,   1,   1,   1
   2,   1, 142,     0.2328191565,   1,   1,   1
   2,   1, 143,     1.1879064423,   5,   5,   5
   2,   1, 144,     1.1068907789,   4,   4,   4
   2,   1, 145,     0.4584762002,   2,   2,   2
   2,   1, 146,     1.1879064423,   5,   5,   5
   2,   1, 147,     0.2328191565,   1,   1,   1
   2,   1, 148,     0.2328191565,   1,   1,   1
   2,   1, 149,     1.1879064423,   5,   5,   5
   2,   1, 150,     1.1068907789,   4,   4,   4
   2,   1, 151,     1.1879064423,   5,   5,   5
   2,   1, 152,     1.1879064423,   5,   5,   5
   2,   1, 153,     1.1879064423,   5,   5,   5
   2,   1, 154,     1.1068907789,   4,   4,   4
   2,   1, 155,     0.2328191565,   1,   1,   1
   2,   1, 156,     1.1879064423,   5,   5,   5
   2,   1, 157,     1.1068907789,   4,   4,   4
   2,   1, 158,     0.2328191565,   1,   1,   1
   2,   1, 159,     0.2328191565,   1,   1,   1
   2,   1, 160,     1.1068907789,   4,   4,   4
   2,   1, 161,     1.1068907789,   4,   4,   4
   2,   1, 162,     1.1879064423,   5,   5,   5
   2,   1, 163,     1.1068907789,   4,   4,   4
   2,   1, 164,     0.2328191565,   1,   1,   1
   2,   1, 165,     1.1068907789,   4,   4,   4
   2,   1, 166,     0.2328191565,   1,   1,   1
   2,   1, 167,     1.1879064423,   5,   5,   5
   2,   1, 168,     0.4584762002,   2,   2,   2
   2,   1, 169,     0.2328191565,   1,   1,   1
   2,   1, 170,     0.2328191565,   1,   1,   1
   2,   1, 171,     0.2328191565,   1,   1,   1
   2,   1, 172,     1.1068907789,   4,   4,   4
   2,   1, 173,     0.2328191565,   1,   1,   1
   2,   1, 174,     1.1879064423,   5,   5,   5
   2,   1, 175,     1.1879064423,   5,   5,   5
   2,   1, 176,     1.1879064423,   5,   5,   5
   2,   1, 177,     1.1879064423,   5,   5,   5
   2,   1, 178,     1.1068907789,   4,   4,   4
   2,   1, 179,     1.1879064423,   5,   5,   5
   2,   1, 180,     0.6561588904,   3,   3,   3
   2,   1, 181,     0.2328191565,   1,   1,   1
   2,   1, 182,     1.1068907789,   4,   4,   4
   2,   1, 183,     1.1879064423,   5,   5,   5
   2,   1, 184,     1.1068907789,   4,   4,   4
   2,   1, 185,     0.2328191565,   1,   1,   1
   2,   1, 186,     0.2328191565,   1,   1,   1
   2,   1, 187,     1.1879064423,   5,   5,   5
   2,   1, 188,     1.1879064423,   5,   5,   5
   2,   1, 189,     1.1879064423,   5,   5,   5
   2,   1, 190,     1.1068907789,   4,   4,   4
   2,   1, 191,     1.1068907789,   4,   4,   4
   2,   1, 192,     1.1879064423,   5,   5,   5
   2,   1, 193,     1.1879064423,   5,   5,   5
   2,   1, 194,     0.2328191565,   1,   1,   1
   2,   1, 195,     1.1879064423,   5,   5,   5
   2,   1, 196,     0.2328191565,   1,   1,   1
   2,   1, 197,     0.2328191565,   1,   1,   1
   2,   1, 198,     1.1879064423,   5,   5,   5
   2,   1, 199,     1.1068907789,   4,   4,   4
   2,   1, 200,     1.1879064423,   5,   5,   5
   3,   1,   1,     1.0803376483,   1,   1,   1
   3,   1,   2,     1.0803376483,   1,   1,   1
   3,   1,   3,     1.0803376483,   1,   1,   1
   3,   1,   4,     1.0803376483,   1,   1,   1
   3,   1,   5,     0.1471177121,   5,   5,   5
   3,   1,   6,     0.3371797303,   4,   4,   4
   3,   1,   7,     0.6939697085,   2,   2,   2
   3,   1,   8,     1.0803376483,   1,   1,   1
   3,   1,   9,     0.3371797303,   4,   4,   4
   3,   1,  10,     0.5185521283,   3,   3,   3
   3,   1,  11,     1.0803376483,   1,   1,   1
   3,   1,  12,     0.3371797303,   4,   4,   4
   3,   1,  13,     1.0803376483,   1,   1,   1
   3,   1,  14,     0.1471177121,   5,   5,   5
   3,   1,  15,     1.0803376483,   1,   1,   1
   3,   1,  16,     1.0803376483,   1,   1,   1
   3,   1,  17,     1.0803376483,   1,   1,   1
   3,   1,  18,     1.0803376483,   1,   1,   1
   3,   1,  19,     1.0803376483,   1,   1,   1
   3,   1,  20,     0.5185521283,   3,   3,   3
   3,   1,  21,     1.0803376483,   1,   1,   1
   3,   1,  22,     1.0803376483,   1,   1,   1
   3,   1,  23,     1.0803376483,   1,   1,   1
   3,   1,  24,     1.0803376483,   1,   1,   1
   3,   1,  25,     1.0803376483,   1,   1,   1
   3,   1,  26,     0.5185521283,   3,   3,   3
   3,   1,  27,     0.1471177121,   5,   5,   5
   3,   1,  28,     1.0803376483,   1,   1,   1
   3,   1,  29,     0.6939697085,   2,   2,   2
   3,   1,  30,     1.0803376483,   1,   1,   1
   3,   1,  31,     1.0803376483,   1,   1,   1
   3,   1,  32,     1.0803376483,   1,   1,   1
   3,   1,  33,     1.0803376483,   1,   1,   1
   3,   1,  34,     0.6939697085,   2,   2,   2
   3,   1,  35,     0.5185521283,   3,   3,   3
   3,   1,  36,     1.0803376483,   1,   1,   1
   3,   1,  37,     1.0803376483,   1,   1,   1
   3,   1,  38,     1.0803376483,   1,   1,   1
   3,   1,  39,     0.1471177121,   5,   5,   5
   3,   1,  40,     1.0803376483,   1,   1,   1
   3,   1,  41,     0.3371797303,   4,   4,   4
   3,   1,  42,     0.6939697085,   2,   2,   2
   3,   1,  43,     0.3371797303,   4,   4,   4
   3,   1,  44,     0.3371797303,   4,   4,   4
   3,   1,  45,     1.0803376483,   1,   1,   1
   3,   1,  46,     1.0803376483,   1,   1,   1
   3,   1,  47,     0.5185521283,   3,   3,   3
   3,   1,  48,     1.0803376483,   1,   1,   1
   3,   1,  49,     1.0803376483,   1,   1,   1
   3,   1,  50,     1.8730668283,   6,   6,   6
   3,   1,  51,     0.5185521283,   3,   3,   3
   3,   1,  52,     1.0803376483,   1,   1,   1
   3,   1,  53,     1.0803376483,   1,   1,   1
   3,   1,  54,     0.1471177121,   5,   5,   5
   3,   1,  55,     0.5185521283,   3,   3,   3
   3,   1,  56,     0.1471177121,   5,   5,   5
   3,   1,  57,     0.6939697085,   2,   2,   2
   3,   1,  58,     1.0803376483,   1,   1,   1
   3,   1,  59,     1.0803376483,   1,   1,   1
   3,   1,  60,     0.1471177121,   5,   5,   5
   3,   1,  61,     0.6939697085,   2,   2,   2
   3,   1,  62,     0.3371797303,   4,   4,   4
   3,   1,  63,     1.0803376483,   1,   1,   1
   3,   1,  64,     0.3371797303,   4,   4,   4
   3,   1,  65,     1.0803376483,   1,   1,   1
   3,   1,  66,     1.0803376483,   1,   1,   1
   3,   1,  67,     1.0803376483,   1,   1,   1
   3,   1,  68,     0.5185521283,   3,   3,   3
   3,   1,  69,     0.5185521283,   3,   3,   3
   3,   1,  70,     1.0803376483,   1,   1,   1
   3,   1,  71,     0.3371797303,   4,   4,   4
   3,   1,  72,     1.0803376483,   1,   1,   1
   3,   1,  73,     0.5185521283,   3,   3,   3
   3,   1,  74,     1.0803376483,   1,   1,   1
   3,   1,  75,     1.0803376483,   1,   1,   1
   3,   1,  76,     1.0803376483,   1,   1,   1
   3,   1,  77,     0.3371797303,   4,   4,   4
   3,   1,  78,     1.0803376483,   1,   1,   1
   3,   1,  79,     1.0803376483,   1,   1,   1
   3,   1,  80,     0.6939697085,   2,   2,   2
   3,   1,  81,     0.1471177121,   5,   5,   5
   3,   1,  82,     1.0803376483,   1,   1,   1
   3,   1,  83,     1.0803376483,   1,   1,   1
   3,   1,  84,     0.5185521283,   3,   3,   3
   3,   1,  85,     0.5185521283,   3,   3,   3
   3,   1,  86,     1.0803376483,   1,   1,   1
   3,   1,  87,     1.0803376483,   1,   1,   1
   3,   1,  88,     0.6939697085,   2,   2,   2
   3,   1,  89,     1.0803376483,   1,   1,   1
   3,   1,  90,     1.0803376483,   1,   1,   1
   3,   1,  91,     1.0803376483,   1,   1,   1
   3,   1,  92,     1.0803376483,   1,   1,   1
   3,   1,  93,     1.0803376483,   1,   1,   1
   3,   1,  94,     1.0803376483,   1,   1,   1
   3,   1,  95,     1.0803376483,   1,   1,   1
   3,   1,  96,     1.0803376483,   1,   1,   1
   3,   1,  97,     1.0803376483,   1,   1,   1
   3,   1,  98,     0.6939697085,   2,   2,   2
   3,   1,  99,     1.0803376483,   1,   1,   1
   3,   1, 100,     0.3371797303,   4,   4,   4
   3,   1, 101,     1.1446678085,   6,   6,   6
   3,   1, 102,     0.7737883632,   3,   3,   3
   3,   1, 103,     1.1446678085,   6,   6,   6
   3,   1, 104,    -0.3548001072,   1,   1,   1
   3,   1, 105,     1.1446678085,   6,   6,   6
   3,   1, 106,     1.1446678085,   6,   6,   6
   3,   1, 107,     0.7737883632,   3,   3,   3
   3,   1, 108,     1.1446678085,   6,   6,   6
   3,   1, 109,     1.1450114549,   5,   5,   5
   3,   1, 110,     1.1450114549,   5,   5,   5
   3,   1, 111,     1.1450114549,   5,   5,   5
   3,   1, 112,     1.1450114549,   5,   5,   5
   3,   1, 113,     0.5282738832,   2,   2,   2
   3,   1, 114,     0.7737883632,   3,   3,   3
   3,   1, 115,     0.9844783223,   4,   4,   4
   3,   1, 116,     0.7737883632,   3,   3,   3
   3,   1, 117,     1.1450114549,   5,   5,   5
   3,   1, 118,     1.1446678085,   6,   6,   6
   3,   1, 119,     1.1446678085,   6,   6,   6
   3,   1, 120,    -0.3548001072,   1,   1,   1
   3,   1, 121,    -0.3548001072,   1,   1,   1
   3,   1, 122,    -0.3548001072,   1,   1,   1
   3,   1, 123,     1.1446678085,   6,   6,   6
   3,   1, 124,    -0.3548001072,   1,   1,   1
   3,   1, 125,     0.7737883632,   3,   3,   3
   3,   1, 126,     0.7737883632,   3,   3,   3
   3,   1, 127,     1.1446678085,   6,   6,   6
   3,   1, 128,     1.1450114549,   5,   5,   5
   3,   1, 129,     1.1450114549,   5,   5,   5
   3,   1, 130,     1.1446678085,   6,   6,   6
   3,   1, 131,     0.9844783223,   4,   4,   4
   3,   1, 132,     1.1450114549,   5,   5,   5
   3,   1, 133,     1.1450114549,   5,   5,   5
   3,   1, 134,     1.1450114549,   5,   5,   5
   3,   1, 135,     1.1446678085,   6,   6,   6
   3,   1, 136,     1.1450114549,   5,   5,   5
