 R,T,C,P,IC,RC,CC
   1,   1,  86,     0.2643931682,   3,   3,   3
   1,   1,  87,     0.4095928364,   5,   5,   5
   1,   1,  88,     0.4095928364,   5,   5,   5
   1,   1,  89,     0.4095928364,   5,   5,   5
   1,   1,  90,     1.1508084560,   8,   8,   8
   1,   1,  91,     1.1508084560,   8,   8,   8
   1,   1,  92,     0.2510806450,   2,   2,   2
   2,   1,   1,     1.0166681418,   1,   1,   1
   2,   1,   2,     1.0166681418,   1,   1,   1
   2,   1,   3,     1.0166681418,   1,   1,   1
   2,   1,   4,     1.0166681418,   1,   1,   1
   2,   1,   5,     1.0166681418,   1,   1,   1
   2,   1,   6,     1.0166681418,   1,   1,   1
   2,   1,   7,     2.4352772789,   6,   6,   6
   2,   1,   8,     1.0166681418,   1,   1,   1
   2,   1,   9,     1.0166681418,   1,   1,   1
   2,   1,  10,     1.0166681418,   1,   1,   1
   2,   1,  11,     1.0166681418,   1,   1,   1
   2,   1,  12,     1.0166681418,   1,   1,   1
   2,   1,  13,     1.0166681418,   1,   1,   1
   2,   1,  14,     1.0166681418,   1,   1,   1
   2,   1,  15,     1.0166681418,   1,   1,   1
   2,   1,  16,     1.0166681418,   1,   1,   1
   2,   1,  17,     1.0166681418,   1,   1,   1
   2,   1,  18,    -0.3624677903,   2,   2,   2
   2,   1,  19,     1.0166681418,   1,   1,   1
   2,   1,  20,     1.0166681418,   1,   1,   1
   2,   1,  21,     1.0166681418,   1,   1,   1
   2,   1,  22,     1.0166681418,   1,   1,   1
   2,   1,  23,     1.0166681418,   1,   1,   1
   2,   1,  24,     1.0166681418,   1,   1,   1
   2,   1,  25,     1.0166681418,   1,   1,   1
   2,   1,  26,     1.0166681418,   1,   1,   1
   2,   1,  27,     1.0166681418,   1,   1,   1
   2,   1,  28,     1.0166681418,   1,   1,   1
   2,   1,  29,     1.0166681418,   1,   1,   1
   2,   1,  30,     1.0166681418,   1,   1,   1
   2,   1,  31,    -0.3648866392,   4,   4,   4
   2,   1,  32,    -0.3728900918,   3,   3,   3
   2,   1,  33,     1.0166681418,   1,   1,   1
   2,   1,  34,     1.0166681418,   1,   1,   1
   2,   1,  35,     1.0166681418,   1,   1,   1
   2,   1,  36,     1.0166681418,   1,   1,   1
   2,   1,  37,     1.0166681418,   1,   1,   1
   2,   1,  38,     1.0166681418,   1,   1,   1
   2,   1,  39,     1.0166681418,   1,   1,   1
   2,   1,  40,     1.0166681418,   1,   1,   1
   2,   1,  41,     1.0166681418,   1,   1,   1
   2,   1,  42,     1.0166681418,   1,   1,   1
   2,   1,  43,     1.0166681418,   1,   1,   1
   2,   1,  44,     1.0166681418,   1,   1,   1
   2,   1,  45,     1.0166681418,   1,   1,   1
   2,   1,  46,     0.2737266745,   1,   1,   1
   2,   1,  47,     1.0189019132,   6,   6,   6
   2,   1,  48,     0.2737266745,   1,   1,   1
   2,   1,  49,     1.0189019132,   6,   6,   6
   2,   1,  50,     1.0189019132,   6,   6,   6
   2,   1,  51,     0.2737266745,   1,   1,   1
   2,   1,  52,     1.0189019132,   6,   6,   6
   2,   1,  53,     1.2156672837,   5,   5,   5
   2,   1,  54,     1.2156672837,   5,   5,   5
   2,   1,  55,     0.2737266745,   1,   1,   1
   2,   1,  56,     1.2156672837,   5,   5,   5
   2,   1,  57,     1.0189019132,   6,   6,   6
   2,   1,  58,     1.2394956749,   4,   4,   4
   2,   1,  59,     1.0189019132,   6,   6,   6
   2,   1,  60,     1.2586062477,   2,   2,   2
   2,   1,  61,     1.0189019132,   6,   6,   6
   2,   1,  62,     1.0189019132,   6,   6,   6
   2,   1,  63,     1.0189019132,   6,   6,   6
   2,   1,  64,     0.2737266745,   1,   1,   1
   2,   1,  65,     1.0189019132,   6,   6,   6
   2,   1,  66,     1.0189019132,   6,   6,   6
   2,   1,  67,     1.0189019132,   6,   6,   6
   2,   1,  68,     1.2156672837,   5,   5,   5
   2,   1,  69,     1.0189019132,   6,   6,   6
   2,   1,  70,     1.0189019132,   6,   6,   6
   2,   1,  71,     1.2156672837,   5,   5,   5
   2,   1,  72,     1.0189019132,   6,   6,   6
   2,   1,  73,     1.0189019132,   6,   6,   6
   2,   1,  74,     1.0189019132,   6,   6,   6
   2,   1,  75,     1.0189019132,   6,   6,   6
   2,   1,  76,     1.0189019132,   6,   6,   6
   2,   1,  77,     1.0189019132,   6,   6,   6
   2,   1,  78,     1.0189019132,   6,   6,   6
   2,   1,  79,     0.2737266745,   1,   1,   1
   2,   1,  80,     1.0189019132,   6,   6,   6
   2,   1,  81,     1.2156672837,   5,   5,   5
   2,   1,  82,     1.2586062477,   2,   2,   2
   2,   1,  83,     1.2156672837,   5,   5,   5
   2,   1,  84,     1.0189019132,   6,   6,   6
   2,   1,  85,     1.0189019132,   6,   6,   6
   2,   1,  86,     1.0189019132,   6,   6,   6
   2,   1,  87,     1.0189019132,   6,   6,   6
   2,   1,  88,     1.0189019132,   6,   6,   6
   2,   1,  89,     0.2737266745,   1,   1,   1
   2,   1,  90,     1.0189019132,   6,   6,   6
   2,   1,  91,     1.0189019132,   6,   6,   6
   2,   1,  92,     0.2737266745,   1,   1,   1
   3,   1,   1,     0.5440867736,   4,   4,   4
   3,   1,   2,     0.8007968286,   2,   2,   2
   3,   1,   3,     1.0486343353,   1,   1,   1
   3,   1,   4,     1.0486343353,   1,   1,   1
   3,   1,   5,     1.0486343353,   1,   1,   1
   3,   1,   6,     0.5440867736,   4,   4,   4
   3,   1,   7,     0.3974853254,   5,   5,   5
   3,   1,   8,     0.5440867736,   4,   4,   4
   3,   1,   9,     1.0486343353,   1,   1,   1
   3,   1,  10,     1.0486343353,   1,   1,   1
   3,   1,  11,     0.3974853254,   5,   5,   5
   3,   1,  12,     1.0486343353,   1,   1,   1
   3,   1,  13,     1.0486343353,   1,   1,   1
   3,   1,  14,     1.0486343353,   1,   1,   1
   3,   1,  15,     1.0486343353,   1,   1,   1
   3,   1,  16,     0.5440867736,   4,   4,   4
   3,   1,  17,     1.0486343353,   1,   1,   1
   3,   1,  18,     0.5440867736,   4,   4,   4
   3,   1,  19,     1.0486343353,   1,   1,   1
   3,   1,  20,     1.0486343353,   1,   1,   1
   3,   1,  21,     1.0486343353,   1,   1,   1
   3,   1,  22,     1.0486343353,   1,   1,   1
   3,   1,  23,     1.0486343353,   1,   1,   1
   3,   1,  24,     1.0486343353,   1,   1,   1
   3,   1,  25,     1.0486343353,   1,   1,   1
   3,   1,  26,     1.0486343353,   1,   1,   1
   3,   1,  27,     0.5440867736,   4,   4,   4
   3,   1,  28,     0.3974853254,   5,   5,   5
   3,   1,  29,     0.5440867736,   4,   4,   4
   3,   1,  30,     1.0486343353,   1,   1,   1
   3,   1,  31,     0.8007968286,   2,   2,   2
   3,   1,  32,     0.8007968286,   2,   2,   2
   3,   1,  33,     1.0486343353,   1,   1,   1
   3,   1,  34,     1.0486343353,   1,   1,   1
   3,   1,  35,     1.0486343353,   1,   1,   1
   3,   1,  36,     1.0486343353,   1,   1,   1
   3,   1,  37,     1.0486343353,   1,   1,   1
   3,   1,  38,     1.0486343353,   1,   1,   1
   3,   1,  39,     1.0486343353,   1,   1,   1
   3,   1,  40,     1.0486343353,   1,   1,   1
   3,   1,  41,     1.0486343353,   1,   1,   1
   3,   1,  42,     1.0486343353,   1,   1,   1
   3,   1,  43,     1.0486343353,   1,   1,   1
   3,   1,  44,     0.5440867736,   4,   4,   4
   3,   1,  45,     0.8007968286,   2,   2,   2
   3,   1,  46,     0.9334739624,   4,   4,   4
   3,   1,  47,     1.0927867272,   5,   5,   5
   3,   1,  48,     0.6995789860,   3,   3,   3
   3,   1,  49,     1.0873007066,   6,   6,   6
   3,   1,  50,     1.0927867272,   5,   5,   5
   3,   1,  51,     1.0927867272,   5,   5,   5
   3,   1,  52,     1.0927867272,   5,   5,   5
   3,   1,  53,     1.0873007066,   6,   6,   6
   3,   1,  54,     1.0927867272,   5,   5,   5
   3,   1,  55,    -0.2616370827,   1,   1,   1
   3,   1,  56,    -0.2616370827,   1,   1,   1
   3,   1,  57,     1.0873007066,   6,   6,   6
   3,   1,  58,     1.0873007066,   6,   6,   6
   3,   1,  59,     1.0873007066,   6,   6,   6
   3,   1,  60,    -0.2616370827,   1,   1,   1
   3,   1,  61,     1.0873007066,   6,   6,   6
   3,   1,  62,     1.0873007066,   6,   6,   6
   3,   1,  63,     0.9334739624,   4,   4,   4
   3,   1,  64,     0.6995789860,   3,   3,   3
   3,   1,  65,     1.0927867272,   5,   5,   5
   3,   1,  66,    -0.2616370827,   1,   1,   1
   3,   1,  67,     1.0873007066,   6,   6,   6
   3,   1,  68,     1.0927867272,   5,   5,   5
   3,   1,  69,     1.0927867272,   5,   5,   5
   3,   1,  70,     1.0927867272,   5,   5,   5
   3,   1,  71,     0.9334739624,   4,   4,   4
   3,   1,  72,     1.0927867272,   5,   5,   5
   3,   1,  73,     1.0873007066,   6,   6,   6
   3,   1,  74,     1.0873007066,   6,   6,   6
   3,   1,  75,     1.0927867272,   5,   5,   5
   3,   1,  76,     1.0873007066,   6,   6,   6
   3,   1,  77,     1.0927867272,   5,   5,   5
   3,   1,  78,     1.0873007066,   6,   6,   6
   3,   1,  79,     0.6995789860,   3,   3,   3
   3,   1,  80,     1.0927867272,   5,   5,   5
   3,   1,  81,     1.0873007066,   6,   6,   6
   3,   1,  82,     0.6995789860,   3,   3,   3
   3,   1,  83,     1.0927867272,   5,   5,   5
   3,   1,  84,     1.0873007066,   6,   6,   6
   3,   1,  85,     1.0873007066,   6,   6,   6
   3,   1,  86,     1.0873007066,   6,   6,   6
   3,   1,  87,     1.0927867272,   5,   5,   5
   3,   1,  88,     1.0927867272,   5,   5,   5
   3,   1,  89,    -0.2616370827,   1,   1,   1
   3,   1,  90,     1.0927867272,   5,   5,   5
   3,   1,  91,     1.0927867272,   5,   5,   5
   3,   1,  92,     0.9334739624,   4,   4,   4
   4,   1,   1,     0.8994353736,   1,   1,   1
   4,   1,   2,     0.8994353736,   1,   1,   1
   4,   1,   3,     0.8994353736,   1,   1,   1
   4,   1,   4,     0.8994353736,   1,   1,   1
   4,   1,   5,     0.8994353736,   1,   1,   1
   4,   1,   6,     0.8994353736,   1,   1,   1
   4,   1,   7,     0.8994353736,   1,   1,   1
   4,   1,   8,     0.8414118064,   2,   2,   2
   4,   1,   9,     0.0424338537,   7,   7,   7
   4,   1,  10,     0.8994353736,   1,   1,   1
   4,   1,  11,     0.8994353736,   1,   1,   1
   4,   1,  12,     0.8994353736,   1,   1,   1
   4,   1,  13,     0.6073018702,   5,   5,   5
   4,   1,  14,     0.8994353736,   1,   1,   1
   4,   1,  15,     0.3675740347,   6,   6,   6
   4,   1,  16,     0.8994353736,   1,   1,   1
   4,   1,  17,     0.7253569915,   4,   4,   4
   4,   1,  18,     0.7253569915,   4,   4,   4
   4,   1,  19,     0.8994353736,   1,   1,   1
   4,   1,  20,     0.8994353736,   1,   1,   1
   4,   1,  21,     0.6073018702,   5,   5,   5
   4,   1,  22,     0.8994353736,   1,   1,   1
   4,   1,  23,     0.8994353736,   1,   1,   1
   4,   1,  24,     0.7253569915,   4,   4,   4
   4,   1,  25,     0.8994353736,   1,   1,   1
   4,   1,  26,     0.8994353736,   1,   1,   1
   4,   1,  27,     0.7934187081,   3,   3,   3
   4,   1,  28,     0.8994353736,   1,   1,   1
   4,   1,  29,     0.8994353736,   1,   1,   1
   4,   1,  30,     0.7934187081,   3,   3,   3
   4,   1,  31,     0.6073018702,   5,   5,   5
   4,   1,  32,     0.8994353736,   1,   1,   1
   4,   1,  33,     0.8994353736,   1,   1,   1
   4,   1,  34,     0.8994353736,   1,   1,   1
   4,   1,  35,     0.8994353736,   1,   1,   1
   4,   1,  36,     0.0424338537,   7,   7,   7
   4,   1,  37,     0.8414118064,   2,   2,   2
   4,   1,  38,     0.8994353736,   1,   1,   1
   4,   1,  39,     0.8994353736,   1,   1,   1
   4,   1,  40,     0.7934187081,   3,   3,   3
   4,   1,  41,     0.7253569915,   4,   4,   4
   4,   1,  42,     0.8414118064,   2,   2,   2
   4,   1,  43,     0.6073018702,   5,   5,   5
   4,   1,  44,     0.7253569915,   4,   4,   4
   4,   1,  45,     0.7934187081,   3,   3,   3
   4,   1,  46,     0.2023642323,   1,   1,   1
   4,   1,  47,     1.2854736645,   8,   8,   8
   4,   1,  48,     0.2023642323,   1,   1,   1
   4,   1,  49,     1.0937343513,   7,   7,   7
   4,   1,  50,     1.2854736645,   8,   8,   8
   4,   1,  51,     0.3480095930,   3,   3,   3
   4,   1,  52,     1.2854736645,   8,   8,   8
   4,   1,  53,     1.0937343513,   7,   7,   7
   4,   1,  54,     0.6572512077,   5,   5,   5
   4,   1,  55,     0.2023642323,   1,   1,   1
   4,   1,  56,     0.2023642323,   1,   1,   1
   4,   1,  57,     1.2854736645,   8,   8,   8
   4,   1,  58,     0.2023642323,   1,   1,   1
   4,   1,  59,     1.2854736645,   8,   8,   8
   4,   1,  60,     0.2023642323,   1,   1,   1
   4,   1,  61,     1.2854736645,   8,   8,   8
   4,   1,  62,     1.2854736645,   8,   8,   8
   4,   1,  63,     0.4557553147,   4,   4,   4
   4,   1,  64,     0.2023642323,   1,   1,   1
   4,   1,  65,     1.2854736645,   8,   8,   8
   4,   1,  66,     0.2023642323,   1,   1,   1
   4,   1,  67,     0.6572512077,   5,   5,   5
   4,   1,  68,     0.2023642323,   1,   1,   1
   4,   1,  69,     0.8372986743,   6,   6,   6
   4,   1,  70,     1.2854736645,   8,   8,   8
   4,   1,  71,     0.3480095930,   3,   3,   3
   4,   1,  72,     0.2023642323,   1,   1,   1
   4,   1,  73,     0.6572512077,   5,   5,   5
   4,   1,  74,     1.2854736645,   8,   8,   8
   4,   1,  75,     0.2023642323,   1,   1,   1
   4,   1,  76,     1.2854736645,   8,   8,   8
   4,   1,  77,     0.6572512077,   5,   5,   5
   4,   1,  78,     1.2854736645,   8,   8,   8
   4,   1,  79,     0.3480095930,   3,   3,   3
   4,   1,  80,     1.2854736645,   8,   8,   8
   4,   1,  81,     1.2854736645,   8,   8,   8
   4,   1,  82,     0.2023642323,   1,   1,   1
   4,   1,  83,     1.0937343513,   7,   7,   7
   4,   1,  84,     1.2854736645,   8,   8,   8
   4,   1,  85,     1.2854736645,   8,   8,   8
   4,   1,  86,     0.3480095930,   3,   3,   3
   4,   1,  87,     0.3480095930,   3,   3,   3
   4,   1,  88,     0.2935844427,   2,   2,   2
   4,   1,  89,     0.2023642323,   1,   1,   1
   4,   1,  90,     1.2854736645,   8,   8,   8
   4,   1,  91,     1.2854736645,   8,   8,   8
   4,   1,  92,     0.2023642323,   1,   1,   1
   5,   1,   1,     0.6910807531,   2,   2,   2
   5,   1,   2,     0.6910807531,   2,   2,   2
   5,   1,   3,     1.2090727620,   1,   1,   1
   5,   1,   4,     1.2090727620,   1,   1,   1
   5,   1,   5,     1.2090727620,   1,   1,   1
   5,   1,   6,     1.2090727620,   1,   1,   1
   5,   1,   7,     0.6910807531,   2,   2,   2
   5,   1,   8,    -0.0834795229,   6,   6,   6
   5,   1,   9,     1.2090727620,   1,   1,   1
   5,   1,  10,     0.4806998394,   3,   3,   3
   5,   1,  11,     1.2090727620,   1,   1,   1
   5,   1,  12,     1.2090727620,   1,   1,   1
   5,   1,  13,    -0.3671218240,   7,   7,   7
   5,   1,  14,     1.2090727620,   1,   1,   1
   5,   1,  15,    -0.3671218240,   7,   7,   7
   5,   1,  16,     0.3537780813,   4,   4,   4
   5,   1,  17,    -0.0834795229,   6,   6,   6
   5,   1,  18,     0.4806998394,   3,   3,   3
   5,   1,  19,     0.6910807531,   2,   2,   2
   5,   1,  20,     0.6910807531,   2,   2,   2
   5,   1,  21,    -0.0834795229,   6,   6,   6
   5,   1,  22,     1.2090727620,   1,   1,   1
   5,   1,  23,     1.2090727620,   1,   1,   1
   5,   1,  24,     0.4806998394,   3,   3,   3
   5,   1,  25,     1.2090727620,   1,   1,   1
   5,   1,  26,     1.2090727620,   1,   1,   1
   5,   1,  27,     0.1610243483,   5,   5,   5
   5,   1,  28,     0.3537780813,   4,   4,   4
   5,   1,  29,     1.2090727620,   1,   1,   1
   5,   1,  30,     0.1610243483,   5,   5,   5
   5,   1,  31,     1.2090727620,   1,   1,   1
   5,   1,  32,     0.6910807531,   2,   2,   2
   5,   1,  33,     1.2090727620,   1,   1,   1
   5,   1,  34,     1.2090727620,   1,   1,   1
   5,   1,  35,     1.2090727620,   1,   1,   1
   5,   1,  36,     0.1610243483,   5,   5,   5
   5,   1,  37,     1.2090727620,   1,   1,   1
   5,   1,  38,     1.2090727620,   1,   1,   1
   5,   1,  39,     0.6910807531,   2,   2,   2
   5,   1,  40,     0.3537780813,   4,   4,   4
   5,   1,  41,     0.4806998394,   3,   3,   3
   5,   1,  42,     1.2090727620,   1,   1,   1
   5,   1,  43,     0.3537780813,   4,   4,   4
   5,   1,  44,     0.6910807531,   2,   2,   2
   5,   1,  45,    -0.0834795229,   6,   6,   6
   5,   1,  46,    -0.3498862323,   1,   1,   1
   5,   1,  47,     1.2229762370,   7,   7,   7
   5,   1,  48,    -0.3498862323,   1,   1,   1
   5,   1,  49,     1.1052612500,   6,   6,   6
   5,   1,  50,     1.2545022885,   8,   8,   8
   5,   1,  51,     0.9768407449,   5,   5,   5
   5,   1,  52,     1.2545022885,   8,   8,   8
   5,   1,  53,     1.2229762370,   7,   7,   7
   5,   1,  54,     0.8499127301,   4,   4,   4
   5,   1,  55,     1.2229762370,   7,   7,   7
   5,   1,  56,     0.4741687316,   2,   2,   2
   5,   1,  57,     1.2229762370,   7,   7,   7
   5,   1,  58,    -0.3498862323,   1,   1,   1
   5,   1,  59,     1.1052612500,   6,   6,   6
   5,   1,  60,    -0.3498862323,   1,   1,   1
   5,   1,  61,     0.9768407449,   5,   5,   5
   5,   1,  62,     1.1052612500,   6,   6,   6
   5,   1,  63,     0.4741687316,   2,   2,   2
   5,   1,  64,     0.4741687316,   2,   2,   2
   5,   1,  65,     1.1052612500,   6,   6,   6
   5,   1,  66,     0.4741687316,   2,   2,   2
   5,   1,  67,     0.9768407449,   5,   5,   5
   5,   1,  68,     0.4741687316,   2,   2,   2
   5,   1,  69,     0.8499127301,   4,   4,   4
   5,   1,  70,     1.1052612500,   6,   6,   6
   5,   1,  71,     0.7019463087,   3,   3,   3
   5,   1,  72,     0.7019463087,   3,   3,   3
   5,   1,  73,    -0.3498862323,   1,   1,   1
   5,   1,  74,     0.9768407449,   5,   5,   5
   5,   1,  75,     0.9768407449,   5,   5,   5
   5,   1,  76,     0.4741687316,   2,   2,   2
   5,   1,  77,     0.9768407449,   5,   5,   5
   5,   1,  78,     1.2229762370,   7,   7,   7
   5,   1,  79,    -0.3498862323,   1,   1,   1
   5,   1,  80,     1.1052612500,   6,   6,   6
   5,   1,  81,     1.1052612500,   6,   6,   6
   5,   1,  82,    -0.3498862323,   1,   1,   1
   5,   1,  83,     0.9768407449,   5,   5,   5
   5,   1,  84,     1.2229762370,   7,   7,   7
   5,   1,  85,     1.2229762370,   7,   7,   7
   5,   1,  86,     0.4741687316,   2,   2,   2
   5,   1,  87,     0.7019463087,   3,   3,   3
   5,   1,  88,     0.8499127301,   4,   4,   4
   5,   1,  89,     0.8499127301,   4,   4,   4
   5,   1,  90,     1.2229762370,   7,   7,   7
   5,   1,  91,     1.2545022885,   8,   8,   8
   5,   1,  92,    -0.3498862323,   1,   1,   1
   6,   1,   1,     1.0276399033,   1,   1,   1
   6,   1,   2,     0.5685050598,   7,   7,   7
   6,   1,   3,     0.6997493639,   6,   6,   6
   6,   1,   4,     1.0276399033,   1,   1,   1
   6,   1,   5,     1.0276399033,   1,   1,   1
   6,   1,   6,     1.0276399033,   1,   1,   1
   6,   1,   7,     0.6997493639,   6,   6,   6
   6,   1,   8,     1.0276399033,   1,   1,   1
   6,   1,   9,     0.8572761649,   3,   3,   3
   6,   1,  10,     0.6997493639,   6,   6,   6
   6,   1,  11,     1.0276399033,   1,   1,   1
   6,   1,  12,     1.0276399033,   1,   1,   1
   6,   1,  13,     1.0276399033,   1,   1,   1
   6,   1,  14,     1.0276399033,   1,   1,   1
   6,   1,  15,     1.0276399033,   1,   1,   1
   6,   1,  16,     1.0276399033,   1,   1,   1
   6,   1,  17,     1.0276399033,   1,   1,   1
   6,   1,  18,     1.6204659877,   8,   8,   8
   6,   1,  19,     0.8572761649,   3,   3,   3
   6,   1,  20,     1.0276399033,   1,   1,   1
   6,   1,  21,     1.0276399033,   1,   1,   1
   6,   1,  22,     1.0276399033,   1,   1,   1
   6,   1,  23,     1.0276399033,   1,   1,   1
   6,   1,  24,     1.0276399033,   1,   1,   1
   6,   1,  25,     1.0276399033,   1,   1,   1
   6,   1,  26,     1.0276399033,   1,   1,   1
   6,   1,  27,     1.0276399033,   1,   1,   1
   6,   1,  28,     0.6997493639,   6,   6,   6
   6,   1,  29,     0.7374919518,   5,   5,   5
   6,   1,  30,     0.9367429560,   2,   2,   2
   6,   1,  31,     0.5685050598,   7,   7,   7
   6,   1,  32,     0.6997493639,   6,   6,   6
   6,   1,  33,     1.0276399033,   1,   1,   1
   6,   1,  34,     1.0276399033,   1,   1,   1
   6,   1,  35,     1.0276399033,   1,   1,   1
   6,   1,  36,     1.0276399033,   1,   1,   1
   6,   1,  37,     1.0276399033,   1,   1,   1
   6,   1,  38,     1.0276399033,   1,   1,   1
   6,   1,  39,     1.0276399033,   1,   1,   1
   6,   1,  40,     0.8572761649,   3,   3,   3
   6,   1,  41,     1.0276399033,   1,   1,   1
   6,   1,  42,     0.8572761649,   3,   3,   3
   6,   1,  43,     1.0276399033,   1,   1,   1
   6,   1,  44,     0.9367429560,   2,   2,   2
   6,   1,  45,     0.7565120471,   4,   4,   4
   6,   1,  46,     1.0392483031,   8,   8,   8
   6,   1,  47,     1.0392483031,   8,   8,   8
   6,   1,  48,     0.5451890993,   3,   3,   3
   6,   1,  49,     0.8178802231,   6,   6,   6
   6,   1,  50,     1.0392483031,   8,   8,   8
   6,   1,  51,     0.5451890993,   3,   3,   3
   6,   1,  52,     1.0392483031,   8,   8,   8
   6,   1,  53,     1.0392483031,   8,   8,   8
   6,   1,  54,     1.0392483031,   8,   8,   8
   6,   1,  55,     0.5451890993,   3,   3,   3
   6,   1,  56,     1.0392483031,   8,   8,   8
   6,   1,  57,     1.0392483031,   8,   8,   8
   6,   1,  58,     1.0392483031,   8,   8,   8
   6,   1,  59,     1.0392483031,   8,   8,   8
   6,   1,  60,     0.5451890993,   3,   3,   3
   6,   1,  61,     1.0392483031,   8,   8,   8
   6,   1,  62,     1.0392483031,   8,   8,   8
   6,   1,  63,     1.0392483031,   8,   8,   8
   6,   1,  64,     0.9928519126,   7,   7,   7
   6,   1,  65,     1.0392483031,   8,   8,   8
   6,   1,  66,     0.9928519126,   7,   7,   7
   6,   1,  67,     0.9928519126,   7,   7,   7
   6,   1,  68,     0.9928519126,   7,   7,   7
   6,   1,  69,     0.9928519126,   7,   7,   7
   6,   1,  70,     1.0392483031,   8,   8,   8
   6,   1,  71,     1.0392483031,   8,   8,   8
   6,   1,  72,     1.0392483031,   8,   8,   8
   6,   1,  73,     1.0392483031,   8,   8,   8
   6,   1,  74,     1.0392483031,   8,   8,   8
   6,   1,  75,     1.0392483031,   8,   8,   8
   6,   1,  76,     1.0392483031,   8,   8,   8
