 R,T,C,P,IC,RC,CC
   1,   1,  45,     0.9065685254,   1,   1,   1
   1,   1,  46,     0.9065685254,   1,   1,   1
   1,   1,  47,     0.9065685254,   1,   1,   1
   1,   1,  48,     0.9065685254,   1,   1,   1
   1,   1,  49,     0.8890806666,   2,   2,   2
   1,   1,  50,     0.9065685254,   1,   1,   1
   1,   1,  51,     0.9065685254,   1,   1,   1
   1,   1,  52,     0.8439885342,   3,   3,   3
   1,   1,  53,     0.9065685254,   1,   1,   1
   1,   1,  54,     0.9065685254,   1,   1,   1
   1,   1,  55,     0.9065685254,   1,   1,   1
   1,   1,  56,     0.8439885342,   3,   3,   3
   1,   1,  57,     0.9065685254,   1,   1,   1
   1,   1,  58,     0.8439885342,   3,   3,   3
   1,   1,  59,     0.9065685254,   1,   1,   1
   1,   1,  60,     0.9065685254,   1,   1,   1
   1,   1,  61,     0.8439885342,   3,   3,   3
   1,   1,  62,     0.9065685254,   1,   1,   1
   1,   1,  63,     0.9065685254,   1,   1,   1
   1,   1,  64,     0.8439885342,   3,   3,   3
   1,   1,  65,     0.9065685254,   1,   1,   1
   1,   1,  66,     0.8439885342,   3,   3,   3
   1,   1,  67,     0.8439885342,   3,   3,   3
   1,   1,  68,     0.9065685254,   1,   1,   1
   1,   1,  69,     0.8439885342,   3,   3,   3
   1,   1,  70,     0.8439885342,   3,   3,   3
   1,   1,  71,     0.9065685254,   1,   1,   1
   1,   1,  72,     0.8439885342,   3,   3,   3
   1,   1,  73,    -0.2516744123,   5,   5,   5
   1,   1,  74,     0.9065685254,   1,   1,   1
   1,   1,  75,     0.8890806666,   2,   2,   2
   1,   1,  76,     0.6765430540,   4,   4,   4
   1,   1,  77,     0.8439885342,   3,   3,   3
   1,   1,  78,     0.9065685254,   1,   1,   1
   1,   1,  79,     0.8439885342,   3,   3,   3
   1,   1,  80,     0.9065685254,   1,   1,   1
   1,   1,  81,     0.9065685254,   1,   1,   1
   1,   1,  82,     0.9065685254,   1,   1,   1
   1,   1,  83,     0.9065685254,   1,   1,   1
   1,   1,  84,     0.8890806666,   2,   2,   2
   1,   1,  85,     0.8890806666,   2,   2,   2
   1,   1,  86,     0.8890806666,   2,   2,   2
   1,   1,  87,     0.8890806666,   2,   2,   2
   1,   1,  88,     0.9065685254,   1,   1,   1
   1,   1,  89,     0.9065685254,   1,   1,   1
   1,   1,  90,     0.8439885342,   3,   3,   3
   1,   1,  91,     0.8890806666,   2,   2,   2
   1,   1,  92,     0.9065685254,   1,   1,   1
   1,   1,  93,     0.9065685254,   1,   1,   1
   1,   1,  94,     0.9065685254,   1,   1,   1
   1,   1,  95,     0.8890806666,   2,   2,   2
   1,   1,  96,     0.8439885342,   3,   3,   3
   1,   1,  97,     0.9065685254,   1,   1,   1
   1,   1,  98,     0.8890806666,   2,   2,   2
   1,   1,  99,     0.6765430540,   4,   4,   4
   1,   1, 100,     0.8439885342,   3,   3,   3
   1,   1, 101,     0.8439885342,   3,   3,   3
   1,   1, 102,     0.9065685254,   1,   1,   1
   1,   1, 103,     0.9065685254,   1,   1,   1
   1,   1, 104,     0.9065685254,   1,   1,   1
   1,   1, 105,     0.8439885342,   3,   3,   3
   1,   1, 106,     0.9065685254,   1,   1,   1
   1,   1, 107,     0.8439885342,   3,   3,   3
   1,   1, 108,     0.6765430540,   4,   4,   4
   1,   1, 109,     0.8890806666,   2,   2,   2
   1,   1, 110,     0.6765430540,   4,   4,   4
   1,   1, 111,     0.9065685254,   1,   1,   1
   1,   1, 112,     0.8890806666,   2,   2,   2
   1,   1, 113,     0.9065685254,   1,   1,   1
   1,   1, 114,     0.9065685254,   1,   1,   1
   1,   1, 115,     0.9065685254,   1,   1,   1
   1,   1, 116,     0.6765430540,   4,   4,   4
   1,   1, 117,     0.9065685254,   1,   1,   1
   1,   1, 118,     0.8439885342,   3,   3,   3
   1,   1, 119,     0.8439885342,   3,   3,   3
   1,   1, 120,     0.8890806666,   2,   2,   2
   1,   1, 121,     0.0737677468,   2,   2,   2
   1,   1, 122,     1.3099442514,   5,   5,   5
   1,   1, 123,     1.3099442514,   5,   5,   5
   1,   1, 124,     0.2354825991,   3,   3,   3
   1,   1, 125,     1.3099442514,   5,   5,   5
   1,   1, 126,     1.3099442514,   5,   5,   5
   1,   1, 127,     1.3099442514,   5,   5,   5
   1,   1, 128,     1.3099442514,   5,   5,   5
   1,   1, 129,     0.0737677468,   2,   2,   2
   1,   1, 130,     1.3099442514,   5,   5,   5
   1,   1, 131,     0.5436096838,   4,   4,   4
   1,   1, 132,     1.3099442514,   5,   5,   5
   1,   1, 133,     0.0040284017,   1,   1,   1
   1,   1, 134,     1.3099442514,   5,   5,   5
   1,   1, 135,     1.3099442514,   5,   5,   5
   1,   1, 136,     0.0737677468,   2,   2,   2
   1,   1, 137,     0.2354825991,   3,   3,   3
   1,   1, 138,     1.3099442514,   5,   5,   5
   1,   1, 139,     1.3099442514,   5,   5,   5
   1,   1, 140,     0.2354825991,   3,   3,   3
   1,   1, 141,     0.2354825991,   3,   3,   3
   1,   1, 142,     1.3099442514,   5,   5,   5
   1,   1, 143,     0.5436096838,   4,   4,   4
   1,   1, 144,     0.0737677468,   2,   2,   2
   1,   1, 145,     1.3099442514,   5,   5,   5
   1,   1, 146,     0.2354825991,   3,   3,   3
   1,   1, 147,     1.3099442514,   5,   5,   5
   1,   1, 148,     0.0040284017,   1,   1,   1
   1,   1, 149,     0.0737677468,   2,   2,   2
   1,   1, 150,     1.3099442514,   5,   5,   5
   1,   1, 151,     0.0040284017,   1,   1,   1
   1,   1, 152,     1.3099442514,   5,   5,   5
   1,   1, 153,     0.0737677468,   2,   2,   2
   1,   1, 154,     1.3099442514,   5,   5,   5
   1,   1, 155,     1.3099442514,   5,   5,   5
   1,   1, 156,     1.3099442514,   5,   5,   5
   1,   1, 157,     1.3099442514,   5,   5,   5
   1,   1, 158,     0.5436096838,   4,   4,   4
   1,   1, 159,     1.3099442514,   5,   5,   5
   1,   1, 160,     0.0040284017,   1,   1,   1
   1,   1, 161,     1.3099442514,   5,   5,   5
   1,   1, 162,     0.5436096838,   4,   4,   4
   1,   1, 163,     1.3099442514,   5,   5,   5
   1,   1, 164,     1.3099442514,   5,   5,   5
   1,   1, 165,     0.0737677468,   2,   2,   2
   1,   1, 166,     1.3099442514,   5,   5,   5
   1,   1, 167,     0.0040284017,   1,   1,   1
   1,   1, 168,     1.3099442514,   5,   5,   5
   1,   1, 169,     1.3099442514,   5,   5,   5
   1,   1, 170,     0.2354825991,   3,   3,   3
   1,   1, 171,     0.5436096838,   4,   4,   4
   1,   1, 172,     1.3099442514,   5,   5,   5
   1,   1, 173,     0.0737677468,   2,   2,   2
   1,   1, 174,     1.3099442514,   5,   5,   5
   1,   1, 175,     1.3099442514,   5,   5,   5
   1,   1, 176,     1.3099442514,   5,   5,   5
   1,   1, 177,     1.3099442514,   5,   5,   5
   1,   1, 178,     1.3099442514,   5,   5,   5
   1,   1, 179,     1.3099442514,   5,   5,   5
   1,   1, 180,     1.3099442514,   5,   5,   5
   1,   1, 181,     1.3099442514,   5,   5,   5
   1,   1, 182,     0.5436096838,   4,   4,   4
   1,   1, 183,     1.3099442514,   5,   5,   5
   1,   1, 184,     0.0040284017,   1,   1,   1
   1,   1, 185,     1.3099442514,   5,   5,   5
   1,   1, 186,     0.2354825991,   3,   3,   3
   1,   1, 187,     1.3099442514,   5,   5,   5
   1,   1, 188,     0.2354825991,   3,   3,   3
   1,   1, 189,     0.5436096838,   4,   4,   4
   1,   1, 190,     1.3099442514,   5,   5,   5
   1,   1, 191,     1.3099442514,   5,   5,   5
   1,   1, 192,     0.0737677468,   2,   2,   2
   1,   1, 193,     0.0737677468,   2,   2,   2
   1,   1, 194,     1.3099442514,   5,   5,   5
   1,   1, 195,     1.3099442514,   5,   5,   5
   1,   1, 196,     0.5436096838,   4,   4,   4
   1,   1, 197,     0.2354825991,   3,   3,   3
   1,   1, 198,     0.0040284017,   1,   1,   1
   1,   1, 199,     0.0040284017,   1,   1,   1
   1,   1, 200,     0.0040284017,   1,   1,   1
   2,   1,   1,     1.0509773924,   1,   1,   1
   2,   1,   2,     1.0509773924,   1,   1,   1
   2,   1,   3,     0.0787261420,   4,   4,   4
   2,   1,   4,     1.0509773924,   1,   1,   1
   2,   1,   5,     0.3923054394,   2,   2,   2
   2,   1,   6,     0.2427448884,   3,   3,   3
   2,   1,   7,     1.0509773924,   1,   1,   1
   2,   1,   8,     1.0509773924,   1,   1,   1
   2,   1,   9,     1.0509773924,   1,   1,   1
   2,   1,  10,     0.2427448884,   3,   3,   3
   2,   1,  11,     1.0509773924,   1,   1,   1
   2,   1,  12,     1.0509773924,   1,   1,   1
   2,   1,  13,     0.0787261420,   4,   4,   4
   2,   1,  14,     1.0509773924,   1,   1,   1
   2,   1,  15,     1.0509773924,   1,   1,   1
   2,   1,  16,     1.0509773924,   1,   1,   1
   2,   1,  17,     1.0509773924,   1,   1,   1
   2,   1,  18,     0.3923054394,   2,   2,   2
   2,   1,  19,     1.0509773924,   1,   1,   1
   2,   1,  20,     0.0787261420,   4,   4,   4
   2,   1,  21,     0.3923054394,   2,   2,   2
   2,   1,  22,     1.0509773924,   1,   1,   1
   2,   1,  23,     0.2427448884,   3,   3,   3
   2,   1,  24,     1.0509773924,   1,   1,   1
   2,   1,  25,     0.0787261420,   4,   4,   4
   2,   1,  26,     0.0787261420,   4,   4,   4
   2,   1,  27,     1.0509773924,   1,   1,   1
   2,   1,  28,     1.0509773924,   1,   1,   1
   2,   1,  29,     0.3699653340,   5,   5,   5
   2,   1,  30,     0.0787261420,   4,   4,   4
   2,   1,  31,     1.0509773924,   1,   1,   1
   2,   1,  32,     1.0509773924,   1,   1,   1
   2,   1,  33,     0.2427448884,   3,   3,   3
   2,   1,  34,     1.0509773924,   1,   1,   1
   2,   1,  35,     1.0509773924,   1,   1,   1
   2,   1,  36,     1.0509773924,   1,   1,   1
   2,   1,  37,     1.0509773924,   1,   1,   1
   2,   1,  38,     1.0509773924,   1,   1,   1
   2,   1,  39,     0.2427448884,   3,   3,   3
   2,   1,  40,     1.0509773924,   1,   1,   1
   2,   1,  41,     1.0509773924,   1,   1,   1
   2,   1,  42,     1.0509773924,   1,   1,   1
   2,   1,  43,     1.0509773924,   1,   1,   1
   2,   1,  44,     0.3923054394,   2,   2,   2
   2,   1,  45,     1.0509773924,   1,   1,   1
   2,   1,  46,     1.0509773924,   1,   1,   1
   2,   1,  47,     1.0509773924,   1,   1,   1
   2,   1,  48,     1.0509773924,   1,   1,   1
   2,   1,  49,     1.0509773924,   1,   1,   1
   2,   1,  50,     1.0509773924,   1,   1,   1
   2,   1,  51,     1.0509773924,   1,   1,   1
   2,   1,  52,     1.0509773924,   1,   1,   1
   2,   1,  53,     1.0509773924,   1,   1,   1
   2,   1,  54,     1.0509773924,   1,   1,   1
   2,   1,  55,     1.0509773924,   1,   1,   1
   2,   1,  56,     1.0509773924,   1,   1,   1
   2,   1,  57,     1.0509773924,   1,   1,   1
   2,   1,  58,     1.0509773924,   1,   1,   1
   2,   1,  59,     1.0509773924,   1,   1,   1
   2,   1,  60,     1.0509773924,   1,   1,   1
   2,   1,  61,     0.2427448884,   3,   3,   3
   2,   1,  62,     1.0509773924,   1,   1,   1
   2,   1,  63,     1.0509773924,   1,   1,   1
   2,   1,  64,     1.0509773924,   1,   1,   1
   2,   1,  65,     0.3699653340,   5,   5,   5
   2,   1,  66,     1.0509773924,   1,   1,   1
   2,   1,  67,     1.0509773924,   1,   1,   1
   2,   1,  68,     1.0509773924,   1,   1,   1
   2,   1,  69,     1.0509773924,   1,   1,   1
   2,   1,  70,     1.0509773924,   1,   1,   1
   2,   1,  71,     1.0509773924,   1,   1,   1
   2,   1,  72,     0.2427448884,   3,   3,   3
   2,   1,  73,     1.0509773924,   1,   1,   1
   2,   1,  74,     1.0509773924,   1,   1,   1
   2,   1,  75,     1.0509773924,   1,   1,   1
   2,   1,  76,     1.0509773924,   1,   1,   1
   2,   1,  77,     0.2427448884,   3,   3,   3
   2,   1,  78,     1.0509773924,   1,   1,   1
   2,   1,  79,     0.2427448884,   3,   3,   3
   2,   1,  80,     1.0509773924,   1,   1,   1
   2,   1,  81,     1.0509773924,   1,   1,   1
   2,   1,  82,     1.0509773924,   1,   1,   1
   2,   1,  83,     1.0509773924,   1,   1,   1
   2,   1,  84,     0.3923054394,   2,   2,   2
   2,   1,  85,     1.0509773924,   1,   1,   1
   2,   1,  86,     1.0509773924,   1,   1,   1
   2,   1,  87,     1.0509773924,   1,   1,   1
   2,   1,  88,     1.0509773924,   1,   1,   1
   2,   1,  89,     1.0509773924,   1,   1,   1
   2,   1,  90,     0.3923054394,   2,   2,   2
   2,   1,  91,     1.0509773924,   1,   1,   1
   2,   1,  92,     1.0509773924,   1,   1,   1
   2,   1,  93,     1.0509773924,   1,   1,   1
   2,   1,  94,     1.0509773924,   1,   1,   1
   2,   1,  95,     1.0509773924,   1,   1,   1
   2,   1,  96,     0.0787261420,   4,   4,   4
   2,   1,  97,     1.0509773924,   1,   1,   1
   2,   1,  98,     1.0509773924,   1,   1,   1
   2,   1,  99,     1.0509773924,   1,   1,   1
   2,   1, 100,     1.0509773924,   1,   1,   1
   2,   1, 101,     1.0509773924,   1,   1,   1
   2,   1, 102,     1.0509773924,   1,   1,   1
   2,   1, 103,     1.0509773924,   1,   1,   1
   2,   1, 104,     1.0509773924,   1,   1,   1
   2,   1, 105,     1.0509773924,   1,   1,   1
   2,   1, 106,     1.0509773924,   1,   1,   1
   2,   1, 107,     1.0509773924,   1,   1,   1
   2,   1, 108,     0.3699653340,   5,   5,   5
   2,   1, 109,     0.3923054394,   2,   2,   2
   2,   1, 110,     1.0509773924,   1,   1,   1
   2,   1, 111,     0.0787261420,   4,   4,   4
   2,   1, 112,     1.0509773924,   1,   1,   1
   2,   1, 113,     1.0509773924,   1,   1,   1
   2,   1, 114,     1.0509773924,   1,   1,   1
   2,   1, 115,     1.0509773924,   1,   1,   1
   2,   1, 116,     1.0509773924,   1,   1,   1
   2,   1, 117,     1.0509773924,   1,   1,   1
   2,   1, 118,     1.0509773924,   1,   1,   1
   2,   1, 119,     1.0509773924,   1,   1,   1
   2,   1, 120,     1.0509773924,   1,   1,   1
   2,   1, 121,    -0.1115717948,   1,   1,   1
   2,   1, 122,     0.8797279139,   2,   2,   2
   2,   1, 123,     1.0561280216,   3,   3,   3
   2,   1, 124,     1.1837354445,   4,   4,   4
   2,   1, 125,     1.1355895398,   5,   5,   5
   2,   1, 126,     1.1355895398,   5,   5,   5
   2,   1, 127,     1.1837354445,   4,   4,   4
   2,   1, 128,     1.1837354445,   4,   4,   4
   2,   1, 129,     1.1837354445,   4,   4,   4
   2,   1, 130,     1.1355895398,   5,   5,   5
   2,   1, 131,     1.1355895398,   5,   5,   5
   2,   1, 132,     1.1837354445,   4,   4,   4
   2,   1, 133,     0.8797279139,   2,   2,   2
   2,   1, 134,     1.1355895398,   5,   5,   5
   2,   1, 135,     1.1355895398,   5,   5,   5
   2,   1, 136,     1.1837354445,   4,   4,   4
   2,   1, 137,    -0.1115717948,   1,   1,   1
   2,   1, 138,     1.1837354445,   4,   4,   4
   2,   1, 139,     1.1837354445,   4,   4,   4
   2,   1, 140,     1.1837354445,   4,   4,   4
   2,   1, 141,     1.1355895398,   5,   5,   5
   2,   1, 142,     1.0561280216,   3,   3,   3
   2,   1, 143,    -0.1115717948,   1,   1,   1
   2,   1, 144,     1.1837354445,   4,   4,   4
   2,   1, 145,     1.1837354445,   4,   4,   4
   2,   1, 146,     1.1355895398,   5,   5,   5
   2,   1, 147,     0.8797279139,   2,   2,   2
   2,   1, 148,     1.1837354445,   4,   4,   4
   2,   1, 149,     1.1837354445,   4,   4,   4
   2,   1, 150,     1.1837354445,   4,   4,   4
   2,   1, 151,    -0.1115717948,   1,   1,   1
   2,   1, 152,     1.0561280216,   3,   3,   3
   2,   1, 153,     0.8797279139,   2,   2,   2
   2,   1, 154,     1.1355895398,   5,   5,   5
   2,   1, 155,     1.1355895398,   5,   5,   5
   2,   1, 156,     1.1355895398,   5,   5,   5
   2,   1, 157,     1.1355895398,   5,   5,   5
   2,   1, 158,     1.1355895398,   5,   5,   5
   2,   1, 159,     1.1355895398,   5,   5,   5
   2,   1, 160,     0.8797279139,   2,   2,   2
   2,   1, 161,     1.1355895398,   5,   5,   5
   2,   1, 162,     1.1837354445,   4,   4,   4
   2,   1, 163,     1.1837354445,   4,   4,   4
   2,   1, 164,     1.1355895398,   5,   5,   5
   2,   1, 165,    -0.1115717948,   1,   1,   1
   2,   1, 166,     1.1837354445,   4,   4,   4
   2,   1, 167,     1.1355895398,   5,   5,   5
   2,   1, 168,     1.1837354445,   4,   4,   4
   2,   1, 169,     1.1837354445,   4,   4,   4
   2,   1, 170,     1.1355895398,   5,   5,   5
   2,   1, 171,    -0.1115717948,   1,   1,   1
   2,   1, 172,     1.1355895398,   5,   5,   5
   2,   1, 173,     0.8797279139,   2,   2,   2
   2,   1, 174,     1.1355895398,   5,   5,   5
   2,   1, 175,     1.1355895398,   5,   5,   5
   2,   1, 176,     1.0561280216,   3,   3,   3
   2,   1, 177,     1.1355895398,   5,   5,   5
   2,   1, 178,    -0.1115717948,   1,   1,   1
   2,   1, 179,     1.1837354445,   4,   4,   4
   2,   1, 180,    -0.1115717948,   1,   1,   1
   2,   1, 181,     1.1355895398,   5,   5,   5
   2,   1, 182,     1.1837354445,   4,   4,   4
   2,   1, 183,     1.1355895398,   5,   5,   5
   2,   1, 184,     1.1355895398,   5,   5,   5
   2,   1, 185,     1.1355895398,   5,   5,   5
   2,   1, 186,     0.8797279139,   2,   2,   2
   2,   1, 187,     1.0561280216,   3,   3,   3
   2,   1, 188,     1.1837354445,   4,   4,   4
   2,   1, 189,    -0.1115717948,   1,   1,   1
   2,   1, 190,     1.1837354445,   4,   4,   4
   2,   1, 191,    -0.1115717948,   1,   1,   1
   2,   1, 192,    -0.1115717948,   1,   1,   1
   2,   1, 193,     1.0561280216,   3,   3,   3
   2,   1, 194,     1.1355895398,   5,   5,   5
   2,   1, 195,    -0.1115717948,   1,   1,   1
   2,   1, 196,    -0.1115717948,   1,   1,   1
   2,   1, 197,     1.0561280216,   3,   3,   3
   2,   1, 198,    -0.1115717948,   1,   1,   1
   2,   1, 199,    -0.1115717948,   1,   1,   1
   2,   1, 200,    -0.1115717948,   1,   1,   1
   3,   1,   1,     1.0705325376,   1,   1,   1
   3,   1,   2,     1.0705325376,   1,   1,   1
   3,   1,   3,     1.0705325376,   1,   1,   1
   3,   1,   4,     0.4427065574,   3,   3,   3
   3,   1,   5,     1.0705325376,   1,   1,   1
   3,   1,   6,     0.4427065574,   3,   3,   3
   3,   1,   7,     1.0705325376,   1,   1,   1
   3,   1,   8,     1.0705325376,   1,   1,   1
   3,   1,   9,     0.4427065574,   3,   3,   3
   3,   1,  10,     0.7697855143,   2,   2,   2
   3,   1,  11,    -0.0738175438,   5,   5,   5
   3,   1,  12,     1.0705325376,   1,   1,   1
   3,   1,  13,     0.4427065574,   3,   3,   3
   3,   1,  14,     1.0705325376,   1,   1,   1
   3,   1,  15,     1.0705325376,   1,   1,   1
   3,   1,  16,     0.1666552237,   4,   4,   4
   3,   1,  17,    -0.0738175438,   5,   5,   5
   3,   1,  18,     0.7697855143,   2,   2,   2
   3,   1,  19,     0.7697855143,   2,   2,   2
   3,   1,  20,     0.7697855143,   2,   2,   2
   3,   1,  21,     0.4427065574,   3,   3,   3
   3,   1,  22,     0.7697855143,   2,   2,   2
   3,   1,  23,     1.0705325376,   1,   1,   1
   3,   1,  24,     1.0705325376,   1,   1,   1
   3,   1,  25,     0.1666552237,   4,   4,   4
   3,   1,  26,     0.7697855143,   2,   2,   2
   3,   1,  27,     1.0705325376,   1,   1,   1
   3,   1,  28,     1.0705325376,   1,   1,   1
   3,   1,  29,     0.1666552237,   4,   4,   4
   3,   1,  30,     0.4427065574,   3,   3,   3
   3,   1,  31,     0.4427065574,   3,   3,   3
   3,   1,  32,     0.1666552237,   4,   4,   4
   3,   1,  33,     0.1666552237,   4,   4,   4
   3,   1,  34,     0.7697855143,   2,   2,   2
   3,   1,  35,     0.7697855143,   2,   2,   2
   3,   1,  36,     0.7697855143,   2,   2,   2
   3,   1,  37,     0.7697855143,   2,   2,   2
   3,   1,  38,     1.0705325376,   1,   1,   1
   3,   1,  39,     0.7697855143,   2,   2,   2
   3,   1,  40,     0.7697855143,   2,   2,   2
   3,   1,  41,     1.0705325376,   1,   1,   1
   3,   1,  42,     1.0705325376,   1,   1,   1
   3,   1,  43,     1.0705325376,   1,   1,   1
   3,   1,  44,     1.0705325376,   1,   1,   1
   3,   1,  45,     0.7697855143,   2,   2,   2
   3,   1,  46,     1.0705325376,   1,   1,   1
   3,   1,  47,     1.0705325376,   1,   1,   1
   3,   1,  48,     1.0705325376,   1,   1,   1
   3,   1,  49,     0.7697855143,   2,   2,   2
   3,   1,  50,     1.0705325376,   1,   1,   1
   3,   1,  51,     1.0705325376,   1,   1,   1
   3,   1,  52,     1.0705325376,   1,   1,   1
   3,   1,  53,     1.0705325376,   1,   1,   1
   3,   1,  54,     1.0705325376,   1,   1,   1
   3,   1,  55,     1.0705325376,   1,   1,   1
   3,   1,  56,     0.7697855143,   2,   2,   2
   3,   1,  57,     0.7697855143,   2,   2,   2
   3,   1,  58,     0.1666552237,   4,   4,   4
   3,   1,  59,     1.0705325376,   1,   1,   1
   3,   1,  60,     0.1666552237,   4,   4,   4
   3,   1,  61,     0.4427065574,   3,   3,   3
   3,   1,  62,     1.0705325376,   1,   1,   1
   3,   1,  63,     1.0705325376,   1,   1,   1
   3,   1,  64,     0.1666552237,   4,   4,   4
   3,   1,  65,     1.0705325376,   1,   1,   1
   3,   1,  66,     0.7697855143,   2,   2,   2
   3,   1,  67,     1.0705325376,   1,   1,   1
   3,   1,  68,     1.0705325376,   1,   1,   1
   3,   1,  69,     0.7697855143,   2,   2,   2
   3,   1,  70,     1.0705325376,   1,   1,   1
   3,   1,  71,     0.7697855143,   2,   2,   2
   3,   1,  72,     0.7697855143,   2,   2,   2
   3,   1,  73,     1.0705325376,   1,   1,   1
   3,   1,  74,     0.7697855143,   2,   2,   2
   3,   1,  75,     0.7697855143,   2,   2,   2
   3,   1,  76,     1.0705325376,   1,   1,   1
   3,   1,  77,     0.7697855143,   2,   2,   2
   3,   1,  78,     0.7697855143,   2,   2,   2
   3,   1,  79,     0.7697855143,   2,   2,   2
   3,   1,  80,     1.0705325376,   1,   1,   1
   3,   1,  81,     0.7697855143,   2,   2,   2
   3,   1,  82,     0.7697855143,   2,   2,   2
   3,   1,  83,     1.0705325376,   1,   1,   1
   3,   1,  84,     0.7697855143,   2,   2,   2
   3,   1,  85,     0.7697855143,   2,   2,   2
   3,   1,  86,     0.7697855143,   2,   2,   2
   3,   1,  87,     1.0705325376,   1,   1,   1
   3,   1,  88,     1.0705325376,   1,   1,   1
   3,   1,  89,     1.0705325376,   1,   1,   1
   3,   1,  90,     0.7697855143,   2,   2,   2
   3,   1,  91,     0.7697855143,   2,   2,   2
   3,   1,  92,     1.0705325376,   1,   1,   1
   3,   1,  93,     0.7697855143,   2,   2,   2
   3,   1,  94,     1.0705325376,   1,   1,   1
   3,   1,  95,     0.7697855143,   2,   2,   2
   3,   1,  96,     0.4427065574,   3,   3,   3
   3,   1,  97,     1.0705325376,   1,   1,   1
   3,   1,  98,     1.0705325376,   1,   1,   1
   3,   1,  99,     1.0705325376,   1,   1,   1
   3,   1, 100,     1.0705325376,   1,   1,   1
   3,   1, 101,     0.7697855143,   2,   2,   2
   3,   1, 102,     1.0705325376,   1,   1,   1
   3,   1, 103,     1.0705325376,   1,   1,   1
   3,   1, 104,     1.0705325376,   1,   1,   1
   3,   1, 105,     1.0705325376,   1,   1,   1
   3,   1, 106,     1.0705325376,   1,   1,   1
   3,   1, 107,     1.0705325376,   1,   1,   1
   3,   1, 108,     1.0705325376,   1,   1,   1
   3,   1, 109,     0.7697855143,   2,   2,   2
   3,   1, 110,     1.0705325376,   1,   1,   1
   3,   1, 111,     0.7697855143,   2,   2,   2
   3,   1, 112,     1.0705325376,   1,   1,   1
   3,   1, 113,     1.0705325376,   1,   1,   1
   3,   1, 114,     1.0705325376,   1,   1,   1
   3,   1, 115,     1.0705325376,   1,   1,   1
   3,   1, 116,     1.0705325376,   1,   1,   1
   3,   1, 117,     1.0705325376,   1,   1,   1
   3,   1, 118,     1.0705325376,   1,   1,   1
   3,   1, 119,     1.0705325376,   1,   1,   1
   3,   1, 120,     1.0705325376,   1,   1,   1
   3,   1, 121,    -0.6614893381,   1,   1,   1
   3,   1, 122,     1.2082538134,   5,   5,   5
   3,   1, 123,     1.2082538134,   5,   5,   5
   3,   1, 124,     1.1474048845,   4,   4,   4
   3,   1, 125,     1.1474048845,   4,   4,   4
   3,   1, 126,     1.2082538134,   5,   5,   5
   3,   1, 127,     0.9749725680,   3,   3,   3
   3,   1, 128,     0.9749725680,   3,   3,   3
   3,   1, 129,     0.9749725680,   3,   3,   3
   3,   1, 130,     1.2082538134,   5,   5,   5
   3,   1, 131,     1.2082538134,   5,   5,   5
   3,   1, 132,     0.9749725680,   3,   3,   3
   3,   1, 133,     1.1474048845,   4,   4,   4
   3,   1, 134,     1.2082538134,   5,   5,   5
   3,   1, 135,     1.2082538134,   5,   5,   5
   3,   1, 136,     1.1474048845,   4,   4,   4
